Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
VITAMIN D3 (CHOLECALCIFEROL) METABOLISM	VITAMIN D3 (CHOLECALCIFEROL) METABOLISM	0.104289571042896	0.175891366087272	1	APP,PLK1,ATP6V1B2,ATP6V1A,PRKAR1A,CYP1B1,PRKAR1B,ATP6V1E1,TUBB4B,PCM1,NEDD4L,GMPPB,HSPA6,POLR2A,DYNC1I2,AMFR,CYP2S1,DCTN2,GLRX5,MAPRE1,PAFAH1B1,TUBA4A,PPP2R4,DYNC1H1,DCTN1,CAD,GPSM1,ELAVL1,ESD,ACTR1A,HSP90AB1,IL5RA,TCTN3,HIST1H4A,HDAC1,CYB5A,PKM,RAB8A,NFKB1,YWHAG,CASP3,AKAP5,ADCK4,HSPA1B,ABCA1,CYP27A1,PRKAR2A,CSNK1D,POLDIP2,TUBA1A,PDSS2,CHCHD2,FOXO1,CYP51A1,DDX41,CLASP1,ARSE,NIT2,IQGAP1,RELA,IDE,AKAP1,D2HGDH,CREB1,LCMT1,PTPMT1,HDAC2,PITRM1,C1QBP,BCKDHA	1.11849969020208	0.40851580155134	70	137
HYALURONAN METABOLISM	HYALURONAN METABOLISM	0.602339766023398	0.654465322698499	1	C00140,H2AFX,IRS2,CRKL,EIF4EBP1,TGFBR2,SNRPD2,FGFR1,TUBA4A,HNRNPD,PTPN11,FYN,HSP90AA1,TRIM24,ABCE1,PIK3R1,ARAF,EGFR,CRK,TSNAX,PTK2,RHOT1,IRS1,EIF6,SHC1,NRAS,SMC6,CUX1,BRAF,ITGB4,MAPK1,ERBB2,FBXO6,ZMYM2,ERBB3,TUBA1A,PLCG1,ERRFI1,AXL,CD2AP,TMEM25,MCM2,BAG6,VHL,FLRT2,EIF4EBP2,RASA1,C00191,RHOC,PIK3R2,HRAS,SYNCRIP,KIRREL,BCR,FRS2,CSF2RA	0.973287404264869	0.35899197040221	56	110
N-GLYCAN BIOSYNTHESIS	N-GLYCAN BIOSYNTHESIS	0.0096990300969903	0.0263640302636403	1	C01246,C00055,APP,PDIA4,C00105,PDIA6,NEDD4L,TMEM173,C04537,DYNC1I2,DCTN2,MBTPS1,PDIA3,FUT11,PAFAH1B1,HSP90B1,DYNC1H1,ISG15,GALNT10,DCTN1,STX16,CFP,C03862,SDC4,STT3A,SERPINA1,CALR,AGRN,SLC38A1,GALNT1,OS9,DAG1,MGAT2,FUT4,DCTN3,ERGIC3,ALG9,DYNC1LI2,GALNT2,STUB1,POMGNT1,MOGS,GPC6,WRAP73,MAN1B1,ILK,MAN2A2,CSPG4,UGGT1,SEL1L,DCTN5,CHPF2,DPM3,SENP3	1.23035899664824	0.45064447502559	54	128
GLYCOLYSIS AND GLUCONEOGENESIS	GLYCOLYSIS AND GLUCONEOGENESIS	0.0171982801719828	0.0422479491181317	1	HKDC1,RPTOR,APP,C01136,ABL2,C00186,ENO2,PFKM,PGK1,TPI1,GAPDH,PFKL,ACSS2,LDHB,PRNP,PFKP,HSPA6,PGM1,NUP155,ALDOC,GALM,C00044,TUBA4A,HSPH1,ALDH3A2,PTPN11,ISG15,FYN,ENO1,NUP210,ALDOA,HSP90AA1,FBP1,NUP62,PPP2R5D,C00085,C00092,C00103,C00668,C01172,C05345,ACTB,ALDH3B1,YWHAZ,AAAS,ME3,ME2,LDHA,HSP90AB1,HIST1H4A,NUP43,DBT,PKM,MMS19,YWHAQ,TRAPPC2B,PEA15,KIF23,HIF1A,HSPA1B,C00469,DLAT,ELP3,TPR,PFKFB2,PDPR,TUBA1A,NUP50,PDK3,NUP107,SNX9,ALDH2,PLD2,NUP98,FOXO1,RANBP2,MAT2A,TNC,GPI,NUP85	1.18448836088425	0.428433125241009	80	172
GLYCOSPHINGOLIPID BIOSYNTHESIS - GANGLIOSERIES	GLYCOSPHINGOLIPID BIOSYNTHESIS - GANGLIOSERIES	0.0170982901709829	0.0422479491181317	1	C01132,C00055,SDF4,NEU1,SDCBP,APP,GYS1,NDST1,DAAM1,PLK1,ENO2,CHST14,VIM,H2AFX,ATP6AP2,CTSA,NCOA5,EIF4EBP1,TMEM51,MBD2,GSPT1,TUBA4A,HNRNPD,FYN,ABCE1,ELAVL1,GLB1,SDC4,ACTB,CRK,AGRN,TSNAX,NAAA,IPO13,SFN,ILKAP,CHST12,RABL6,PHF5A,CHST15,SMC6,TFIP11,OTUD6B,PON2,GPC6,TMEM259,NDUFAF7,FBXO6,CSPG4,ZMYM2,UGGT1,TUBA1A,CHST11,INTS1,KDM5B,GSPT2,VCP,ST3GAL1	1.20611149352402	0.440951545628187	58	133
C5-BRANCHED DIBASIC ACID METABOLISM	C5-BRANCHED DIBASIC ACID METABOLISM	0.0011998800119988	0.0061630200616302	1	SARS,SLC2A1,GFPT1,HSPA5,LAMC1,GALE,WARS,PEPD,ATP6V1A,MTHFD1,NARS,PRKAR1A,IMPDH2,KPNA2,CTSL,VPS4B,G6PD,LDHB,IPO9,APRT,AHSA1,TOP2A,CDK6,SKI,HARS,PRPS2,FASN,FGFR1,EPRS,C00044,SLC2A3,HSP90B1,PTGES3,NPEPPS,DYRK1A,NUP210,CAD,ARRB2,WWP2,CCT8,ABCE1,PYGB,DDX39B,CDH1,FECH,ESD,AK1,EGFR,PTPRF,CDK5,LDHA,INO80,TROVE2,TXN,CKB,RAP2A,CCT7,COPB1,CCT4,CCT3,RPN2,IDH3A,HSPA1B,DLAT,TPR,DDX39A,CSNK1D,HLA-C,FAF2,PPOX	1.26127607228117	0.45641669741791	70	170
PYRUVATE METABOLISM	PYRUVATE METABOLISM	0.0018998100189981	0.0082568666210302	1	C00051,C02912,C02917,GFPT1,TARS,ATIC,C00186,C00256,BST2,WDR76,GOT1,ATP6V1B2,ATP6V1A,ASNS,PRKAR1A,C00207,HUWE1,TUBB3,PRKAR1B,TUBB4B,IPO4,GAPDH,NEDD4L,AKR1A1,HSPA6,WNK1,BAG3,SNRPG,IARS,CTPS1,TUBA4A,HIST2H2BE,ISG15,NPEPPS,CAD,ACACA,EGFR,HLA-B,ME3,ME2,TXN,HSP90AB1,HIST1H4A,LTA4H,HIST2H3A,AKR1B1,ABCF3,UBE2G2,AKR1D1,AKR7A2,NFKB1,PRPF40A,HECW2,CCT4,CCT3,CTPS2,IDH3A,AKR1C3,EWSR1,HSPA1B,MAPK1,GLO1,ATP6V1D,TPR,TCP1,MYL1,PRKAR2A,CSNK1D	1.26027307896949	0.456987444964864	68	162
SIALIC ACID METABOLISM	SIALIC ACID METABOLISM	0.0675932406759324	0.123558611880747	1	C00140,C00645,C01132,C00055,C00243,C06373,C05796,NEU1,C04776,C01674,PLK1,ENO2,ATP6V1A,VIM,H2AFX,GDI1,PGLS,EED,SERINC5,MOV10,IMPA1,HSPA6,CTSA,BAG3,EIF4EBP1,KEAP1,CTPS1,ARFGAP1,POLE2,HSPH1,HSPA4,GDI2,FYN,ABCE1,GDE1,ELAVL1,C01177,C03546,C04006,GLB1,EGFR,SERINC1,C00065,CRK,HSP90AB1,TCTN3,MMS19,UBE2G2,AP2A1,OSBPL11,CTPS2,HSPA1B,C00116,SERINC3,TMEM259,RSBN1L,ILK,FBXO6,EPS15,CSE1L,SCAMP2,HERPUD1,LIMA1,VCP,ST3GAL1,CYP51A1,KRT18,MEPCE,MCM2,MYO18A,AP2B1,ATP6V0A1,JUNB,NXF1,UNC93B1,PSMA3,TFAP4,RCC1	1.1295350816413	0.40839706676241	78	174
CHONDROITIN SULFATE DEGRADATION	CHONDROITIN SULFATE DEGRADATION	0.386161383861614	0.469206842756585	1	C01132,C00181,NEU1,LOXL2,NDST1,HSPA5,PPT2,H2AFX,CRKL,IDUA,EIF4EBP1,ST3GAL4,TGFBR2,SNRPD2,FGFR1,TUBA4A,HNRNPD,PTPN11,FYN,ABCE1,PIK3R1,PLAUR,ELAVL1,EGFR,CRK,KLHL15,TSNAX,NAAA,PTK2,IRS1,SHC1,NRAS,SMC6,ITGB4,MAPK1	1.02798276661091	0.377375374018947	35	121
DI-UNSATURATED FATTY ACID BETA-OXIDATION	DI-UNSATURATED FATTY ACID BETA-OXIDATION	0.648835116488351	0.691682718520601	1	PGRMC2,SQSTM1,VCAM1,RRAGA,WDR76,CALCOCO2,ATP6V1B2,ATP6V1A,PAICS,TUBB3,NDRG1,TUBB4B,IFRD2,NEDD4L,TMEM173,GMPPB,HSPA6,SKI,BAG3,SPG20,DECR1,PRKAA2,PARK7,GTPBP2,IPO7,ALDOA,CAD,HNRNPC,C01595,ATF2,HGS,YWHAZ,EGFR,HADH,HIST1H4A,MED4,HIST2H3A,VCL,YWHAQ,NT5C2,HECW2,CLK1,HSPA1B,MAPK1,ERBB2,TYSND1,CSNK1D,FBXO6,TRAF1,FERMT2,ATL1,TUBB6,TUBB,WASL,HSD17B10,NDC80,SLC27A1,XPO1,MCM2,SLC27A4,LEO1,PSMC3,CLUH,RABAC1,PPP3CB,TAF5,FASTKD3,PSMA3,TUBB4A,PGRMC1,ICT1,TP53,PPP3CA,ATL3,ECHS1,YES1,CYHR1,ACAA2,HADHB,ECH1	0.966343839692939	0.350197454480808	80	164
