Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
SUPERPATHWAY OF INOSITOL PHOSPHATE COMPOUNDS%HUMANCYC%PWY-6371	SUPERPATHWAY OF INOSITOL PHOSPHATE COMPOUNDS%HUMANCYC%PWY-6371	0.7644	0.967190689346464	1	MTMR14,ITPK1,SYNJ2,PPIP5K2,PIK3R1,PIP4K2C,PIP4K2A,PLCG1,PI4KB,PIKFYVE,PI4K2B,INPPL1,ITPKC,PIK3R2,PLCB3,PLCG2,PIK3C2A,PI4K2A,TMEM55A	0.89486624048089	0.362382217262601	19	38
PHOSPHATIDYLGLYCEROL BIOSYNTHESIS II (NON-PLASTIDIC)%HUMANCYC%PWY4FS-8	PHOSPHATIDYLGLYCEROL BIOSYNTHESIS II (NON-PLASTIDIC)%HUMANCYC%PWY4FS-8	0.510502928701272	0.851917955332712	1	ABHD5,GPD2,LPCAT4,AGPAT6,AGPAT2,CDS2,LPCAT3,AGPAT1,LCLAT1,AGPAT4	0.993182839793618	0.440529920152484	10	15
TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY	TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY	0.0043	0.0832511415525114	1	SARS,AARS,GARS,TARS,YARS,WARS,NARS,LARS,HARS,IARS,EPRS,MARS,DARS	1.40732523489462	0.573560346779812	13	35
3-PHOSPHOINOSITIDE DEGRADATION%HUMANCYC%PWY-6368	3-PHOSPHOINOSITIDE DEGRADATION%HUMANCYC%PWY-6368	0.702383356897596	0.947170848353538	1	MTMR14,SYNJ2,INPP4A,INPPL1,PTPMT1	0.886723865327975	0.393309648474602	5	15
3-PHOSPHOINOSITIDE BIOSYNTHESIS%HUMANCYC%PWY-6352	3-PHOSPHOINOSITIDE BIOSYNTHESIS%HUMANCYC%PWY-6352	0.858767867928327	0.991814086995647	1	PIK3R1,PI4KB,PIKFYVE,PI4K2B,PIK3R2,PIK3C2A,PI4K2A	0.775940865283643	0.341145512645445	7	16
TRIACYLGLYCEROL BIOSYNTHESIS%HUMANCYC%TRIGLSYN-PWY	TRIACYLGLYCEROL BIOSYNTHESIS%HUMANCYC%TRIGLSYN-PWY	0.769756686104967	0.968561716526008	1	ABHD5,LPCAT4,AGPAT6,AGPAT2,PPAP2A,LPCAT3,AGPAT1,LCLAT1,AGPAT4	0.851131804209152	0.371406307791709	9	17
SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%HUMANCYC%PWY66-5	SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%HUMANCYC%PWY66-5	0.890480961923848	1	1	PMVK,MVK,ACAT2,HMGCS1,LBR,CYP51A1,DHCR24,MVD,HADHB,DHCR7,TM7SF2,NSDHL,IDI1,ACAT1,ACAA1,FDFT1,MSMO1,EBP	0.775321904702473	0.329268875512744	18	22
ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN	ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN	0.062993700629937	0.358996358428673	1	LAMB2,LAMC1,MET,LAMC2,LAMB1,PTPN11,LAMA5,PIK3R1,EIF4EBP1,YWHAZ,SFN,YWHAQ,PTK2,EIF6,SHC1,CASP3,ERBB2,MST1R,ITGA6,LAMA3	1.19846400719709	0.472038128654001	20	55
ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR	ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR	0.326667333266673	0.705947753848468	1	NCOA4,HSPA5,WHSC1,HSPB1,GAPDH,PRDX1,CTNNB1,SIN3A,IL6ST,HSP90B1,PARK7,ZMIZ1,KAT7,HSP90AA1,PIK3R1,GNB2L1,CALR,XRCC5,HDAC1,CASP7,NONO,PA2G4,CASP3,STUB1,SENP1,SVIL,RUNX1,NELFCD,CDC37,FOXO1,NSD1,XRCC6,RELA,AKT1,CASP8,DAXX	1.04523625796613	0.400179226951978	36	91
BDNF%IOB%BDNF	BDNF%IOB%BDNF	0.804963474432102	0.978256257312069	1	CTNNB1,NGFR,EIF4EBP1,SHC1,MAPK1,PLCG1,KIDINS220,AKT1,CREB1,IRS2,TSC2	0.851685560264975	0.354755768949514	11	27
