Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN	ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN	0.177784455128205	0.999500049995001	1	VIM,PLEC,IRS1,COL17A1,ERBB2,EIF4EBP1,PTK2,PAK1,BAD,PTPN11,ERBB2IP	1.16744216753487	0.49583803412907	11	24
ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR	ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR	0.286671332866713	0.999500049995001	1	NCOA4,SVIL,NCOA6,FLNA,KAT7,PAK6,TGFB1I1,PIAS1,NONO,RUNX1,TMF1,TOP1,NCOR2	1.08130694917505	0.439552744912618	13	41
CXCR4%IOB%CXCR4	CXCR4%IOB%CXCR4	0.923338670936749	0.999500049995001	1	PRKCZ,TYK2,PTK2,PAK1,BAD,PTPN11,PLCG1,BCAR1,RPS6KA3,RAF1,MAP2K2,FOXO3,IKBKB,CTNNB1,CFL1,CRK,NFKB1	0.751002248002419	0.315689285066312	17	27
EGFR1%IOB%EGFR1	EGFR1%IOB%EGFR1	0.754124587541246	0.999500049995001	1	VIM,AHNAK,ASAP1,PARD3,WNK1,CTNND1,PRKAA2,PLEC,SCAMP3,DYRK1A,PRKAA1,PRKCZ,ALDOA,REPS2,PRPF4B,RPL30,COL17A1,ERBB2,PPP1R12A,TYK2,LSR,AXL,VCL,FLNB,TOM1,EIF4EBP1,CYLD,SCRIB,PTPRK,PTK2,MAGI1,MPZL1,BAIAP2,EPS8,WASL,GPRC5A,PAK1,BAD,MTA2,PTPN11,RIPK1,GIT1,GRB10,MAP3K1,ERBB2IP,ZDHHC5,MPRIP,DCBLD2,PPP1R14B,KIRREL,PHLDB2,BAIAP2L1,SLC12A7,PLCG1,SPRY1,SDPR,EPPK1,MAPK14,PKP2,DDX3X,ITGB4,ANXA2,BCAR1,REPS1,TFRC,HNRNPA1,RPS6KA3,RACGAP1,ABL2,AFAP1L2,MET,EPN1,MYC,SDCBP	0.94293429188791	0.356702495407471	74	166
FAS%IOB%FAS	FAS%IOB%FAS	0.321367863213679	0.999500049995001	1	VIM,LMNB1,PLEC,SPTAN1,TRAF1,NUMA1,EIF3J,CSNK1E,TOP1,RIPK1,PRKDC,MAP3K1,IGF1R,MAPK14,FADD,CDK11B,MET,UBE4B,RAF1,MAP2K2	1.0718991702461	0.440850553405735	20	35
G-CSF%IOB%G-CSF	G-CSF%IOB%G-CSF	0.29395132788044	0.999500049995001	1	TYK2,BAD,CSNK1E,PTPN11,POM121,MAPK14	1.11568060223323	0.499704974654718	6	15
GM-CSF%IOB%GM-CSF	GM-CSF%IOB%GM-CSF	0.776787502503505	0.999500049995001	1	SPTAN1,DPYSL2,BCL3,BAD,PTPN11,SLC2A1,PLCG1,MAPK14,BCAR1,RAF1,MAP2K2,FOXO3	0.860344942922166	0.366897855235018	12	23
KITRECEPTOR%IOB%KITRECEPTOR	KITRECEPTOR%IOB%KITRECEPTOR	0.499549684779346	0.999500049995001	1	GYS1,NFATC2,ATF2,EIF4EBP1,WIPF1,PAK1,BAD,PTPN11,GRB10,MPDZ,PLCG1,MAPK14	1.00090674766838	0.418188639527866	12	29
LEPTIN%IOB%LEPTIN	LEPTIN%IOB%LEPTIN	0.563814866760168	0.999500049995001	1	PRKCZ,IRS1,ITGAV,ATF2,PTK2,PTPN11,MAPK14,NCOA3,RAF1,MAP2K2	0.971214653143508	0.415962037948672	10	22
M-CSF%IOB%M-CSF	M-CSF%IOB%M-CSF	0.350690967354296	0.999500049995001	1	VIM,ITGAV,TYK2,EIF4EBP1,PTK2,MYO18A,PTPN11,RIPK1,PLCG1,FADD,BCAR1,CSF1,RAF1,MAP2K2	1.07183160018201	0.457087263097302	14	23
NOTCH%IOB%NOTCH	NOTCH%IOB%NOTCH	0.699459567654123	0.999500049995001	1	SPEN,FURIN,JAG1,PSEN1,HDAC2,RING1,NCOR2	0.906074505345945	0.383329558258937	7	25
TGF_BETA_RECEPTOR%IOB%TGF_BETA_RECEPTOR	TGF_BETA_RECEPTOR%IOB%TGF_BETA_RECEPTOR	0.93020697930207	0.999500049995001	1	DVL1,PARD3,PARD6A,PML,ATF2,XPO1,PTK2,PIAS1,JUNB,CD44,ERBB2IP,SPTBN1,NEDD4L,MAPK14,PRKAR2A,DDX5,DCP1A,BCAR1,SNW1,MAP3K7,MYC,NUP214,ZEB1,RAF1,CDC23,SUMO1,SNIP1,RBL1,ITCH,FOXO3,NUP153,STAMBPL1,RB1,SOS1,YAP1,DAXX	0.812040881389239	0.321749438153972	36	60
TNFALPHA%IOB%TNFALPHA	TNFALPHA%IOB%TNFALPHA	0.657934206579342	0.999500049995001	1	KPNA2,FLNA,PRKCZ,RPL30,PML,TRAF1,SEC16A,PTK2,BCL3,USP11,TRAF7,HDAC2,PTPN11,RIPK1,AKAP8,MAP3K1,PPP1R13L,MAPK14,DDX3X,HSP90AA1,FADD,SMARCC2,NSMAF,PSMD2,MAP3K7	0.946209722180879	0.376556721000907	25	56
WNT%IOB%WNT	WNT%IOB%WNT	0.736731423993591	0.999500049995001	1	DVL1,CSNK1D,NFATC2,CSNK1E,FZD6,MAP3K1,LRP5,LRP6	0.883784070375066	0.37689357341968	8	23
PID_P53_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_P53_DOWNSTREAM_PATHWAY	PID_P53_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_P53_DOWNSTREAM_PATHWAY	0.125801924619086	0.999500049995001	1	GDF15,TP53BP2,TSC2,PML	1.21908998475806	0.52458033865887	4	21
