Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	0.000141542816702052	0.000579894271558953	-1	AARS,GARS,CTH,PSAT1,HSPA5,ENO2,ATP6V1A,ATP6V1B2,MTHFD1,PRKAR1A,PGD,TUBB3,TUBB4B,NAP1L1,BCAT1,SEC31A,AKR1A1,HSPA6,PGM1,UGP2,IARS,UBA1,NAP1L4,VTA1,TUBA4A,HSPH1,HSPA4,EIF2B2,ENO1,CCT8,GPSM1,EIF4A1,HGS,ACAT2,YWHAZ,EIF4A2,ADK,HSP90AB1,CKS1B,VBP1,AKR1D1,DVL2,EIF6,PPAT,CCT3,HSPA1B,KPNA3,ARFGEF2,CSE1L,TUBA1A,PFDN4,PPAN,COL4A3BP,TUBB6,MPI,TUBB,ZNF622,EIF3B,XPO1,PSMC3,CLUH,TUBB4A,SEC23B,PSMA1	-1.81479465087198	-0.409255784440031	64	191
UDP-<IN</I-ACETYL-D-GLUCOSAMINE BIOSYNTHESIS II	UDP-<IN</I-ACETYL-D-GLUCOSAMINE BIOSYNTHESIS II	0.000141562853907135	0.000579894271558953	-1	AARS,GFPT1,APP,POC5,ATP6V1A,NARS,PFKM,PGK1,TUBB3,TUBB4B,IPO4,GAPDH,CTSL,PFKL,LARS,ACLY,PGM3,GMPPB,PFKP,HSPA6,BAG3,SHMT1,PRPS2,CTPS1,UBA1,MDP1,IPO5,EPRS,PRKAA2,TUBA4A,HSP90B1,NIF3L1,PSMD11,IPO7,HSP90AA1,CAD,CCT8,EIF4A1,ACTB,ACACA,HLA-B,PRDX2,EIF4A2,HSP90AB1,ABCF3,GNPNAT1,COPB1,GCLC,CCT4,PSMD7,CCT3,NAGK,TALDO1,CTPS2,HSPA1B,CSNK1D,ARFGEF2,PSMB1,TNPO2,TUBA1A,PSMD6,TUBB6,TUBB,LSM3,MAT2A,GAN,XPO1,MCM2,PSMC3,EXOC6,XPO5,TUBB4A,PRKAB2,TTC27,VARS,EXOC6B,PSMD12,NAF1,COPB2	-2.01445696257273	-0.454392306836588	79	190
CITRULLINE DEGRADATION	CITRULLINE DEGRADATION	0.000142106011084269	0.000579894271558953	-1	GFPT1,GYS1,GALT,HSPA5,ENO2,ATP6V1A,ATP6V1B2,PGD,PFKM,UBE2V1,TUBB3,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,GART,APRT,PFKP,HSPA6,PGM1,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,PRKAA2,TUBA4A,DSTN,MARS,CCT5,CAD,CCT8,PYGB,STIP1,ARPC4,ACTB,ACACA,PPID,PRDX2,HSP90AB1,PPIA,KRI1,CCT4,PSMD7,CCT3,TALDO1,HSPA1B,TCP1,MYL1,UBE2V2,COPA,TUBA1A,PSMB2,ARF4,VCP,TUBB,MAT2A,GPI,MOB1B,ETF1,PSMC3,EIF2S3,PSMB3,TUBB4A,SEC23B,PRDX5,ACTR2	-1.84609557566268	-0.417166759945678	72	188
GALACTOSE DEGRADATION I (LELOIR PATHWAY)	GALACTOSE DEGRADATION I (LELOIR PATHWAY)	0.000142106011084269	0.000579894271558953	-1	GFPT1,APP,PDIA4,GALT,HSPA5,ENO2,ATP6V1A,ATP6V1B2,PRKAR1A,PGD,PFKM,TUBB3,PRKAR1B,TUBB4B,IPO4,PFKL,GART,PFKP,HSPA6,BAG3,CTPS1,PPA1,AHCY,EEF2,PDIA3,GALM,PRKAA2,TUBA4A,PYCRL,SDSL,NPEPPS,CCT5,TRIP13,CAD,RRM2,GALK1,CCT8,PYGB,STIP1,EIF4A1,ACTB,ACACA,PPID,PRDX2,EIF4A2,ADK,HSP90AB1,PSMB6,CCT7,PPP2CB,KRI1,COPB1,CCT4,EIF6,CCT3,TALDO1,HSPA1B,TCP1,NOM1,FBXO6,COPA,CSE1L,TUBA1A,PSMB2,PSMD6,TUBB6,VCP	-2.03009550430558	-0.458745676592308	67	188
ARGININE DEGRADATION I (ARGINASE PATHWAY)	ARGININE DEGRADATION I (ARGINASE PATHWAY)	0.000142348754448399	0.000579894271558953	-1	SARS,MAP1LC3A,AARS,GFPT1,APP,GARS,TARS,HSPA5,ENO2,GOT1,ATP6V1A,ATP6V1B2,PRKAR1A,ATP6V1C1,PFKM,HUWE1,TUBB3,PRKAR1B,IMPDH2,ATP6V1E1,TUBB4B,GAPDH,PFDN2,PFKL,LARS,GART,HSPA6,PGM1,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,TUBA4A,HSPH1,HSPA4,HSP90AA1,CAD,RRM2,CCT8,PYGB,ATF2,EGFR,HLA-B,PRDX2,HSP90AB1,NFKB1,EIF6,SLC35F6,KPNB1,HSPA1B,MAPK1,CSNK1D,FBXO6,IMPDH1,TUBA1A,RAD23B,TUBB6,TUBB,MAT2A,GPI,MCM2,TCEA1,NUDT3,EIF2S3,TUBB4A,PRDX5,ASL,PSMA5	-2.07559369528944	-0.470731983421597	70	182
<IMYO</I-INOSITOL BIOSYNTHESIS	<IMYO</I-INOSITOL BIOSYNTHESIS	0.000142348754448399	0.000579894271558953	-1	SARS,PDIA4,GYS1,ASS1,GALT,HSPA5,ATIC,ENO2,GOT1,ATP6V1B2,PGD,PFKM,GDI1,GAPDH,PGLS,PFKL,FKBP1A,PREP,NEDD4L,GSTO1,AKR1A1,IMPA1,HSPA6,PGM1,SHMT1,CTPS1,AHCY,MAPRE1,EEF2,ISYNA1,PDIA3,PRKAA2,GDI2,PTGES3,ENO1,ALDOA,CCT5,HSP90AA1,CAD,CCT8,ABCE1,PYGB,EIF4A1,ACTB,WDR1,CALR,HINT1,TXN,HSP90AB1,SNX3,SNX12,MSN,AKR1B1,PPP2CB,AKR1D1,WIPI2,ARHGDIA,CCT4,YWHAG,PSMD7,CCT3,CTPS2,EIF2S2,HSPA1B,ASNA1,ATP6V1D,TCP1,TKT,PPP6C,HERPUD1,VCP,MPI,MAT2A,CAP2,GPI,MCM2,CAP1,CLUH	-2.23305271809665	-0.506442728873311	78	182
VALINE DEGRADATION I	VALINE DEGRADATION I	0.000142348754448399	0.000579894271558953	-1	AARS,APP,GARS,CTH,PDIA4,HSPA5,ATIC,ENO2,ATP6V1B2,MTHFD1,NARS,PFKM,GAPDH,PFKL,IFRD2,ACSS2,BCAT1,AKR1A1,GMPPB,HSPA6,PGM1,ABHD14B,UBA1,TIMP2,AHCY,EEF2,ISYNA1,PDIA3,HSPH1,PARK7,HSPA4,GTPBP2,PTGES3,NPEPPS,ALDOA,HSP90AA1,CAD,PUS7,PYGB,TNIK,DARS,ACAT2,YWHAZ,HLA-B,NOTCH2,ADK,HSP90AB1,LSM1,AKR1D1,DVL2,CLDN12,PLS3,HSPA1B,ATG5,TCP1,CSNK1D,NOTCH3,FERMT2,CSE1L,UBA5,UMPS,VCP,MPI,GPI,XPO1,MRM1,CLUH,FTSJ1	-1.99429934347988	-0.452294920544054	68	182
ACETATE CONVERSION TO ACETYL-COA	ACETATE CONVERSION TO ACETYL-COA	0.000142470437384243	0.000579894271558953	-1	AARS,GARS,CTH,PDIA4,HSPA5,ATIC,ENO2,WARS,GOT1,ATP6V1B2,MTHFD1,NARS,PGD,PFKM,TUBB3,TUBB4B,IPO4,GAPDH,PFKL,LARS,ACSS2,BCAT1,CCS,AKR1A1,GMPPB,PFKP,HSPA6,PGM1,SHMT1,IARS,UBA1,AHCY,EEF2,PDIA3,TUBA4A,HSPH1,HSPA4,NPEPPS,HSP90AA1,CAD,PYGB,EIF4A1,DARS,ACTB,ACACA,PRDX2,ADK,TXN,HSP90AB1,OLA1,VAC14,PKM,PPIA,PPP2CB,AKR1D1,GCLC,CCT4,PLS3,HSPA1B,TCP1,CSNK1D,TKT,COPA,CSE1L,TUBA1A,TUBB6,VCP,MPI,TUBB,MAT2A,GPI,XPO1,PSMC3,CLUH,PRMT5	-2.12571323120165	-0.483179583894334	75	175
ASPARTATE DEGRADATION II	ASPARTATE DEGRADATION II	0.000142531356898518	0.000579894271558953	-1	MAP1LC3A,GARS,ATIC,ENO2,WARS,GOT1,IDH1,PGD,PGK1,HUWE1,C11ORF68,GDI1,TUBB4B,GAPDH,FKBP1A,NEDD4L,MDH1,GSTO1,GMPPB,HSPA6,HARS,IARS,CTPS1,EEF2,ISYNA1,HSPH1,PARK7,HSPA4,GDI2,NAA15,ISG15,NPEPPS,ENO1,ALDOA,HSP90AA1,STIP1,PPME1,ATF2,EIF4A1,TNIK,YWHAZ,EGFR,HLA-B,FHIT,CALR,HINT1,EIF4A2,TXN,HSP90AB1,C9ORF64,PKM,MSN,AKR1B1,YWHAQ,ARHGDIA,YWHAG,CTPS2,HSPA1B,ATG5,CSNK1D,TKT,CSE1L,DNAJC21,BCAR3,COPS5,VCP	-2.17144188883785	-0.495562314873729	66	168
TETRAHYDROBIOPTERIN BIOSYNTHESIS I	TETRAHYDROBIOPTERIN BIOSYNTHESIS I	0.000142551674982181	0.000579894271558953	-1	SDCBP,SARS,PSAT1,AHCYL2,PGD,TPI1,TUBB3,PRKAR1B,TUBB4B,IPO4,NAP1L1,AHSA1,GMPPB,CDK6,PFKP,HSPA6,PPA1,IPO5,NAP1L4,TUBA4A,HSPH1,HSPA4,SDSL,DSTN,EIF2B2,PSMD11,IPO7,CCT8,STIP1,EIF4A1,PPP2R5D,ACTB,ACACA,PPID,YWHAZ,PRDX2,EIF4A2,HSP90AB1,CCT7,YWHAQ,PPIA,PPP2CB,EIF6,CCT3,KPNB1,TALDO1,HSPA1B,PTS,ASB1,COPA,TUBA1A,CDC37,PSMB2,TUBB6,VCP,MAT2A,CAP2,CAP1,PPP2R5B,PSMB3,TUBB4A,ACTR2,PSMD8,ANP32A,CSNK1G1,CUL2,SPR,NSA2,HSPA2,PSMC4,MAP2K4,CDK4,DNAJB1,EIF3G,ACTG1,CFL2,PRKACA,PRKACB	-1.99480347650903	-0.454805056121505	78	170
