Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
UREA CYCLE/AMINO GROUP METABOLISM	UREA CYCLE/AMINO GROUP METABOLISM	0.00125378748302163	0.114094660954968	1	HNRNPA2B1,VIM,NCAPH,SVIL,CTNND1,INCENP,LMNB1,PLEC,PHF10,TOP2B,ZBTB44,FLNA,KAT7,MRE11A,MKI67,LMNA,KMT2A,PWP1,KAT8,WRAP53,BRD1,CHAF1B,ZNF462,MDC1,POLR2A,WRNIP1,HIST1H4A,SMC1A,SRSF9,PARD6A,GYS1,SMC4,TOP2A,CCR1,ZC3H13,REEP4,MLLT10,DDX55,TP53BP1,ACOX2,KIF4A,DBN1,NFATC2,RBM34,PML,CIT,SUZ12,TRAF1,VANGL1,RBMX2,KMT2B,NCL,TIMELESS,ATF2,TMPO,CENPF,SRRM1,NUMA1,CIC,EPC2,THRAP3,LARP1,LIMA1,SP100,FOXK2,EZH2,SUDS3,NOC2L,RALY,LEO1,OBSL1,BOD1L1,ARID1A,MYO18A,SRSF10,UTP18,USP11,TOX4,DHX16,PIAS1,NUP98,HDAC2,NONO,RUNX1,NOP2,LIG1,RRP8,CCDC85B,RNF11,BCKDHA,PAK1,MTA2,RING1,CSNK1E,MPHOSPH8,RBMX,PRKDC,TRA2A,CDC5L,RIF1,DHX9,GIT1,AKAP8,DNTTIP2,TMEM237,DSTN,CHD3,UTP3,EPRS,OTUD4,RBM14,RBM4B,MYEF2,DOT1L,HNRNPUL1,MAFK,TERF1,KDM1A,UTP14A,HNRNPA3,TRIM28,MLLT4,CCDC8,YBX1,CDK13,ATG9A,DYNC1LI1,SRSF7,SF3B1,MEF2D,CPSF7,PLEKHG3,PPP1R13L,MAPK14,PRKAR2A,HERC2,ACAT1,SUPT6H,DDX3X,KMT2C,ERCC5,SETD1B,EEF1D,NCAPH2,ANXA2,SMARCC2,USP7,SSX2IP,ZNF638,USP42,SNW1,HCFC1,CHAF1A,FAT4,ACD,UVSSA,HNRNPA1,TAF15,CLK1,SNRNP200,RPS6KA3,BABAM1,SRSF1,MAP3K7,TUBA1A,YEATS2,STAG2,PPP2R5E,SENP3,MNAT1,XRN2	1.36644551006758	0.325731055145164	171	496
LYSINE METABOLISM	LYSINE METABOLISM	0.0104515050167224	0.47554347826087	1	HNRNPA2B1,VIM,NCAPH,SVIL,CTNND1,INCENP,LMNB1,PLEC,PHF10,TOP2B,PPHLN1,ZBTB44,FLNA,KAT7,MKI67,LMNA,KMT2A,PWP1,KAT8,BRD1,CHAF1B,ZNF462,POLR2A,HIST1H4A,SRSF9,PARD6A,GYS1,SMC4,RBM10,TOP2A,CCR1,ZC3H13,ETV6,CCDC86,REEP4,MLLT10,DDX55,COL5A1,TP53BP1,RPL30,ACOX2,RBM8A,DBN1,NFATC2,RBM34,PML,CIT,SUZ12,TRAF1,VANGL1,KMT2B,NCL,TYK2,ATF2,TMPO,SRRM1,NUMA1,EPC2,THRAP3,LARP1,LIMA1,SCRIB,FOXK2,EZH2,RANBP2,DDX41,PAK4,NOC2L,RALY,SCFD1,NOL8,LEO1,OBSL1,BOD1L1,ARID1A,TRERF1,AHCTF1,MYO18A,SRSF10,UTP18,USP11,TOX4,NIFK,PIAS1,HDAC2,NONO,RUNX1,MARCKSL1,NOP2,LIG1,RRP8,CCDC85B,PAK1,MTA2,RING1,CSNK1E,MPHOSPH8,RBMX,TRA2A,RIF1,DHX9,AKAP8,TMEM237,DSTN,RBM6,CHD3,EPRS,RBM14,RBM4B,MYEF2,AMBRA1,DOT1L,MAFK,TERF1,KDM1A,UTP14A,HNRNPA3,TRIM28,MLLT4,YBX1,ATG9A,SRSF7,SF3B1,MEF2D,CPSF7,PLEKHG3,MAPK14,PRKAR2A,HERC2,ACAT1,DDX3X,KMT2C,SETD1B,EEF1D,NCAPH2,RPS3A,PRRC2C,ANXA2,SMARCC2,USP7,KIAA0754,ZNF638,SNW1,HCFC1,CHAF1A,FAT4,TRIP12,DLG5,SSFA2,UVSSA,HNRNPA1,TAF15,SNRNP200,RPS6KA3,BABAM1,SRSF1,MAP3K7,TUBA1A,SYNJ1,STAG2,SENP3,MNAT1,XRN2	1.28780292694129	0.307385369135447	163	481
VITAMIN B2 (RIBOFLAVIN) METABOLISM	VITAMIN B2 (RIBOFLAVIN) METABOLISM	0.039745145631068	0.943198090692124	-1	ALDOA,STX12,SLC35F6,PDCD5,SDCBP,HSD17B7	-1.48661569143809	-0.482117704941692	6	22
PYRUVATE METABOLISM	PYRUVATE METABOLISM	0.0515463917525773	0.943198090692124	-1	WNK1,PRKAA2,PSMD11,PRKAA1,ALDOA,LGALS3BP,CSNK1D,EIF3B,XPO1,ARPC3,WASL,MDN1,SGTA,EEF2,NEDD4L,HSP90AA1,RAB7A,PSMD2,HSD17B7,MAP2K2,BAG3,CLTC,ATP2A2	-1.26026649411368	-0.298589125216773	23	96
TRIHYDROXYCOPROSTANOYL-COA BETA-OXIDATION	TRIHYDROXYCOPROSTANOYL-COA BETA-OXIDATION	0.0518240709171497	0.943198090692124	-1	PRKAA2,MRPS17,DYRK1A,ALDOA,XPO1,FTSJ1,EEF2,HSD17B4,UBE2V1,MYC,H2AFX,EXOC1	-1.37005559727766	-0.383322225306477	12	39
PROTEOGLYCAN BIOSYNTHESIS	PROTEOGLYCAN BIOSYNTHESIS	0.0771964742678419	0.999424956871765	1	POLR2A,FAM134C,RABL6,GOLIM4,ERBB2,LEMD3,TIMELESS,CHPF2,TMUB1	1.35380864969045	0.437809718940387	9	37
ROS DETOXIFICATION	ROS DETOXIFICATION	0.0840918942349372	0.999424956871765	-1	TMEM131,OPTN,KLC2,ALDOA,CSNK1D,PPP1R12A,XPO1,SQSTM1,RNF19A,FTSJ1,PTPN11,SGTA,GARS,EEF2,RRAS2,NEDD4L,HSP90AA1,PSMD2,ABL2,MYC,H2AFX,CLTC,FOXO3	-1.23656922318603	-0.301894735144263	23	81
GLYOXYLATE AND DICARBOXYLATE METABOLISM	GLYOXYLATE AND DICARBOXYLATE METABOLISM	0.112901042371734	0.999424956871765	1	VIM,NCAPH,CHAF1B,HIST1H4A,MYO1C,CTNNA1,COL5A1,SUZ12,ATF2,BCKDHA,RNPS1,TERF1,DTX2,MAPK14,ACAT1,CHAF1A,HNRNPA1,TUBA1A,SUMO1,MCM2,VCP	1.27862597938147	0.385532953299364	21	53
C5-BRANCHED DIBASIC ACID METABOLISM	C5-BRANCHED DIBASIC ACID METABOLISM	0.136196665724781	0.999424956871765	-1	DYRK1A,CSNK1D,PIK3C2A,KPNA4,RAB7A,MYC,ITCH,CLTC,ATP2A2,AGTRAP	-1.30601620674713	-0.456760386152023	10	16
CHONDROITIN SULFATE DEGRADATION	CHONDROITIN SULFATE DEGRADATION	0.153370621136297	0.999424956871765	-1	EIF4EBP1,PTPRK,PTPN11,PLCG1,MYC,H2AFX,BACH1	-1.25925047585093	-0.415332409641571	7	20
