Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
CDP-DIACYLGLYCEROL BIOSYNTHESIS I	CDP-DIACYLGLYCEROL BIOSYNTHESIS I	0.00438116100766703	0.380132725010369	-1	SCAMP3,SLC38A1,CSNK1D,PNPLA2,EIF4EBP1,EEF2K,MDN1,SCAMP2,MTMR2,EEF2,PSMD2,PGRMC2,MYC,HSD17B7,BAG3,CLTC,ATP2A2,CTPS2,SLC23A2	-1.65272741618256	-0.449701766128481	19	45
PENTOSE PHOSPHATE PATHWAY (NON-OXIDATIVE BRANCH)	PENTOSE PHOSPHATE PATHWAY (NON-OXIDATIVE BRANCH)	0.00539195354624637	0.380132725010369	-1	C11ORF68,PRKAA2,KLC2,ALDOA,CSNK1D,XPO1,SQSTM1,FTSJ1,PTPN11,PIK3C2A,EEF2,NEDD4L,HSP90AA1,RAB7A,ATG2B,PSMD2,MYC,H2AFX,MORF4L2,CLTC,CTPS2,POLR1E	-1.55747161527111	-0.395083827381439	22	66
RETINOL BIOSYNTHESIS	RETINOL BIOSYNTHESIS	0.0199081163859112	0.71368838028169	-1	ARFGAP1,PNPLA2,PTPRK,MPZL1,CCDC25	-1.64616716638822	-0.536844458386374	5	21
ANDROGEN BIOSYNTHESIS	ANDROGEN BIOSYNTHESIS	0.0202464788732394	0.71368838028169	1	TOP2B,HIST1H4A,CTNNA1,TOP2A,RPL30,ERBB2,DSTN,IGF1R,SEC61A1,RPS3A	1.56597624140073	0.560110219332877	10	23
PHOSPHOLIPASES	PHOSPHOLIPASES	0.0373221366923256	0.933875397124549	1	DVL1,VIM,KPNA2,PARD3,ADNP,LMNB1,GAS2L1,USP20,FLNA,SPTAN1,POLR2A,SMC1A,PARD6A,SPEN,IRS1,RPL30,ERBB2,PML,ATF2,TMPO,AXL,NUMA1,FLNB,MAP4,PSEN1,RANBP2,EPB41L2,TOX4,CHD1,TGFB1I1,PAK1,RBMX,DHX9,GIT1,SPTBN1,PELP1,PRKD2,KDM1A,HNRNPA3,EXTL3,YBX1,PKN3,CA9,HIF1A,SF3B1,CPSF7,MAPK14,DDX3X,SH3BP2,ANXA2,USP7,CHAF1A,REPS1,HNRNPA1,RPS6KA3,ARHGEF2,MET,XRN2,PRKD3,ULK1,HNRNPAB,MIER2,SH3PXD2A	1.29178734215504	0.331186467589812	63	179
D-<IMYO</I-INOSITOL-5-PHOSPHATE METABOLISM	D-<IMYO</I-INOSITOL-5-PHOSPHATE METABOLISM	0.0443645083932854	0.933875397124549	1	DVL1,KPNA2,PARD3,ADNP,LMNB1,GAS2L1,FLNA,SPTAN1,SMC1A,PARD6A,SPEN,IRS1,RPL30,ERBB2,PML,TMPO,AXL,NUMA1,FLNB,MAP4,RANBP2,EPB41L2,TOX4,CHD1,PAK1,RBMX,DHX9,GIT1,RNPS1,SPTBN1,PELP1,PRKD2,KDM1A,HNRNPA3,EXTL3,YBX1,CA9,SF3B1,CPSF7,MAPK14,DDX3X,SH3BP2,CHAF1A,REPS1,HNRNPA1,CLK1,ARHGEF2,MET,XRN2,PRKD3,LZTS2,ULK1,HNRNPAB	1.29923155196838	0.339833920333127	53	147
SERINE BIOSYNTHESIS	SERINE BIOSYNTHESIS	0.0463626083678854	0.933875397124549	-1	C11ORF68,CHMP2B,TRAF3IP1,CSNK1D,CIRBP,XPO1,TARDBP,SGTA,HSP90AA1,RAB7A,RIC8A,RPS28,PSMD2,TNFRSF14,MYC,BAG3,MOB1A	-1.3696405307614	-0.365718687695497	17	50
GLYCEROL-3-PHOSPHATE SHUTTLE	GLYCEROL-3-PHOSPHATE SHUTTLE	0.0552470038000585	0.97372844197603	-1	PRKAA2,ALDOA,CSNK1D,XPO1	-1.47820172952804	-0.508384475072972	4	17
GLUTARYL-COA DEGRADATION	GLUTARYL-COA DEGRADATION	0.0736562707365627	0.998656898656899	-1	ALDOA,CSNK1D,FTSJ1,GARS,EEF2,HSP90AA1,PSMD2,BAG3,CLTC,EIF3C	-1.34585360965164	-0.391045313479664	10	33
HYPUSINE BIOSYNTHESIS	HYPUSINE BIOSYNTHESIS	0.0795341098169717	0.998656898656899	-1	CSNK1D,XPO1,EEF2,HSP90AA1,PSMD2,CDK17,HSD17B7,BAG3,CLTC	-1.3540495655727	-0.40382213589129	9	30
