Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	0.000153115908742918	0.000298246656172344	-1	AARS,GARS,CTH,PSAT1,HSPA5,ENO2,ATP6V1A,ATP6V1B2,MTHFD1,PRKAR1A,PGD,TUBB3,TUBB4B,NAP1L1,BCAT1,SEC31A,AKR1A1,HSPA6,PGM1,UGP2,IARS,UBA1,NAP1L4,VTA1,TUBA4A,HSPH1,HSPA4,EIF2B2,ENO1,CCT8,GPSM1,EIF4A1,HGS,ACAT2,YWHAZ,EIF4A2,ADK,HSP90AB1,CKS1B,VBP1,AKR1D1,DVL2,EIF6,PPAT,CCT3,HSPA1B,KPNA3,ARFGEF2,CSE1L,PFDN4,TUBB6,MPI,TUBB,ZNF622,PSMC3,CLUH,TUBB4A,SEC23B,PSMA1	-1.9151752575559	-0.449413374080809	59	190
UDP-<IN</I-ACETYL-D-GLUCOSAMINE BIOSYNTHESIS II	UDP-<IN</I-ACETYL-D-GLUCOSAMINE BIOSYNTHESIS II	0.000153940886699507	0.000298246656172344	-1	AARS,GFPT1,APP,ATP6V1A,NARS,PFKM,PGK1,TUBB3,TUBB4B,IPO4,GAPDH,CTSL,PFKL,LARS,ACLY,PGM3,GMPPB,PFKP,HSPA6,BAG3,SHMT1,PRPS2,CTPS1,UBA1,MDP1,IPO5,EPRS,TUBA4A,HSP90B1,NIF3L1,IPO7,HSP90AA1,CAD,CCT8,EIF4A1,ACTB,ACACA,PRDX2,EIF4A2,HSP90AB1,ABCF3,GNPNAT1,COPB1,GCLC,CCT4,PSMD7,CCT3,NAGK,TALDO1,CTPS2,HSPA1B,ARFGEF2,PSMB1,TNPO2,PSMD6,TUBB6,TUBB,LSM3,MAT2A,GAN,PSMC3,EXOC6,XPO5,TUBB4A,TTC27,VARS,EXOC6B,PSMD12,NAF1,COPB2	-2.01912784258761	-0.475305736107024	70	186
5-AMINOIMIDAZOLE RIBONUCLEOTIDE BIOSYNTHESIS I	5-AMINOIMIDAZOLE RIBONUCLEOTIDE BIOSYNTHESIS I	0.000154631204577084	0.000298246656172344	-1	AARS,GARS,CTH,PDIA4,HSPA5,ATIC,ENO2,ATP6V1B2,MTHFD1,NARS,PGD,PFKM,GAPDH,PFKL,NEDD4L,BCAT1,AKR1A1,HSPA6,PGM1,IARS,KEAP1,UBA1,AHCY,EEF2,PDIA3,HSPH1,HSPA4,TSR1,NPEPPS,HSP90AA1,PYGB,EIF4A1,DARS,ACAT2,EIF4A2,ADK,HSP90AB1,VAC14,MMS19,VBP1,AKR1D1,PPAT,PLS3,TNFRSF10D,HSPA1B,ARHGAP1,BCAR3,MPI,PSMA7,MAT2A,GPI,PSMC3,PRKAG2,CLUH,VHL,DDX52,MVD,COPG1,PYGL,VARS	-1.78553136010597	-0.420812773504672	60	185
CITRULLINE DEGRADATION	CITRULLINE DEGRADATION	0.000154631204577084	0.000298246656172344	-1	GFPT1,GALT,HSPA5,ENO2,ATP6V1A,ATP6V1B2,PGD,PFKM,UBE2V1,TUBB3,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,GART,APRT,PFKP,HSPA6,PGM1,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,TUBA4A,DSTN,MARS,CCT5,CAD,CCT8,PYGB,STIP1,ARPC4,ACTB,ACACA,PPID,PRDX2,HSP90AB1,PPIA,CCT4,PSMD7,CCT3,TALDO1,HSPA1B,TCP1,MYL1,UBE2V2,COPA,PSMB2,ARF4,TUBB,MAT2A,GPI,MOB1B,ETF1,PSMC3,EIF2S3,PSMB3,TUBB4A,SEC23B,PRDX5,ACTR2,PSMD8	-1.88962849173688	-0.445346312177937	68	185
GALACTOSE DEGRADATION I (LELOIR PATHWAY)	GALACTOSE DEGRADATION I (LELOIR PATHWAY)	0.000154750851129681	0.000298246656172344	-1	GFPT1,APP,PDIA4,GALT,HSPA5,ENO2,ATP6V1A,ATP6V1B2,PRKAR1A,PGD,PFKM,TUBB3,PRKAR1B,TUBB4B,IPO4,PFKL,GART,PFKP,HSPA6,BAG3,CTPS1,PPA1,AHCY,EEF2,PDIA3,GALM,TUBA4A,PYCRL,SDSL,NPEPPS,CCT5,TRIP13,CAD,RRM2,GALK1,CCT8,PYGB,STIP1,EIF4A1,ACTB,ACACA,PPID,PRDX2,EIF4A2,ADK,HSP90AB1,PSMB6,CCT7,PPP2CB,COPB1,CCT4,EIF6,CCT3,TALDO1,HSPA1B,TCP1,FBXO6,COPA,CSE1L,PSMB2,PSMD6,TUBB6	-2.0633446563763	-0.487029656518473	62	182
GLYCINE CLEAVAGE	GLYCINE CLEAVAGE	0.000154990700557967	0.000298246656172344	-1	MAP1LC3A,PDIA4,TARS,HSPA5,GOT1,PTER,ATP6V1A,ATP6V1B2,PRKAR1A,ATP6V1C1,PGK1,TPI1,PRKAR1B,GDI1,IMPDH2,ATP6V1E1,IPO4,GAPDH,PFKL,HUWE1,GART,GMPPB,HSPA6,PEBP1,SHMT1,CTPS1,UBA1,AHCY,EEF2,TAGLN2,ISYNA1,PDIA3,HSPH1,HSPA4,NPEPPS,ALDOA,CAD,RRM2,PYGB,STIP1,PRDX2,HSP90AB1,PKM,EIF2S2,HSPA1B,TKT,GMPR,CSE1L,IMPDH1,PFDN4,MPI,MAT2A,PSMC3,ABCF1,MRM1,CLUH,IDE,EIF2S3,PRDX5,DDX52	-1.83913900410431	-0.435258805841326	60	179
CITRULLINE-NITRIC OXIDE CYCLE	CITRULLINE-NITRIC OXIDE CYCLE	0.000155014726399008	0.000298246656172344	-1	LGALS3BP,ASS1,HSPA5,SLC3A2,COPRS,HSPB1,PFKM,GAPDH,HUWE1,NAP1L1,HSPA6,FASN,HSPH1,HSPA4,PTGES3,CCT5,HSP90AA1,CAD,ARRB2,DNM2,CCT8,STIP1,ARAF,ACTB,ALDH3B1,YWHAZ,PSMB7,HSP90AB1,VAC14,CCT7,YWHAQ,NFKB1,FAT1,CCT4,YWHAG,PSMD7,NSFL1C,CCT3,KPNB1,PSMA2,STUB1,PARP4,TCP1,DNAJC7,PPP6C,SLC7A5,USP4,PSMD6,ZSWIM8,TUBB6,ARRB1,PSMA7,WASL,PSMC3,DNM1,RELA,AKT1,PSMA1,ASL,TCEB2,PSMA5,PSMD8,SLC7A1,ADRM1,PSMD12,SIRT1,PSMD11,VCP,CLNS1A,PSMD13,PPP2R1A,TBL1X,HSPA2	-1.67728160196907	-0.396341244997548	73	181
S-ADENOSYL-L-METHIONINE BIOSYNTHESIS	S-ADENOSYL-L-METHIONINE BIOSYNTHESIS	0.000155014726399008	0.000298246656172344	-1	GFPT1,APP,ATP6V1A,ATP6V1B2,PGD,PFKM,PGK1,IPO4,GAPDH,PFKL,GMPPB,PFKP,HSPA6,CTPS1,IPO5,EEF2,TUBA4A,HSPH1,HSPA4,IPO7,HSP90AA1,CAD,CCT8,EIF4A1,HGS,ACTB,ACACA,PRDX2,EIF4A2,HMGCS1,HSP90AB1,PKM,ABCF3,COPB1,CCT4,PSMD7,CCT3,CTPS2,HSPA1B,GPN1,FBXO6,ARFGEF2,COPA,CSE1L,MYH9,PSMA7,MAT2B,MAT2A,MOB1B,PSMC3,CLUH,DDX52,PSMD8,COPG1,VARS,PSMD12,COPB2,AK6,PSMD11,RAD23A,PSMD13,PPP2R1A,HSPA2,PSMC4,PGAM1,GFPT2,ACTG1,EMG1,TUBA1A,VPS13C,HSPA9,BYSL,PSMA4,DDX6,COPG2,KPNA1,PSMD4,CCT6A,ARFGEF1,MCM2	-1.76913840456327	-0.418046985678743	80	181
VALINE DEGRADATION I	VALINE DEGRADATION I	0.000155014726399008	0.000298246656172344	-1	AARS,APP,GARS,CTH,PDIA4,HSPA5,ATIC,ENO2,ATP6V1B2,MTHFD1,NARS,PFKM,GAPDH,PFKL,IFRD2,ACSS2,BCAT1,AKR1A1,GMPPB,HSPA6,PGM1,ABHD14B,UBA1,TIMP2,AHCY,EEF2,ISYNA1,PDIA3,HSPH1,PARK7,HSPA4,GTPBP2,PTGES3,NPEPPS,ALDOA,HSP90AA1,CAD,PUS7,PYGB,DARS,ACAT2,YWHAZ,NOTCH2,ADK,HSP90AB1,LSM1,AKR1D1,DVL2,CLDN12,PLS3,HSPA1B,ATG5,TCP1,NOTCH3,FERMT2,CSE1L,UBA5,UMPS,MPI,GPI,MRM1,CLUH,FTSJ1	-1.98962848354418	-0.470148739081578	63	181
<IMYO</I-INOSITOL BIOSYNTHESIS	<IMYO</I-INOSITOL BIOSYNTHESIS	0.000155183116076971	0.000298246656172344	-1	SARS,PDIA4,ASS1,GALT,HSPA5,ATIC,ENO2,GOT1,ATP6V1B2,PGD,PFKM,GDI1,GAPDH,PGLS,PFKL,FKBP1A,PREP,NEDD4L,GSTO1,AKR1A1,IMPA1,HSPA6,PGM1,SHMT1,CTPS1,AHCY,MAPRE1,EEF2,ISYNA1,PDIA3,GDI2,PTGES3,ENO1,ALDOA,CCT5,HSP90AA1,CAD,CCT8,ABCE1,PYGB,EIF4A1,ACTB,WDR1,CALR,HINT1,TXN,HSP90AB1,SNX3,SNX12,MSN,AKR1B1,PPP2CB,AKR1D1,WIPI2,ARHGDIA,CCT4,YWHAG,PSMD7,CCT3,CTPS2,EIF2S2,HSPA1B,ASNA1,ATP6V1D,TCP1,TKT,PPP6C,HERPUD1,MPI,MAT2A,CAP2,GPI,CAP1,CLUH,EIF2S3,TRAF4,ACTR2	-2.22509023801691	-0.526226477994873	77	180
