Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
DI-UNSATURATED FATTY ACID BETA-OXIDATION	DI-UNSATURATED FATTY ACID BETA-OXIDATION	0.000135446295543817	0.000599100334074593	-1	MAP1LC3A,SQSTM1,GFPT1,APP,XPOT,LAMP1,PDIA4,RRAGA,GALT,HSPA5,ENO2,CALCOCO2,ATP6V1A,ATP6V1B2,PAICS,PFKM,PGK1,TUBB3,NDUFA4,GDI1,TUBB4B,IPO4,GAPDH,PFKL,IFRD2,FKBP1A,LARS,HUWE1,NEDD4L,GART,GSTO1,GMPPB,PFKP,HSPA6,PGM1,BAG3,CTPS1,SPG20,ABHD14B,UBA1,TIMP2,ARMC6,AHCY,MAPRE1,EEF2,ISYNA1,PDIA3,TUBA4A,PYCRL,HSPH1,PARK7,HSPA4,SDSL,GDI2,GTPBP2,DBNL,PTGES3,EIF2B2,IPO7,ENO1,ALDOA,HSP90AA1,CAD,NDRG1,RRM2,EIF2B5,CCT8,PYGB,STIP1,EIF4A1,HGS,DARS,ACTB,ACACA,AK1,PPID,YWHAZ,CALR,STAT1,HINT1,EIF4A2,ADK,HSP90AB1,SLC1A5,OLA1,RNASEH2A,MSN,VCL,MMS19,YWHAQ,NT5C2,PPP2CB,HECW2,PSMD7,ABCG1,CLDN12,KPNB1,CTPS2,EIF2S2,PLS3,HSPA1B,MAPK1,ATG5,GPN1,ATP6V1D,TKT,FBXO6,FERMT2,PPP6C,TNPO2,PLS1,CSE1L,UBA5,PFDN4,MYH9,FARSA,COPS5,TUBB6,TUBB,GET4,LAMP2,MAT2A,WASL,GPI,MOB1B,SLC27A1,PSMC3,TUBGCP3,CLUH,IDE,PPP3CB,RABAC1,FTSJ1,CCDC22,EIF2S3,TUBB4A,VHL	-1.6496259775314	-0.354887346009703	137	488
DE NOVO FATTY ACID BIOSYNTHESIS	DE NOVO FATTY ACID BIOSYNTHESIS	0.000135666802333469	0.000599100334074593	-1	SARS,AARS,GFPT1,APP,GARS,CTH,PDIA4,TARS,GALT,HSPA5,ATIC,ENO2,GOT1,ATP6V1A,ATP6V1B2,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,TPI1,TUBB3,PRKAR1B,GDI1,ATP6V1E1,TUBB4B,PSMD9,IPO4,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,GART,ACSS2,BCAT1,AKR1A1,GMPPB,PFKP,HSPA6,PGM1,UGP2,ADSL,SHMT1,IARS,FASN,CTPS1,PPA1,UBA1,AHCY,EEF2,EPRS,PDIA3,TUBA4A,HSPH1,NUTF2,HSPA4,GDI2,TSR1,DSTN,NPEPPS,MARS,ENO1,ALDOA,CCT5,HSP90AA1,POLR3B,CAD,AASDHPPT,RRM2,CCT8,DNM1L,PYGB,EIF4A1,DARS,ACTB,ACACA,ACAT2,YWHAZ,PRDX2,EIF4A2,ADK,HMGCS1,HSP90AB1,BABAM1,OLA1,CCT7,MMS19,YWHAQ,PPIA,AKR1D1,HECW2,CCT4,YWHAG,EIF6,ABCG1,CCT3,KPNB1,TALDO1,CTPS2,PLS3,HSPA1B,MAPK1,ATG5,UBQLN1,MYL1,TKT,FBXO6,PPP6C,TNPO2,PLS1,CSE1L,BTF3L4,CDC37,MYH9,FARSA,ARF4,TUBB6,MPI,TUBB,RAB6C,MAT2A,TRAF2,GPI,SAR1A,CLUH,PRMT5,AKT1,EIF2S3,TUBB4A,SEC23B,PRDX5	-1.6705513703798	-0.359450950613465	133	490
SATURATED FATTY ACIDS BETA-OXIDATION	SATURATED FATTY ACIDS BETA-OXIDATION	0.000136986301369863	0.000599100334074593	-1	MAP1LC3A,SQSTM1,AARS,GFPT1,APP,GARS,CTH,LAMP1,PDIA4,GALT,HSPA5,ATIC,TNIP1,ACY1,ENO2,GOT1,CNDP2,ATP6V1B2,MTHFD1,NARS,PGD,PFKM,UBE2V1,NDUFA4,GDI1,GAPDH,PRDX1,PFKL,IFRD2,LARS,HUWE1,ACSS2,BCAT1,GSTO1,AKR1A1,CDK6,PFKP,HSPA6,VPS28,PGM1,BAG3,UGP2,SHMT1,IARS,PPA1,ABHD14B,UBA1,TIMP2,ARMC6,AHCY,EEF2,ISYNA1,RIC8A,PDIA3,VTA1,HSPH1,PARK7,HSPA4,GDI2,GTPBP2,PTGES3,NPEPPS,ENO1,CLIC1,ALDOA,HSP90AA1,CCT8,ABCE1,CLN3,PYGB,STIP1,EIF4A1,DARS,ACTB,ACAT2,PPID,YWHAZ,CALR,PRDX2,STAT1,CDK5,HINT1,EIF4A2,ADK,HSP90AB1,OLA1,MSN,VCL,YWHAQ,CKS1B,PPIA,AKR1D1,CLDN12,KPNB1,MCL1,PLS3,HSPA1B,MAPK1,ATG5,PPT1,TRAPPC8,UBQLN1,TKT,HDAC6,FBXO6,FERMT2,PLS1,UBA5	-1.65515356191676	-0.357636150060315	108	463
LIPOATE METABOLISM	LIPOATE METABOLISM	0.000137400384721077	0.000599100334074593	-1	SARS,MAP1LC3A,AARS,GFPT1,PDIA4,TARS,ASS1,GALT,HSPA5,ENO2,GOT1,PEPD,ATP6V1A,ATP6V1B2,MTHFD1,RPS6KA3,ASNS,IDH1,PRKAR1A,ATP6V1C1,PGD,PFKM,PGK1,TPI1,TUBB3,PRKAR1B,GDI1,IMPDH2,PPP1R7,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,VPS4B,LARS,HUWE1,NEDD4L,GART,NAP1L1,SEC31A,APRT,GMPPB,CDK6,PFKP,HSPA6,UGP2,PEBP1,SHMT1,GMPR2,CTPS1,XPNPEP1,UBA1,AHCY,IPO5,EEF2,TAGLN2,ISYNA1,GSPT1,PDIA3,NAP1L4,TUBA4A,HSPH1,NUTF2,HSPA4,SDSL,GDI2,TSR1,DSTN,DYNC1H1,NPEPPS,IPO7,ALDOA,HSP90AA1,POLR3B,CAD,RRM2,CCT8,ABCE1,PYGB,STIP1,EIF4A1,ACTB,ACACA,PPID,PRDX2,HINT1,EIF4A2,HMGCS1,HSP90AB1,OLA1,CCT7,PKM,PPIA,PPP2CB,TP53RK,CCT4,PSMD7,NSFL1C,CCT3,CTPS2,EIF2S2,HSPA1B,MAPK1,GPN1,TKT,HDAC6,PPP6C,COPA,GMPR,IMPDH1,ARHGAP1,BTF3L4,PSMB2,FARSA,ATE1,GSPT2,TUBB6,MPI,TUBB,MAT2A,GPI,MOB1B,SLC27A1,ETF1,PSMC3,ABCF1,SAR1A,FBXO21,CLUH,IDE,EIF2S3,PSMB3,TUBB4A,SEC23B,PRDX5,DDX52,ACTR2	-1.99168214767521	-0.430738485194213	139	459
STARCH AND SUCROSE METABOLISM	STARCH AND SUCROSE METABOLISM	0.000137854976564654	0.000599100334074593	-1	SARS,AARS,GFPT1,APP,GARS,CTH,PDIA4,GALT,HSPA5,ATIC,GYG1,ENO2,GOT1,ATP6V1A,ATP6V1B2,MTHFD1,NARS,PRKAR1A,PGD,PFKM,PGK1,TUBB3,PRKAR1B,PPP1R7,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,IKBKB,VPS4B,HUWE1,NEDD4L,GART,G6PD,ACSS2,BCAT1,CCS,AKR1A1,GMPPB,CDK6,PFKP,HSPA6,PGM1,BAG3,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,ACO1,IPO5,EEF2,ISYNA1,PDIA3,TUBA4A,PPP2R4,HSPH1,HSPA4,SDSL,SGTA,NAA15,TSR1,RPS6KA1,GSK3A,EIF2B2,NPEPPS,MARS,ALDOA,CCT5,HSP90AA1,CAD,DNM2,CCT8,DNM1L,UGDH,PYGB,STIP1,EIF4A1,HGS,EIF4EBP1,DARS,ACTB,ACAT2,PPID,CAND1,PRDX2,SH3GLB1,EIF4A2,ADK,TXN,HSP90AB1,ARMT1,OLA1,PKM,MMS19,VBP1,PPIA,PPP2CB,AKR1D1,ABCG1,CCT3,NAGK,TALDO1,CTPS2,EIF2S2,PLS3,AP3M2,GBE1,HSPA1B,MAPK1,KIFAP3,GPN1,ATP6V1D,TCP1,MYL1,FBXO6,PSMB1,PPP6C,COPA,TNPO2,PLS1,CSE1L,DNAJC21,PFDN4,COPS5,TUBB6,MPI,TUBB,SIRT2,MAT2A,GPI,MOB1B,PSMC3,EIF5B,POMP,CLUH,PRMT5,TUBB4A,CAPZB,SEC23B	-1.99783216181554	-0.433176146488019	143	442
PYRUVATE METABOLISM	PYRUVATE METABOLISM	0.00013798813302056	0.000599100334074593	-1	AARS,GFPT1,APP,CTH,PDIA4,TARS,LGALS3BP,GALT,HSPA5,ATIC,ENO2,GOT1,ATP6V1A,CNDP2,ATP6V1B2,MTHFD1,ASNS,PRKAR1A,PGD,PFKM,TUBB3,PRKAR1B,GDI1,ATP6V1E1,TUBB4B,IPO4,GAPDH,CTSL,PFKL,ANTXR1,FKBP1A,LARS,HUWE1,NEDD4L,NAP1L1,ACSS2,GSTO1,AKR1A1,GMPPB,PFKP,HSPA6,BAG3,UGP2,SHMT1,IARS,PRPS2,FASN,CTPS1,PPA1,UBA1,AHCY,IPO5,EEF2,ISYNA1,EPRS,PDIA3,RPAP3,NAP1L4,TUBA4A,PYCRL,HSPH1,NUTF2,HSPA4,SDSL,GDI2,SGTA,PTGES3,ISG15,NPEPPS,ENO1,ALDOA,HSP90AA1,POLR3B,CAD,RRM2,CCT8,STIP1,ARPC4,EIF4A1,ACTB,ACACA,ACAT2,PPID,CALR,CAND1,PRDX2,HINT1,EIF4A2,ADK,ARPC3,TXN,HSP90AB1,LTA4H,CCT7,PKM,MSN,AKR1B1,MMS19,ABCF3,PPIA,PPP2CB,AKR1D1,COPB1,AKR7A2,NFKB1,ARHGDIA,HECW2,CCT4,PSMD7,CCT3,TALDO1,IST1,CTPS2,PLS3,AKR1C3,HSPA1B,MAPK1,ATG5,GPN1,GLO1,ATP6V1D,TCP1,MYL1,TKT,PPP6C,COPA,PLS1,CSE1L,CDC37,PSMD6,PFDN4,IKBKG,ARF4,TUBB6,TUBB,PSMA7,MAT2A,ARPC5,WASL,GPI,CLUH,ARPC2,EIF2S3,XPO5,TUBB4A,VHL,PRDX5,MARK2,TRAF4,ASL,TCEB2,ACTR2	-2.05098446476996	-0.444689034904545	152	443
MONO-UNSATURATED FATTY ACID BETA-OXIDATION	MONO-UNSATURATED FATTY ACID BETA-OXIDATION	0.000138427464008859	0.000599100334074593	-1	MAP1LC3A,SQSTM1,GFPT1,APP,XPOT,LAMP1,PDIA4,RRAGA,GALT,HSPA5,ENO2,CALCOCO2,ATP6V1A,ATP6V1B2,PAICS,PFKM,TUBB3,NDUFA4,GDI1,TUBB4B,IPO4,GAPDH,PFKL,IFRD2,LARS,HUWE1,GART,GSTO1,GMPPB,PFKP,HSPA6,PGM1,CTPS1,SPG20,ABHD14B,UBA1,TIMP2,ARMC6,AHCY,EEF2,ISYNA1,PDIA3,TUBA4A,PYCRL,HSPH1,PARK7,HSPA4,SDSL,GDI2,GTPBP2,PTGES3,EIF2B2,IPO7,ENO1,ALDOA,HSP90AA1,CAD,NDRG1,RRM2,EIF2B5,CCT8,PYGB,STIP1,EIF4A1,DARS,ACTB,ACACA,PPID,YWHAZ,CALR,STAT1,HINT1,EIF4A2,ADK,HSP90AB1,SLC1A5,OLA1,MSN,VCL,MMS19,YWHAQ,NT5C2,HECW2,PSMD7,ABCG1,CLDN12,KPNB1,CTPS2,EIF2S2,PLS3,HSPA1B,MAPK1,ATG5,GPN1,ATP6V1D,TKT,FBXO6,FERMT2,PPP6C,TNPO2,PLS1,CSE1L,UBA5,PFDN4,FARSA,COPS5,TUBB6,TUBB,GET4,LAMP2,MAT2A,WASL,GPI,MOB1B,SLC27A1,PSMC3,TUBGCP3,CLUH,PPP3CB,RABAC1,FTSJ1,EIF2S3,TUBB4A,VHL	-1.69070598739748	-0.367230833164125	124	430
GLUTATHIONE METABOLISM	GLUTATHIONE METABOLISM	0.000138446628824588	0.000599100334074593	-1	SARS,GFPT1,LAMP1,PDIA4,TARS,GALT,HSPA5,ATIC,ENO2,GALE,GOT1,ATP6V1A,ATP6V1B2,ATP6V1C1,TSG101,PGD,PFKM,GSS,TUBB3,NDUFA4,IMPDH2,ATP6V1E1,TUBB4B,IPO4,GAPDH,CTSL,PFKL,NAMPT,FKBP1A,GART,NAP1L1,ACSS2,IPO9,GMPPB,PFKP,HSPA6,TMEM248,PGM1,UGP2,CTPS1,PPA1,SRM,DPH1,UBA1,AHCY,IPO5,EEF2,EPRS,PDIA3,NAP1L4,TUBA4A,PYCRL,HSP90B1,HSPH1,NUTF2,HSPA4,SGTA,DSTN,IPO7,HSP90AA1,DCTN1,CAD,RRM2,OPLAH,CCT8,ABCE1,DNM1L,STIP1,EIF4A1,ACTB,ACACA,PPID,PRDX2,EIF4A2,ADK,COPS7A,HMGCS1,TXN,HSP90AB1,OLA1,LSM1,CCT7,PKM,SFN,PPIA,COPB1,GCLC,CCT4,EIF6,ABCG1,CCT3,CTPS2,EIF2S2,IRF3,HSPA1B,ATG5,GPN1,ASNA1,GPX1,UBQLN1,ABL2,TCP1,KPNA3,FBXO6,PPP6C,COPA,CSE1L,IMPDH1,BTF3L4,PSMB2,PSMD6,PFDN4,UMPS,FARSA,COPS5,TUBB6,TUBB,LAMP2,MAT2A,CAP2,GPI,PSMC3,CAP1,CLUH,INPPL1,FTSJ1,TUBB4A,PRDX5,ASL,ACTR2,GPX4	-1.88571304533479	-0.409848652728243	131	424
ROS DETOXIFICATION	ROS DETOXIFICATION	0.000139997200055999	0.000599100334074593	-1	SARS,SQSTM1,AARS,GFPT1,APP,GARS,CTH,PDIA4,TARS,GALT,HSPA5,ATIC,ENO2,GOT1,ATP6V1A,ATP6V1B2,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,OPTN,PFKM,TUBB3,PRKAR1B,GDI1,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,NEDD4L,NAP1L1,ACSS2,BCAT1,APRT,CCS,AKR1A1,GMPPB,PFKP,HEATR6,HSPA6,PGM1,UGP2,IARS,KEAP1,PPA1,MYO1E,UBA1,AHCY,EEF2,PDIA3,NAP1L4,TUBA4A,HSP90B1,HSPH1,PARK7,NUTF2,HSPA4,SDSL,GDI2,SGTA,DSTN,PTPN11,SCRN1,EIF2B2,NPEPPS,ENO1,ALDOA,CCT5,HSP90AA1,DCTN1,CAD,WWP2,RRM2,CCT8,USP9X,PYGB,STIP1,EIF4A1,DARS,ACTB,ACACA,ACAT2,CALR,PRDX2,HINT1,EIF4A2,ADK,HMGCS1,TXN,HSP90AB1,OLA1,DDI2,COMMD1,PKM,AKR1B1,SDF2L1,PPIA,PPP2CB,AKR1D1,NFKB1,CCT4,YWHAG,CCT3,KPNB1,STUB1,PLS3,HSPA1B,MAPK1,ABL2,ABCC3,TCP1,MYL1,TKT,RNF19A,HDAC6,PNPO,SOD3,COPA,PLS1,CSE1L,BTF3L4,PSMB2,FARSA,UBE3C,RAD23B,TUBB6,ZPR1,MPI,TUBB,GET4,MAT2A,GPI,IQGAP1,CLUH,PPP3CB,FTSJ1,PRMT5,EIF2S3,PSMB3,TUBB4A,VHL,PRDX5,PSMA1,UBR2,KLC2,PSMD8	-2.11188038174426	-0.462374545345766	149	387
BIOPTERIN METABOLISM	BIOPTERIN METABOLISM	0.000141703273345614	0.000599100334074593	-1	SDCBP,SARS,CALCOCO1,APP,PSAT1,GALT,AHCYL2,ATP6V1B2,HSPB1,PRKAR1A,PGD,PFKM,TPI1,TUBB3,PRKAR1B,TUBB4B,IPO4,PFKL,NAP1L1,APRT,AHSA1,GSTO1,GMPPB,CDK6,PFKP,HSPA6,PPA1,SRM,UBA1,AHCY,CUL4B,IPO5,NAP1L4,TUBA4A,HSPH1,HSPA4,SDSL,KIF5B,NIF3L1,DSTN,EIF2B2,IPO7,HSP90AA1,CAD,CCT8,STIP1,EIF4A1,HECTD1,PPP2R5D,ASPSCR1,ACTB,ACACA,PPID,YWHAZ,CAND1,PRDX2,EIF4A2,HSP90AB1,PAWR,CCT7,YWHAQ,PPIA,PPP2CB,DVL2,NFKB1,EIF6,NSFL1C,CCT3,KPNB1,TALDO1,HSPA1B,ASB1,TKT,FBXO6,COPA,VCPIP1,UBXN1,CDC37,PSMB2,MYH9,COPS5,RAD23B,TUBB6,MAP1B,TUBB,DCUN1D1,MAT2A,TRAF2,CAP2,GPI,AP3B1,CAP1,CHMP2A,PPP2R5B,TCEA1,NUDT3,AP3D1,CASP8,PSMB3,TUBB4A,PRDX5,ACTR2,UBR2	-1.54449371641891	-0.340127898464852	103	363
