Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
ARGININE BIOSYNTHESIS IV	ARGININE BIOSYNTHESIS IV	0.0001356300013563	0.000462546777329459	-1	SARS,MAP1LC3A,AARS,GFPT1,APP,GARS,LAMP1,PDIA4,TARS,ASS1,GALT,HSPA5,ENO2,GOT1,ATP6V1A,CNDP2,ATP6V1B2,IDH1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,UBE2V1,TUBB3,PRKAR1B,IMPDH2,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFDN2,PFKL,FKBP1A,LARS,HUWE1,NEDD4L,GART,NAP1L1,ACSS2,SEC31A,APRT,GMPPB,PFKP,HSPA6,PGM1,BAG3,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,PDIA3,NAP1L4,TUBA4A,PYCRL,HSPH1,C11ORF68,NUTF2,HSPA4,SDSL,NAA15,TSR1,DSTN,MARS,ALDOA,CCT5,HSP90AA1,POLR3B,CAD,FBP1,RRM2,CCT8,DNM1L,PYGB,STIP1,ARPC4,ARAF,EIF4A1,ACTB,ACACA,ACAT2,PPID,YWHAZ,PRDX2,CDK5,EIF4A2,HMGCS1,ARPC3,HSP90AB1,OLA1,FNTA,SORT1,LSM1,CCT7,AKR1B1,MMS19,YWHAQ,PPIA,PPP2CB,COPB1,NFKB1,TP53RK,CCT4,EIF6,PSMD7,NSFL1C,CCT3,DYNC1LI2,BMPR1A,TALDO1,CTPS2,HSPA1B,MAPK1,GPN1,ATP6V1D,TCP1,MYL1,TKT,ILK,UBE2V2,FBXO6,PPP6C,COPA,USP4,CSE1L,IMPDH1,BTF3L4,PSMB2,PSMD6,FARSA,ARF4,TUBB6,MPI,TUBB,LAMP2,MAT2A,ARPC5,GPI,MOB1B,ETF1,GIT1,PSMC3,CLUH,NUDT3,PRUNE,ARPC2,TOM1L1,EIF2S3,PSMB3,TUBB4A,SEC23B,PRDX5,ASL,PSMA5,ACTR2	-2.01622915612364	-0.433267853612987	160	499
TREHALOSE DEGRADATION II (TREHALASE)	TREHALOSE DEGRADATION II (TREHALASE)	0.000136054421768707	0.000462546777329459	-1	SARS,AARS,GFPT1,GARS,XPOT,CTH,PDIA4,TARS,ASS1,GALT,HSPA5,ATIC,ENO2,GOT1,ATP6V1A,CNDP2,ATP6V1B2,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,TUBB3,PRKAR1B,GDI1,PPP1R7,ATP6V1E1,TUBB4B,PSMD9,IPO4,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,GART,NAP1L1,G6PD,ACSS2,BCAT1,HGH1,CCS,AKR1A1,GMPPB,PFKP,HSPA6,PGM1,UGP2,ADSL,SHMT1,IARS,PRPS2,CTPS1,PPA1,SRM,MYO1E,UBA1,AHCY,IPO5,NADSYN1,EEF2,ISYNA1,PDIA3,GALM,NAP1L4,TUBA4A,PYCRL,HSPH1,NUTF2,HSPA4,SDSL,GDI2,SGTA,TSR1,DSTN,GSK3A,EIF2B2,NPEPPS,IPO7,ENO1,CCT5,HSP90AA1,POLR3B,CAD,RRM2,EIF2B5,CCT8,DNM1L,NUP62,PYGB,STIP1,ARPC4,EIF4A1,DARS,ACTB,ACACA,ACAT2,PPID,PRDX2,EIF4A2,ADK,HMGCS1,ARPC3,TXN,HSP90AB1,OLA1,LSM1,CCT7,MMS19,PPIA,PPP2CB,AKR1D1,CCT4,EIF6,PSMD7,NSFL1C,CCT3,NAGK,KPNB1,TALDO1,CTPS2,EIF2S2,PLS3,AP3M2,HSPA1B,MAPK1,ATG5,GPN1,ATP6V1D,TCP1,MYL1,TKT,PNPO,ARFGEF2,PPP6C,TNPO2,PLS1,CSE1L,DNAJC21,BTF3L4,FARSA,UBE3C,RAD23B,ARF4,TUBB6,MPI,TUBB,MAT2A,ARPC5,WASL,GPI,MOB1B,ETF1,PSMC3,SAR1A,CLUH,PPP3CB,PRMT5,ARPC2,EIF2S3,TUBB4A,SEC23B,PRDX5	-2.11907695619808	-0.456531739821859	164	483
FOLATE TRANSFORMATIONS I	FOLATE TRANSFORMATIONS I	0.000136239782016349	0.000462546777329459	-1	MAP1LC3A,AARS,GFPT1,APP,GARS,YARS,HSPA5,ATIC,ENO2,GOT1,SNX8,ATP6V1A,ATP6V1B2,MTHFD1,COPRS,NARS,PGD,PFKM,TUBB3,ATP6V1E1,TUBB4B,GAPDH,CASP4,PFKL,LARS,HUWE1,GART,NAP1L1,ACSS2,SEC31A,GMPPB,PFKP,HSPA6,PGM1,UGP2,ADSL,SHMT1,IARS,CTPS1,ALDOC,PPA1,MYO1E,AHCY,ACO1,EEF2,BCL2L11,ISYNA1,ELP4,NAP1L4,MTRR,TUBA4A,HSPH1,NUTF2,HSPA4,NTN4,NPEPPS,CCT5,HSP90AA1,POLR3B,CAD,NDRG1,CCT8,BIN1,ZNFX1,PYGB,MTHFR,STK10,EIF4A1,HGS,ACTB,ACACA,ACAT2,YWHAZ,MMACHC,PRDX2,HEBP2,EIF4A2,HSP90AB1,UBR4,BABAM1,PIN4,RNASEH2A,LSM1,CCT7,MMS19,ABCF3,PPIA,COPB1,HECW2,CCT4,EIF6,CCT3,TALDO1,CTPS2,TNFRSF10D,HSPA1B,MAPK1,IL18,TCP1,S100A11,HDAC6,ILK,PSMB1,COPA,UBA5,FUNDC2,TTC39C,PSMB2,PSMD6,FNBP1,COPS5,ARF4,TUBB6,TUBB,MAT2A,GPI,PSMC3,EIF5B,SSH3,PDCL3,TUBGCP3,CLUH,PRUNE,PARG,EIF2S3,TUBB4A,NT5C3B,PSMA1,ASL,ACTR2	-1.5618483093754	-0.336140799202191	130	493
RETINOATE BIOSYNTHESIS I	RETINOATE BIOSYNTHESIS I	0.000136481506755835	0.000462546777329459	-1	SARS,AARS,GFPT1,GARS,XPOT,CTH,PDIA4,TARS,ASS1,GALT,HSPA5,ATIC,ENO2,GOT1,ATP6V1A,CNDP2,ATP6V1B2,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,TUBB3,PRKAR1B,GDI1,IMPDH2,PPP1R7,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,GART,NAP1L1,ACSS2,BCAT1,AKR1A1,GMPPB,PFKP,HSPA6,PGM1,UGP2,SHMT1,IARS,CTPS1,PPA1,SRM,MYO1E,UBA1,AHCY,IPO5,EEF2,ISYNA1,PDIA3,NAP1L4,TUBA4A,PYCRL,HSPH1,NUTF2,HSPA4,SDSL,GDI2,DSTN,EIF2B2,NPEPPS,MARS,ENO1,CCT5,HSP90AA1,POLR3B,CAD,RRM2,EIF2B5,CCT8,PYGB,STIP1,EIF4A1,DARS,ACTB,ACACA,ACAT2,PPID,PRDX2,EIF4A2,ADK,HMGCS1,HSP90AB1,OLA1,LSM1,CCT7,MMS19,CKS1B,PPIA,PPP2CB,AKR1D1,COPB1,GCLC,CCT4,EIF6,PSMD7,NSFL1C,CCT3,KPNB1,TALDO1,CTPS2,EIF2S2,PLS3,HSPA1B,PAAF1,MAPK1,DRG2,GPN1,ATP6V1D,TCP1,MYL1,TKT,SETD1B,PPP6C,COPA,TNPO2,PLS1,CSE1L,IMPDH1,BTF3L4,PSMD6,MYH9,FARSA,UBE3C,ARF4,TUBB6,MPI,TUBB,MAT2A,GPI,MOB1B,PSMC3,EIF5B,CLUH,IDE,PPP3CB,PRMT5,PRUNE,EIF2S3,TUBB4A,SEC23B,PRDX5,ASL,ACTR2	-1.96377876719741	-0.423515776769643	152	478
FOLATE POLYGLUTAMYLATION	FOLATE POLYGLUTAMYLATION	0.000136630687252357	0.000462546777329459	-1	MAP1LC3A,AARS,GFPT1,APP,GARS,YARS,HSPA5,ATIC,ENO2,GOT1,SNX8,ATP6V1A,ATP6V1B2,MTHFD1,COPRS,NARS,PGD,PFKM,TUBB3,ATP6V1E1,TUBB4B,GAPDH,CASP4,PFKL,LARS,HUWE1,NEDD4L,GART,NAP1L1,ACSS2,SEC31A,GMPPB,PFKP,HSPA6,PGM1,UGP2,ADSL,SHMT1,IARS,CTPS1,ALDOC,PPA1,MYO1E,AHCY,ACO1,EEF2,ISYNA1,ELP4,NAP1L4,TUBA4A,HSPH1,NUTF2,HSPA4,NTN4,NPEPPS,CCT5,HSP90AA1,POLR3B,CAD,NDRG1,CCT8,BIN1,ZNFX1,PYGB,STK10,EIF4A1,HGS,ACTB,ACACA,ACAT2,YWHAZ,PRDX2,HEBP2,EIF4A2,HSP90AB1,UBR4,BABAM1,PIN4,RNASEH2A,LSM1,CCT7,MMS19,ABCF3,PPIA,COPB1,HECW2,CCT4,EIF6,CCT3,TALDO1,CTPS2,TNFRSF10D,HSPA1B,MAPK1,IL18,TCP1,S100A11,HDAC6,ILK,COPA,UBA5,FUNDC2,TTC39C,PSMB2,PSMD6,FNBP1,COPS5,ARF4,TUBB6,TUBB,MAT2A,GPI,PSMC3,EIF5B,SSH3,PDCL3,TUBGCP3,CLUH,PRUNE,PARG,EIF2S3,TUBB4A,NT5C3B	-1.56895156062306	-0.338419774581945	123	477
DTMP <IDE NOVO</I BIOSYNTHESIS	DTMP <IDE NOVO</I BIOSYNTHESIS	0.000136630687252357	0.000462546777329459	-1	AARS,GFPT1,APP,GARS,YARS,HSPA5,ATIC,ENO2,GOT1,SNX8,ATP6V1A,ATP6V1B2,MTHFD1,COPRS,NARS,PGD,PFKM,TUBB3,ATP6V1E1,TUBB4B,GAPDH,PFKL,FKBP1A,LARS,HUWE1,NEDD4L,GART,NAP1L1,ACSS2,SEC31A,GMPPB,PFKP,HSPA6,PGM1,UGP2,ADSL,SHMT1,IARS,CTPS1,ALDOC,PPA1,MYO1E,AHCY,ACO1,EEF2,ISYNA1,ELP4,NAP1L4,TUBA4A,HSPH1,NUTF2,HSPA4,NTN4,NPEPPS,CCT5,HSP90AA1,POLR3B,CAD,NDRG1,CCT8,BIN1,ZNFX1,PYGB,STK10,EIF4A1,HGS,ACTB,ACACA,ACAT2,YWHAZ,PRDX2,HEBP2,EIF4A2,HSP90AB1,UBR4,BABAM1,PIN4,RNASEH2A,LSM1,CCT7,MMS19,ABCF3,SDF2L1,PPIA,COPB1,CCT4,EIF6,CCT3,TALDO1,CTPS2,TNFRSF10D,HSPA1B,CAPZA2,IL18,TCP1,S100A11,HDAC6,ILK,COPA,CSE1L,UBA5,FUNDC2,TTC39C,PSMB2,FNBP1,ARF4,TUBB6,TUBB,MAT2A,GPI,PSMC3,EIF5B,SSH3,PDCL3,TUBGCP3,CLUH,PRUNE,PARG,EIF2S3,TUBB4A,NT5C3B	-1.52465293758975	-0.328864648472592	121	477
PROLINE BIOSYNTHESIS II (FROM ARGININE)	PROLINE BIOSYNTHESIS II (FROM ARGININE)	0.000137080191912269	0.000462546777329459	-1	SDCBP,SARS,MAP1LC3A,AARS,GFPT1,APP,GARS,XPOT,TARS,GALT,HSPA5,ENO2,GOT1,ATP6V1A,CNDP2,ATP6V1B2,IDH1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,ATOX1,UBE2V1,TUBB3,PRKAR1B,IMPDH2,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFDN2,PFKL,FKBP1A,LARS,NUDT5,HUWE1,NEDD4L,GART,NAP1L1,ACSS2,SEC31A,APRT,GMPPB,PFKP,HSPA6,PGM1,BAG3,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,ARMC6,AHCY,AHNAK2,EEF2,NAP1L4,TUBA4A,PYCRL,HSPH1,PARK7,NUTF2,HSPA4,SDSL,NAA15,TSR1,DSTN,EIF2B2,MARS,IPO7,CCT5,HSP90AA1,POLR3B,CAD,RRM2,EIF2B5,CCT8,DNM1L,PYGB,STIP1,ARPC4,EIF4A1,ACTB,ACACA,ACAT2,PPID,PRDX2,EIF4A2,HMGCS1,ARPC3,HSP90AB1,BABAM1,OLA1,CCT7,MMS19,PPIA,PPP2CB,COPB1,NFKB1,TP53RK,CCT4,YWHAG,EIF6,PSMD7,NSFL1C,CCT3,KPNB1,TALDO1,CTPS2,EIF2S2,HSPA1B,MAPK1,GPN1,ATP6V1D,TCP1,MYL1,RC3H1,UBE2V2,FBXO6,PPP6C,COPA,IMPDH1,BTF3L4,PSMB2,PSMD6,FARSA,ARF4,TUBB6,TUBB,MAT2A,ARPC5,GPI,MOB1B,ETF1,PSMC3,CLUH,RELA,NUDT3,PRUNE,ARPC2,EIF2S3,PSMB3,TUBB4A,SEC23B,PRDX5,ASL,PSMA5,ACTR2,EIF2B3	-2.01725909893044	-0.43570769285285	151	466
2-OXOISOVALERATE DECARBOXYLATION TO ISOBUTANOYL-COA	2-OXOISOVALERATE DECARBOXYLATION TO ISOBUTANOYL-COA	0.000137684152554041	0.000462546777329459	-1	SARS,MAP1LC3A,AARS,GFPT1,PDIA4,TARS,ASS1,GALT,HSPA5,ENO2,GOT1,ATP6V1A,ATP6V1B2,ASNS,IDH1,PRKAR1A,ATP6V1C1,PGD,PFKM,PGK1,TPI1,TUBB3,PRKAR1B,GDI1,IMPDH2,PPP1R7,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,LARS,HUWE1,NEDD4L,GART,NAP1L1,APRT,GMPPB,PFKP,HSPA6,UGP2,PEBP1,SHMT1,GMPR2,CTPS1,XPNPEP1,UBA1,AHCY,EEF2,TAGLN2,ISYNA1,PDIA3,NAP1L4,TUBA4A,HSPH1,NUTF2,HSPA4,SDSL,GDI2,DSTN,NPEPPS,ALDOA,HSP90AA1,POLR3B,CAD,RRM2,CCT8,ABCE1,PYGB,STIP1,EIF4A1,ACTB,ACACA,PPID,PRDX2,HINT1,EIF4A2,HMGCS1,HSP90AB1,OLA1,CCT7,PKM,PPIA,PPP2CB,NFKB1,TP53RK,CCT4,PSMD7,NSFL1C,CCT3,CTPS2,EIF2S2,HSPA1B,MAPK1,GPN1,PPT1,TKT,HDAC6,SH3KBP1,PPP6C,COPA,GMPR,IMPDH1,BTF3L4,PSMB2,FNBP1,FARSA,ATE1,TUBB6,MPI,TUBB,MAT2A,GPI,MOB1B,ETF1,USP16,PSMC3,ABCF1,SAR1A,MRM1,FBXO21,CLUH,IDE,EIF2S3,PSMB3,TUBB4A,SEC23B,PRDX5,DDX52,ACTR2	-1.87091387830625	-0.404752580984735	131	459
FATTY ACID &BETA;-OXIDATION I	FATTY ACID &BETA;-OXIDATION I	0.000137931034482759	0.000462546777329459	-1	MAP1LC3A,SQSTM1,GFPT1,APP,XPOT,LAMP1,PDIA4,RRAGA,GALT,HSPA5,ENO2,CALCOCO2,ATP6V1A,ATP6V1B2,PAICS,PFKM,PGK1,TUBB3,NDUFA4,GDI1,TUBB4B,IPO4,GAPDH,PFKL,IFRD2,FKBP1A,LARS,HUWE1,GART,GSTO1,GMPPB,PFKP,HSPA6,PGM1,BAG3,CTPS1,SPG20,ABHD14B,UBA1,TIMP2,ARMC6,AHCY,MAPRE1,EEF2,ISYNA1,PDIA3,TUBA4A,PYCRL,HSPH1,PARK7,HSPA4,SDSL,GDI2,GTPBP2,DBNL,PTGES3,EIF2B2,IPO7,ENO1,ALDOA,HSP90AA1,CAD,NDRG1,RRM2,EIF2B5,CCT8,PYGB,STIP1,EIF4A1,DARS,ACTB,ACACA,PPID,YWHAZ,CALR,STAT1,HINT1,EIF4A2,ADK,HSP90AB1,SLC1A5,OLA1,MSN,VCL,MMS19,YWHAQ,NT5C2,HECW2,PSMD7,ABCG1,CLDN12,KPNB1,CTPS2,EIF2S2,PLS3,HSPA1B,MAPK1,ATG5,GPN1,ATP6V1D,TKT,FBXO6,FERMT2,PPP6C,TNPO2,PLS1,CSE1L,UBA5,PFDN4,FARSA,COPS5,TUBB6,TUBB,GET4,LAMP2,MAT2A,WASL,GPI,MOB1B,SLC27A1,PSMC3,TUBGCP3,CLUH,IDE,PPP3CB,RABAC1,FTSJ1,EIF2S3,TUBB4A,VHL	-1.68614436271138	-0.364902370033245	130	458
GLYCINE BIOSYNTHESIS I	GLYCINE BIOSYNTHESIS I	0.000138178803371563	0.000462546777329459	-1	AARS,GFPT1,APP,GARS,YARS,HSPA5,ATIC,ENO2,GOT1,SNX8,ATP6V1A,ATP6V1B2,MTHFD1,COPRS,NARS,PGD,PFKM,TUBB3,ATP6V1E1,TUBB4B,GAPDH,PFKL,LARS,HUWE1,GART,NAP1L1,ACSS2,SEC31A,GMPPB,PFKP,HSPA6,PGM1,UGP2,ADSL,SHMT1,IARS,CTPS1,ALDOC,PPA1,MYO1E,AHCY,ACO1,EEF2,ISYNA1,ELP4,NAP1L4,TUBA4A,HSPH1,NUTF2,HSPA4,NTN4,NPEPPS,CCT5,HSP90AA1,POLR3B,CAD,NDRG1,CCT8,BIN1,ZNFX1,PYGB,STK10,EIF4A1,HGS,ACTB,ACACA,ACAT2,YWHAZ,PRDX2,HEBP2,EIF4A2,HSP90AB1,UBR4,BABAM1,PIN4,RNASEH2A,LSM1,CCT7,MMS19,ABCF3,PPIA,COPB1,CCT4,EIF6,CCT3,TALDO1,CTPS2,TNFRSF10D,HSPA1B,IL18,TCP1,S100A11,HDAC6,ILK,COPA,UBA5,FUNDC2,TTC39C,PSMB2,FNBP1,ARF4,TUBB6,TUBB,MAT2A,GPI,PSMC3,EIF5B,SSH3,PDCL3,TUBGCP3,CLUH,PRUNE,PARG,EIF2S3,TUBB4A,NT5C3B	-1.56711796100012	-0.339739409118462	116	447
