Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
FOLATE POLYGLUTAMYLATION	FOLATE POLYGLUTAMYLATION	0.000123992560446373	0.00043386606530052	-1	MAP1LC3A,AARS,GFPT1,APP,GARS,YARS,HSPA5,ATIC,ENO2,GOT1,SNX8,ATP6V1A,ATP6V1B2,MTHFD1,COPRS,NARS,PGD,PFKM,HUWE1,TUBB3,NDRG1,ATP6V1E1,TUBB4B,GAPDH,CASP4,PFKL,LARS,NEDD4L,GART,NAP1L1,ACSS2,SEC31A,GMPPB,SCRIB,PFKP,HSPA6,PGM1,UGP2,ADSL,SHMT1,IARS,CTPS1,ALDOC,PPA1,MYO1E,AHCY,ACO1,EEF2,ISYNA1,ELP4,NAP1L4,TUBA4A,HSPH1,NUTF2,HSPA4,NTN4,NPEPPS,CCT5,HSP90AA1,POLR3B,CAD,HNRNPM,CCT8,BIN1,ZNFX1,PYGB,LIN9,ATF2,STK10,EIF4A1,HGS,TRERF1,ACTB,ACACA,ACAT2,YWHAZ,HLA-B,PRDX2,HEBP2,EIF4A2,HSP90AB1,UBR4,BABAM1,PIN4,RNASEH2A,LSM1,CCT7,MMS19,KANK1,ABCF3,PPIA,KRI1,COPB1,HECW2,CCT4,EIF6,CCT3,TALDO1,CTPS2,IFNGR1,TNFRSF10D,HSPA1B,MAPK1,IL18,TCP1,S100A11,CSNK1D,HDAC6,ILK,COPA,UBA5,FUNDC2,TUBA1A,TTC39C,PSMB2,PSMD6,FNBP1,COPS5,ARF4,TUBB6,VCP,TUBB,MAT2A,RAPGEF6,GPI,EXOC2,PSMC3,EIF5B,SSH3,PDCL3,TUBGCP3,CLUH,PRUNE,PARG,EIF2S3,KIAA1217,TUBB4A,NT5C3B,PXN	-1.55275944099086	-0.32142615047815	139	489
DTMP <IDE NOVO</I BIOSYNTHESIS	DTMP <IDE NOVO</I BIOSYNTHESIS	0.000123992560446373	0.00043386606530052	-1	AARS,GFPT1,APP,GARS,YARS,HSPA5,ATIC,ENO2,POC5,GOT1,SNX8,ATP6V1A,ATP6V1B2,MTHFD1,COPRS,NARS,PGD,PFKM,HUWE1,TUBB3,NDRG1,ATP6V1E1,TUBB4B,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,GART,NAP1L1,ACSS2,SEC31A,GMPPB,SCRIB,PFKP,HSPA6,PGM1,UGP2,ADSL,SHMT1,IARS,CTPS1,ALDOC,PPA1,MYO1E,AHCY,ACO1,EEF2,ISYNA1,ELP4,NAP1L4,TUBA4A,HSPH1,NUTF2,HSPA4,NTN4,NPEPPS,CCT5,HSP90AA1,POLR3B,CAD,HNRNPM,CCT8,BIN1,ZNFX1,PYGB,LIN9,ATF2,STK10,EIF4A1,HGS,TRERF1,ACTB,ACACA,ACAT2,YWHAZ,HLA-B,PRDX2,HEBP2,EIF4A2,HSP90AB1,UBR4,BABAM1,PIN4,RNASEH2A,LSM1,CCT7,MMS19,KANK1,ABCF3,SDF2L1,PPIA,KRI1,COPB1,CCT4,EIF6,CCT3,TALDO1,CTPS2,IFNGR1,TNFRSF10D,HSPA1B,CAPZA2,IL18,TCP1,S100A11,CSNK1D,HDAC6,ILK,COPA,CSE1L,UBA5,FUNDC2,TUBA1A,TTC39C,PSMB2,FNBP1,ARF4,TUBB6,VCP,TUBB,MAT2A,RAPGEF6,GPI,XPO1,EXOC2,PSMC3,EIF5B,SSH3,PDCL3,TUBGCP3,CLUH,PRUNE,PARG,EIF2S3,KIAA1217,TUBB4A,NT5C3B,PXN	-1.54692889082977	-0.320219208022047	139	489
TREHALOSE DEGRADATION II (TREHALASE)	TREHALOSE DEGRADATION II (TREHALASE)	0.000124054087582186	0.00043386606530052	-1	SARS,AARS,GFPT1,GARS,XPOT,CTH,PDIA4,TARS,GYS1,ASS1,GALT,HSPA5,ATIC,ENO2,GOT1,ATP6V1A,CNDP2,ATP6V1B2,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,TUBB3,PRKAR1B,GDI1,PPP1R7,ATP6V1E1,TUBB4B,PSMD9,IPO4,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,GART,NAP1L1,G6PD,ACSS2,BCAT1,HGH1,BAD,CCS,AKR1A1,GMPPB,PFKP,HSPA6,PGM1,MAP2K2,UGP2,ADSL,SHMT1,IARS,PRPS2,CTPS1,PPA1,SRM,MYO1E,UBA1,AHCY,IPO5,NADSYN1,EEF2,ISYNA1,PDIA3,GALM,NAP1L4,PRKAA2,TUBA4A,PYCRL,HSPH1,NUTF2,HSPA4,SDSL,GDI2,SGTA,TSR1,DSTN,GSK3A,EIF2B2,NPEPPS,PSMD11,IPO7,ENO1,CCT5,HSP90AA1,POLR3B,CAD,RRM2,EIF2B5,CCT8,DNM1L,NUP62,PYGB,STIP1,ARPC4,EIF4A1,DARS,ACTB,ACACA,ACAT2,PPID,PRDX2,EIF4A2,ADK,HMGCS1,ARPC3,TXN,HSP90AB1,OLA1,LSM1,CCT7,MMS19,PPIA,PPP2CB,AKR1D1,KRI1,CCT4,EIF6,PSMD7,NSFL1C,CCT3,NAGK,KPNB1,TALDO1,CTPS2,EIF2S2,PLS3,AP3M2,HSPA1B,MAPK1,ATG5,GPN1,ATP6V1D,TCP1,MYL1,CSNK1D,PFKFB2,TKT,PNPO,ARFGEF2,PPP6C,TNPO2,PLS1,CSE1L,DNAJC21,TUBA1A,BTF3L4,FARSA,UBE3C,RAD23B,ARF4,TUBB6,VCP,MPI,TUBB,MAT2A,ARPC5,WASL,GPI,MOB1B,XPO1,ETF1	-2.10630543578853	-0.436135925092648	165	488
RETINOATE BIOSYNTHESIS I	RETINOATE BIOSYNTHESIS I	0.000124177325220415	0.00043386606530052	-1	SARS,AARS,GFPT1,GARS,XPOT,CTH,PDIA4,TARS,GYS1,ASS1,GALT,HSPA5,ATIC,ENO2,GOT1,ATP6V1A,CNDP2,ATP6V1B2,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,TUBB3,PRKAR1B,GDI1,IMPDH2,PPP1R7,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,GART,NAP1L1,ACSS2,BCAT1,AKR1A1,GMPPB,PFKP,HSPA6,PGM1,MAP2K2,UGP2,SHMT1,IARS,CTPS1,PPA1,SRM,MYO1E,UBA1,AHCY,IPO5,EEF2,ISYNA1,PDIA3,NAP1L4,PRKAA2,TUBA4A,PYCRL,HSPH1,NUTF2,HSPA4,SDSL,GDI2,DSTN,EIF2B2,NPEPPS,PSMD11,MARS,ENO1,CCT5,HSP90AA1,POLR3B,CAD,MYH10,RRM2,EIF2B5,CCT8,PYGB,STIP1,EIF4A1,DARS,ACTB,ACACA,ACAT2,PPID,PRDX2,EIF4A2,ADK,HMGCS1,HSP90AB1,OLA1,LSM1,CCT7,MMS19,CKS1B,PPIA,PPP2CB,AKR1D1,KRI1,COPB1,GCLC,CCT4,EIF6,PSMD7,NSFL1C,CCT3,KPNB1,TALDO1,CTPS2,EIF2S2,PLS3,HSPA1B,PAAF1,MAPK1,DRG2,GPN1,ATP6V1D,TCP1,MYL1,CSNK1D,TKT,NOM1,SETD1B,PPP6C,COPA,TNPO2,PLS1,CSE1L,IMPDH1,TUBA1A,BTF3L4,PSMD6,MYH9,PPAN,FARSA,UBE3C,ARF4,TUBB6,VCP,MPI,TUBB,MAT2A,GPI,MOB1B,XPO1,MCM2,PSMC3,EIF5B,CLUH,IDE,PPP3CB,PRMT5,PRUNE,EIF2S3,TUBB4A,SEC23B,PRDX5,ASL,ACTR2	-1.93744756730295	-0.401349069159198	165	484
FATTY ACID &BETA;-OXIDATION I	FATTY ACID &BETA;-OXIDATION I	0.000124409056979348	0.00043386606530052	-1	PGRMC2,MAP1LC3A,SQSTM1,GFPT1,APP,XPOT,LAMP1,PDIA4,RRAGA,GALT,HSPA5,ENO2,CALCOCO2,ATP6V1A,ATP6V1B2,PAICS,PFKM,PGK1,HUWE1,TUBB3,NDUFA4,GDI1,NDRG1,TUBB4B,IPO4,GAPDH,PFKL,IFRD2,FKBP1A,LARS,GART,GSTO1,GMPPB,PFKP,HSPA6,PGM1,BAG3,CTPS1,SPG20,ABHD14B,UBA1,TIMP2,ARMC6,AHCY,MAPRE1,EEF2,ISYNA1,PDIA3,PRKAA2,TUBA4A,PYCRL,HSPH1,PARK7,HSPA4,SDSL,GDI2,GTPBP2,DBNL,PTGES3,EIF2B2,IPO7,ENO1,ALDOA,HSP90AA1,CAD,RRM2,EIF2B5,CCT8,PYGB,STIP1,ATF2,EIF4A1,TNIK,DARS,ACTB,ACACA,PPID,YWHAZ,EGFR,HLA-B,CALR,STAT1,HINT1,EIF4A2,ADK,HSP90AB1,SLC1A5,OLA1,MSN,VCL,MMS19,YWHAQ,NT5C2,HECW2,PSMD7,ABCG1,CLDN12,KPNB1,CTPS2,CLK1,EIF2S2,PLS3,HSPA1B,MAPK1,ATG5,GPN1,ATP6V1D,CSNK1D,TKT,NOM1,FBXO6,FERMT2,PPP6C,TNPO2,PLS1,CSE1L,UBA5,TUBA1A,PFDN4,FARSA,COPS5,TUBB6,VCP,TUBB,GET4,LAMP2,MAT2A,WASL,GPI,MOB1B,SLC27A1,XPO1,MCM2,PSMC3,TUBGCP3,BAG6,CLUH,IDE,PPP3CB,RABAC1	-1.6902409927305	-0.35065521254796	140	470
PROLINE BIOSYNTHESIS II (FROM ARGININE)	PROLINE BIOSYNTHESIS II (FROM ARGININE)	0.000124470998257406	0.00043386606530052	-1	SDCBP,SARS,MAP1LC3A,AARS,GFPT1,APP,GARS,XPOT,TARS,GYS1,GALT,HSPA5,ENO2,GOT1,ATP6V1A,CNDP2,ATP6V1B2,IDH1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,HUWE1,ATOX1,UBE2V1,TUBB3,PRKAR1B,IMPDH2,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFDN2,PFKL,FKBP1A,LARS,NUDT5,NEDD4L,GART,NAP1L1,ACSS2,SEC31A,APRT,GMPPB,PFKP,HSPA6,PGM1,AHNAK2,BAG3,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,ARMC6,AHCY,EEF2,NAP1L4,PRKAA2,TUBA4A,PYCRL,HSPH1,PARK7,NUTF2,HSPA4,SDSL,NAA15,TSR1,DSTN,EIF2B2,PSMD11,MARS,IPO7,CCT5,HSP90AA1,POLR3B,CAD,RRM2,EIF2B5,CCT8,DNM1L,PYGB,STIP1,ATF2,ARPC4,EIF4A1,ACTB,ACACA,ACAT2,PPID,EGFR,HLA-B,PRDX2,EIF4A2,HMGCS1,ARPC3,HSP90AB1,BABAM1,OLA1,CCT7,MMS19,PPIA,PPP2CB,KRI1,COPB1,NFKB1,TP53RK,CCT4,YWHAG,EIF6,PSMD7,SLC35F6,NSFL1C,CCT3,KPNB1,TALDO1,CTPS2,EIF2S2,HSPA1B,MAPK1,GPN1,ATP6V1D,TCP1,MYL1,CSNK1D,RC3H1,UBE2V2,FBXO6,PPP6C,COPA,IMPDH1,TUBA1A,BTF3L4,PSMB2,PSMD6,FARSA,ARF4,TUBB6,VCP,TUBB,MAT2A,ARPC5,GPI,MOB1B,XPO1,ETF1,PSMC3,CLUH,RELA,NUDT3,PRUNE,ARPC2,EIF2S3,PSMB3,TUBB4A,SEC23B,PRDX5,ASL,PSMA5,ACTR2	-1.93629820393859	-0.401472785748026	162	477
GLYCINE BETAINE DEGRADATION	GLYCINE BETAINE DEGRADATION	0.000124517494708006	0.00043386606530052	-1	AARS,GFPT1,APP,GARS,YARS,HSPA5,ATIC,ENO2,GOT1,SNX8,ATP6V1A,ATP6V1B2,MTHFD1,COPRS,NARS,PGD,PFKM,HUWE1,TUBB3,NDRG1,ATP6V1E1,TUBB4B,GAPDH,PFKL,LARS,GART,NAP1L1,ACSS2,SEC31A,GMPPB,SCRIB,PFKP,HSPA6,PGM1,UGP2,ADSL,SHMT1,IARS,CTPS1,ALDOC,PPA1,MYO1E,AHCY,ACO1,EEF2,ISYNA1,ELP4,NAP1L4,TUBA4A,HSPH1,NUTF2,HSPA4,NTN4,NPEPPS,CCT5,HSP90AA1,POLR3B,CAD,HNRNPM,CCT8,BIN1,ZNFX1,PYGB,LIN9,ATF2,STK10,EIF4A1,HGS,TRERF1,ACTB,ACACA,ACAT2,YWHAZ,HLA-B,PRDX2,HEBP2,EIF4A2,HSP90AB1,UBR4,BABAM1,PIN4,RNASEH2A,LSM1,CCT7,MMS19,KANK1,ABCF3,PPIA,KRI1,COPB1,CCT4,ALDH16A1,EIF6,CCT3,TALDO1,CTPS2,IFNGR1,TNFRSF10D,HSPA1B,IL18,TCP1,S100A11,CSNK1D,HDAC6,ILK,COPA,UBA5,FUNDC2,TUBA1A,TTC39C,PSMB2,FNBP1,ARF4,TUBB6,VCP,TUBB,MAT2A,RAPGEF6,GPI,EXOC2,PSMC3,EIF5B,SSH3,PDCL3,TUBGCP3,CLUH,PRUNE,PARG,EIF2S3,KIAA1217,TUBB4A,NT5C3B,PXN	-1.55912100650423	-0.323828974672907	133	465
2-OXOISOVALERATE DECARBOXYLATION TO ISOBUTANOYL-COA	2-OXOISOVALERATE DECARBOXYLATION TO ISOBUTANOYL-COA	0.000124517494708006	0.00043386606530052	-1	SARS,MAP1LC3A,AARS,GFPT1,PDIA4,TARS,GYS1,ASS1,GALT,HSPA5,ENO2,GOT1,ATP6V1A,ATP6V1B2,ASNS,IDH1,PRKAR1A,ATP6V1C1,PGD,PFKM,PGK1,HUWE1,TPI1,TUBB3,PRKAR1B,GDI1,IMPDH2,PPP1R7,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,GART,NAP1L1,APRT,SRRM2,GMPPB,PFKP,HSPA6,MAP2K2,UGP2,PEBP1,SHMT1,GMPR2,CTPS1,XPNPEP1,UBA1,AHCY,EEF2,TAGLN2,ISYNA1,PDIA3,NAP1L4,TUBA4A,HSPH1,NUTF2,HSPA4,SDSL,GDI2,DSTN,NPEPPS,PSMD11,ALDOA,HSP90AA1,POLR3B,CAD,RRM2,CCT8,ABCE1,PYGB,STIP1,ATF2,EIF4A1,ACTB,ACACA,PPID,PRDX2,HINT1,EIF4A2,HMGCS1,HSP90AB1,OLA1,CCT7,PKM,PPIA,PPP2CB,KRI1,NFKB1,TP53RK,CCT4,PSMD7,NSFL1C,CCT3,CTPS2,EIF2S2,HSPA1B,MAPK1,GPN1,PPT1,CSNK1D,TKT,HDAC6,SH3KBP1,PPP6C,COPA,GMPR,IMPDH1,TUBA1A,BTF3L4,PSMB2,PPAN,FNBP1,FARSA,ATE1,TUBB6,VCP,MPI,TUBB,MAT2A,GPI,MOB1B,XPO1,ETF1,USP16,PSMC3,ABCF1,SAR1A,MRM1,FBXO21,CLUH,IDE,EIF2S3,PSMB3,TUBB4A,PXN,SEC23B,PRDX5,DDX52,ACTR2	-1.86021659651321	-0.386366440196357	143	465
GLYCINE BIOSYNTHESIS I	GLYCINE BIOSYNTHESIS I	0.000125093820365274	0.00043386606530052	-1	AARS,GFPT1,APP,GARS,YARS,HSPA5,ATIC,ENO2,GOT1,SNX8,ATP6V1A,ATP6V1B2,MTHFD1,COPRS,NARS,PGD,PFKM,HUWE1,TUBB3,NDRG1,ATP6V1E1,TUBB4B,GAPDH,PFKL,LARS,GART,NAP1L1,ACSS2,SEC31A,GMPPB,SCRIB,PFKP,HSPA6,PGM1,UGP2,ADSL,SHMT1,IARS,CTPS1,ALDOC,PPA1,MYO1E,AHCY,ACO1,EEF2,ISYNA1,ELP4,NAP1L4,TUBA4A,HSPH1,NUTF2,HSPA4,NTN4,NPEPPS,CCT5,HSP90AA1,POLR3B,CAD,HNRNPM,CCT8,BIN1,ZNFX1,PYGB,LIN9,ATF2,STK10,EIF4A1,HGS,TRERF1,ACTB,ACACA,ACAT2,YWHAZ,HLA-B,PRDX2,HEBP2,EIF4A2,HSP90AB1,UBR4,BABAM1,PIN4,RNASEH2A,LSM1,CCT7,MMS19,KANK1,ABCF3,PPIA,KRI1,COPB1,CCT4,EIF6,CCT3,TALDO1,CTPS2,IFNGR1,TNFRSF10D,HSPA1B,IL18,TCP1,S100A11,CSNK1D,HDAC6,ILK,COPA,UBA5,FUNDC2,TUBA1A,TTC39C,PSMB2,FNBP1,ARF4,TUBB6,VCP,TUBB,MAT2A,RAPGEF6,GPI,EXOC2,PSMC3,EIF5B,SSH3,PDCL3,TUBGCP3,CLUH,PRUNE,PARG,EIF2S3,KIAA1217,TUBB4A,NT5C3B,PXN	-1.57194012948384	-0.326972409838533	132	458
UDP-<IN</I-ACETYL-D-GLUCOSAMINE BIOSYNTHESIS II	UDP-<IN</I-ACETYL-D-GLUCOSAMINE BIOSYNTHESIS II	0.000125360411182149	0.00043386606530052	-1	SARS,AARS,GFPT1,APP,XPOT,PDIA4,GYS1,GALT,HSPA5,ATIC,ENO2,POC5,ATP6V1A,CNDP2,ATP6V1B2,NARS,PGD,PFKM,PGK1,TUBB3,ATP6V1E1,TUBB4B,IPO4,GAPDH,USP14,CTSL,PFKL,VPS4B,LARS,ACLY,GART,NAP1L1,IPO9,PGM3,GMPPB,PFKP,HSPA6,PGM1,MAP2K2,BAG3,UGP2,SHMT1,IARS,PRPS2,FASN,CTPS1,PPA1,UBA1,MDP1,AHCY,IPO5,EEF2,ISYNA1,EPRS,PDIA3,NAP1L4,PRKAA2,TUBA4A,PYCRL,HSP90B1,HSPH1,SDSL,NIF3L1,EIF2B2,NPEPPS,PSMD11,IPO7,ENO1,CCT5,HSP90AA1,POLR3B,CAD,RRM2,EIF2B5,CCT8,STIP1,ARPC4,EIF4A1,DARS,ACTB,ACACA,PPID,HLA-B,PRDX2,EIF4A2,ARPC3,HSP90AB1,OLA1,PSMB6,PSMB8,CCT7,MMS19,ABCF3,GNPNAT1,PPIA,KRI1,COPB1,GCLC,CCT4,EIF6,PSMD7,CCT3,NAGK,KPNB1,PSMA2,TALDO1,CTPS2,EIF2S2,HSPA1B,MAPK1,GPN1,ATP6V1D,DDX39A,TCP1,CSNK1D,PNPO,ARFGEF2,PSMB1,COPA,TNPO2,CSE1L,TUBA1A,PSMB2,PSMD6,PFDN4,FARSA,ARF4,TUBB6,VCP,TUBB,LSM3,PSMA7,VPS4A,MAT2A,GAN,CAP2,ARPC5,GPI,XPO1,MCM2,PSMC3,CAP1,CLUH,EXOC6,PRUNE,ARPC2,EIF2S3,PSMB3,XPO5,TUBB4A,PRKAB2,PSMA1,ASL,ACTR2,PSMB9,EIF2B3,TTC27,PSMD8	-1.97478443077285	-0.411701432473313	158	444
