Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
PHOSPHORYLATION%GOBP%GO:0016310	PHOSPHORYLATION%GOBP%GO:0016310	0.000134843581445523	0.00261483170752092	-1	APP,ENO2,RPS6KA3,RASAL2,PFKM,PGK1,TPI1,UBE2V1,NDUFA4,PRKAR1B,PSMD9,GAPDH,CHUK,PFKL,IKBKB,CRKL,MET,OXSR1,ITPK1,CDK6,PFKP,PGM1,GMFB,PEBP1,ALDOC,PSME1,TGFBR2,PKN3,FGFR1,TOLLIP,DBNL,NRBP1,GSK3A,PSME2,GNPTAB,MAP2K1,ENO1,ALDOA,CAD,BIRC6,PIK3R1,PKD1,EEF2K,STK10,ARAF,AK1,YWHAZ,COPS2,RIPK1,CDK5,LDHA,STK39,PSMB7,SLK,TLR7,PSMB6,MT-ND5,PSMB8,PKM,PTK2,PPP4R1,NFKB1,TP53RK,PSMD7,PRKCZ,SHC1,PEA15,PSMA2,BMPR1A,MAPKAPK3,MAPK1,COPS8,PSMF1,CAB39,RAPGEF2,IL18,ABL2,ILK,ROCK2,PSMB1,NDUFB8,IGFBP3,PSMB2,PSMD6,IKBKG,BMP4,MAP2K3,PSMD5,PINK1,NRBP2,PSMA7,NEK7,GPI,PKN1,SPAG9,PSMC3,PRKAG2,BMPR2,NDUFB1,PPP3CB,AKT1,ATP5J2,PSMB3,MT-ND4,MARK2,PSMA1,PSMA5,HBEGF,PSMB9,MAPK15,RASA1,ITPKC,PSMD8,PIK3R2,IRS2,MT-ND1,STK4,PSMD12,EPHB2,BCR,MAP2K2,CSF2RA,CSNK1G3,STK38,NDUFA9,PSMD11,LAMTOR3,PSMD13,TGFBR3,XYLB,RPS6KB2,STK3,PSMC4,PGAM1,COX6B1,MAP2K4,PI4K2A,CDK4,CDK17,NUAK1,STK32C,PSMB10,GSK3B,PRKACA,PRKACB,CDK13,PPP5C,YWHAB,SHPK,PSMB4,COX15,CMPK1,PANK2,MAPKAPK2,ACVR1,NDUFA13,STAT3,PSMC6,NDUFB9,STK25,PFKFB2,PSMA4,CSNK2A3	-1.4329083758098	-0.307641283346656	163	500
IMMUNE RESPONSE%GOBP%GO:0006955	IMMUNE RESPONSE%GOBP%GO:0006955	0.000135116876097825	0.00261483170752092	-1	SDCBP,PNP,CLU,APP,LAMP1,C16ORF62,GYG1,TNFRSF21,TOM1,CALCOCO2,IDH1,IL12RB1,IMPDH2,TUBB4B,GAPDH,CHUK,SERPINB6,CTSL,PFKL,IKBKB,PRDX6,HUWE1,ACLY,PDXK,COTL1,SERINC5,APRT,HSPA6,PGM1,ALDOC,TIMP2,EEF2,EPRS,SERPINB1,SLC2A3,TTC4,GDI2,ALAD,TOLLIP,DBNL,DYNC1H1,ISG15,ALDOA,QSOX1,HSP90AA1,VAT1,DERA,CCT8,COMMD9,DIAPH1,PYGB,CFP,ACTR1B,STK10,GSTP1,ALDH3B1,ERP44,CAND1,NOTCH2,STAT1,HEBP2,PSMB7,MIF,TLR7,HSP90AB1,UBR4,LTA4H,CDA,DYSF,DNAJC3,PSMB8,PKM,VCL,PTK2,PPIA,COPB1,NFKB1,ATG7,PSMD7,PDAP1,SERPINB9,PA2G4,KPNB1,PSMA2,BMPR1A,IST1,MOSPD2,GNL1,IRF3,MAPK1,CAPZA2,C19ORF66,CAB39,SERINC3,ATP6V1D,IL18,COMMD3,CYSTM1,S100A11,PAFAH1B2,SEMA3C,DOCK11,CPPED1,PSMB1,IL10RB,IFI35,IMPDH1,PSMD6,IKBKG,LCN2,TRAF3IP2,TUBB,IFI30,JAG1,LAMP2,NBEAL2,ARPC5,MALT1,GPI,CD55,PSMC3,NIT2,HLA-G,CAP1,STXBP2,IQGAP1,RELA,CNN2,OTULIN,MVP,SLC15A4,PYCARD,GTPBP1,PSMA5,KCMF1,ACTR2,IFIH1,CTSC,TSPAN14,ALOX5,STAT2,PYGL,GBF1,MID1,APEH,PSMD12,GBP1,MYD88,HLA-DPB1,SIRT1,GSDMD,CD46,PTX3,PPP1R14B,PSMD11,CSTB,LAMTOR3,RAB9B,VCP,THBS1,PSMD13,TGFBR3,RAB18,MICA,IFNGR1,LGALS3,CAPN1,SURF4,PGAM1,CCT2,C4B,NAPRT,CYLD,PGM2,ARSA,BCL10,PSMB10	-1.56009802606612	-0.335093259526881	177	499
ORGANOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0019637	ORGANOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0019637	0.000135464643727987	0.00261483170752092	-1	PNP,GFPT1,GARS,ATIC,PPCS,ENO2,MTHFD1,IDH1,ABHD5,PAICS,PGD,PFKM,PGK1,TPI1,NDUFA4,PCYT2,IMPDH2,GAPDH,PGLS,PFKL,NAMPT,PRDX6,NUDT5,NUDT14,ACLY,PDXK,MDH1,GART,G6PD,SERINC5,MTMR14,ITPK1,APRT,AKR1A1,IMPA1,DNPH1,PFKP,ADSS,PGM1,SORD,ADSL,PRPS2,GMPR2,FASN,CTPS1,ALDOC,EFTUD1,ABHD14B,NADSYN1,ISYNA1,PAFAH1B1,HPRT1,PARK7,AMPD2,SYNJ2,PRPSAP2,GCDH,PMVK,PAPSS1,ENO1,ALDOA,RPE,CAD,MVK,FBP1,RRM2,PPIP5K2,DERA,NUDT2,CLN3,EPHA2,COASY,PIK3R1,PIP4K2C,PANK4,ACACA,AK1,PLAA,FHIT,LPIN3,SERINC1,HINT1,LDHA,ADK,HMGCS1,BPNT1,CKB,OLA1,VAC14,MT-ND5,PDXP,MTM1,PKM,NT5C2,MOCOS,PAPSS2,APOA1BP,PPAT,TALDO1,CTPS2,PPT1,GPX1,PIGA,DCTD,TKT,PNPO,INPP4A,PRPSAP1,MTMR6,NUDT16,DCTPP1,IMPDH1,PIP4K2A,NDUFB8,PLCG1	-1.77655843176008	-0.382075369515377	115	484
REGULATION OF CELLULAR COMPONENT BIOGENESIS%GOBP%GO:0044087	REGULATION OF CELLULAR COMPONENT BIOGENESIS%GOBP%GO:0044087	0.000136017410228509	0.00261483170752092	-1	SDCBP,CAPG,CLU,TBC1D15,APP,SPIRE1,PDCD6IP,DUSP3,HSPA5,WARS,CORO1B,TSG101,MIEN1,IKBKB,VPS4B,MET,COTL1,ASAP1,RAB3GAP1,GMFB,RAPGEF1,FCHSD1,CTTN,VPS35,CUL4B,MAPRE1,BCL2L11,EML2,TWF1,PARK7,EZR,BAX,ATG3,NCK1,DBNL,PTPN11,LRRC16A,DYNC1H1,TBC1D24,HSP90AA1,CHMP4A,DCTN1,EPHA2,NUP62,PIK3R1,PIP4K2C,ARHGAP35,BIN1,EPS8L2,TBCD,UBQLN2,ARPC4,HGS,TBC1D10B,AGRN,SH3GLB1,TBC1D2,PPM1A,TBC1D17,SLK,ARPC3,CTNNA2,PPM1F,VASP,CTGF,MTM1,MSN,VCL,PTK2,TRMT112,PRKCZ,LRSAM1,STUB1,CPTP,CAPZA2,SLIT2,ATG5,RAPGEF2,RAB3GAP2,STMN1,FLII,DOCK11,HDAC6,ROCK2,NUDT16,FERMT2,PIP4K2A,EVI5L,YAP1,TWF2,ARHGEF10,ARHGEF18,JMY,CHMP2B,PINK1,ARAP1,CHMP1B,PFN1,VPS4A,TRAF2,ARPC5,WASL,FSCN1,PSMC3,EIF4G1,SAR1A,SSH3,CHMP2A,ARHGAP18,ARFIP1,PRUNE,ARPC2,LCMT1,PYCARD,TUBB4A,CAPZB,ATXN2L,ACTR2,MAPK15,RASA1,CHMP4B,CLIP1,CHMP3,PDLIM5,CHMP1A,TBC1D9B,EPHB2,RABGAP1,ARPIN,BAIAP2,VCP,THBS1,HSPA2,PFN2,TRIM37,LGALS3,PPFIA1,AJUBA,TBC1D22B,MITF,PSMC4,CDC42EP3,CROCC,DNAJB1,CYLD,CAMSAP2,TACSTD2,PMEPA1,ACTG1,MAP4,GFAP,GSK3B,PRKACA	-1.61775185680301	-0.348762087577046	153	469
MOVEMENT OF CELL OR SUBCELLULAR COMPONENT%GOBP%GO:0006928	MOVEMENT OF CELL OR SUBCELLULAR COMPONENT%GOBP%GO:0006928	0.000136537411250683	0.00261483170752092	-1	SDCBP,ANKS1A,APP,CYR61,LAMB2,LOXL2,LAMC1,SLC3A2,CORO1B,HSPB1,NARS,TUBB3,KLC1,MET,NEDD4L,PDXDC1,LAMC2,SORD,BAG3,TNFRSF10B,AAMP,DYNC1I2,MYO1E,CTTN,PKN3,MAPRE1,FGFR1,PAFAH1B1,LAMB1,NTN4,EZR,KIF5B,DSTN,PTPN11,ZMIZ1,LRRC16A,DYNC1H1,LAMA5,DCTN1,ARRB2,ELMO2,CLN3,EPHA2,DOCK4,PIK3R1,USP9X,ARHGAP35,MYO9B,OPHN1,BLOC1S4,ACTB,KIF3A,MMP14,PTPRF,NOTCH2,STAT1,CDK5,FMNL2,MIF,ARPC3,CTNNA2,VASP,MSN,PTK2,WIPF2,PPIA,FAT1,KIF16B,SHC1,DYNC1LI2,KPNB1,TNFRSF10D,AP3M2,MAPK1,KIFAP3,SLIT2,RAPGEF2,ELP3,APOB,MYL1,PLXNA2,MST1R,NOTCH3,SEMA3C,SH3KBP1,LAMA3,SLC7A5,SH3RF1,PLCG1,ITGB3,JMY,MYH9,ENAH,DYNLRB1,ARF4,BICD2,CD2AP,MAP1B,AIMP1,SEMA3B,ARPC5,WASL,FSCN1,PKN1,AP3B1,IQGAP1,IFT74,AKT1,ARPC2,AP3D1,SBDS,GRB10,MARK2,KIF13A,HBEGF,STRIP2,ALOX5,KLC2,SH3BP1,PIK3R2,COPG1,ALCAM,PALLD,KIF3B,GIPC1,PROS1,GBF1	-1.49690761577021	-0.323273062116288	127	461
SECRETION%GOBP%GO:0046903	SECRETION%GOBP%GO:0046903	0.000136855070480361	0.00261483170752092	-1	SDCBP,PNP,CLU,APP,LAMP1,PDIA4,LGALS3BP,C16ORF62,GYG1,TOM1,IDH1,APLP2,IMPDH2,TUBB4B,SERPINB6,PFKL,PRDX6,HUWE1,ACLY,PDXK,COTL1,APRT,HSPA6,PGM1,ALDOC,TIMP2,STEAP3,EEF2,TAGLN2,SERPINB1,SLC2A3,TUBA4A,PARK7,GDI2,GTPBP2,ALAD,TOLLIP,DBNL,ARFGAP3,SCRN1,DYNC1H1,ALDOA,QSOX1,HSP90AA1,VAT1,NHLRC2,DERA,CCT8,COMMD9,DIAPH1,PYGB,CFP,ACTR1B,STK10,GSTP1,ALDH3B1,WDR1,ERP44,CAND1,CDK5,HEBP2,PSMB7,MIF,HSP90AB1,UBR4,LTA4H,CDA,OLA1,DNAJC3,PKM,VCL,PPIA,COPB1,NFKB1,ATG7,PSMD7,TPD52,PDAP1,PA2G4,KPNB1,PSMA2,IST1,MOSPD2,MAPK1,CAB39,ATP6V1D,ABCC3,COMMD3,CYSTM1,S100A11,EXOC8,TIMP3,PAFAH1B2,CPPED1,ARHGAP17,PSMB1,COPA,ABCC4,IMPDH1,TEX264,STX3,PSMD6,ITGB3,MYH9,COPS5,LCN2,TUBB,LAMP2,NBEAL2,ARPC5,GPI,PCYOX1L,CD55,PSMC3,NIT2,CAP1,STXBP2,IQGAP1,PPP3CB,EXOC6,CNN2,MVP,SLC15A4,PYCARD,CCDC53,DVL1,PSMA5,KCMF1,ACTR2,CYB5R4,CTSC,EXOC2,TSPAN14,ALOX5,ANXA5,TANGO2,COPG1,GIPC1,PROS1,PYGL,APEH,EXOC6B,PSMD12,GSDMD,RAB11FIP2,PTX3,LHFPL2,PSMD11,CSTB,LAMTOR3,RAB9B,VCP,THBS1,PSMD13,TLN1,RAB18,LGALS3,CAPN1,PPFIA1	-1.63972464170422	-0.354374669720655	159	458
ORGANIC ACID METABOLIC PROCESS%GOBP%GO:0006082	ORGANIC ACID METABOLIC PROCESS%GOBP%GO:0006082	0.00013728720483251	0.00261483170752092	-1	SARS,PNP,AARS,GNPDA1,GARS,CTH,PSAT1,TARS,ASS1,YARS,ENO2,AHCYL2,WARS,GOT1,PEPD,MTHFD1,ASNS,IDH1,NARS,PGD,PFKM,PGK1,TPI1,GSS,SMS,GAPDH,PFKL,FAH,LARS,SLC2A1,ACLY,MDH1,CCBL2,BLMH,LDHB,AMDHD2,BCAT1,SERINC5,IDUA,GSTO1,AKR1A1,PFKP,PGM1,SORD,N6AMT1,UGP2,GSTM1,HARS,SHMT1,IARS,FASN,ALDOC,PPA1,ABHD14B,AHCY,ACO1,EPRS,SLC2A3,MTRR,PYCRL,PARK7,PSPH,SDSL,IREB2,PTGES3,LRRC16A,GCDH,MARS,PAPSS1,ENO1,ALDOA,CAD,AASDHPPT,UGDH,MTHFR,GSTP1,DARS,ACACA,ACAT2,PLAA,LPIN3,CBR1,LDHA,MIF,ENOPH1,BPNT1,PHGDH,LTA4H,CKB,ECHDC1,PKM,FN3K,AKR1D1,GCLC,RARS,PAPSS2,NAGK,DDAH2,AKR1C3,GLO1,GPX1,SERINC3	-1.6174055966451	-0.349812562271421	102	455
SECRETION BY CELL%GOBP%GO:0032940	SECRETION BY CELL%GOBP%GO:0032940	0.000137475941710201	0.00261483170752092	-1	SDCBP,PNP,CLU,APP,LAMP1,PDIA4,LGALS3BP,C16ORF62,GYG1,TOM1,IDH1,APLP2,IMPDH2,TUBB4B,SERPINB6,PFKL,PRDX6,HUWE1,ACLY,PDXK,COTL1,APRT,HSPA6,PGM1,ALDOC,TIMP2,STEAP3,EEF2,TAGLN2,SERPINB1,SLC2A3,TUBA4A,PARK7,GDI2,GTPBP2,ALAD,TOLLIP,DBNL,ARFGAP3,SCRN1,DYNC1H1,ALDOA,QSOX1,HSP90AA1,VAT1,NHLRC2,DERA,CCT8,COMMD9,DIAPH1,PYGB,CFP,ACTR1B,STK10,GSTP1,ALDH3B1,WDR1,ERP44,CAND1,CDK5,HEBP2,PSMB7,MIF,HSP90AB1,UBR4,LTA4H,CDA,OLA1,DNAJC3,PKM,VCL,PPIA,COPB1,NFKB1,ATG7,PSMD7,PDAP1,PA2G4,KPNB1,PSMA2,IST1,MOSPD2,MAPK1,CAB39,ATP6V1D,COMMD3,CYSTM1,S100A11,EXOC8,TIMP3,PAFAH1B2,CPPED1,ARHGAP17,PSMB1,ABCC4,IMPDH1,TEX264,STX3,PSMD6,ITGB3,MYH9,COPS5,LCN2,TUBB,LAMP2,NBEAL2,ARPC5,GPI,PCYOX1L,CD55,PSMC3,NIT2,CAP1,STXBP2,IQGAP1,PPP3CB,EXOC6,CNN2,MVP,SLC15A4,PYCARD,CCDC53,DVL1,PSMA5,KCMF1,ACTR2,CYB5R4,CTSC,EXOC2,TSPAN14,ALOX5,ANXA5,TANGO2,COPG1,GIPC1,PROS1,PYGL,APEH,EXOC6B,PSMD12,GSDMD,RAB11FIP2,PTX3,LHFPL2,PSMD11,CSTB,LAMTOR3,RAB9B,VCP,THBS1,PSMD13,TLN1,RAB18,LGALS3,CAPN1,PPFIA1	-1.63719820825511	-0.354469930440733	156	448
OXOACID METABOLIC PROCESS%GOBP%GO:0043436	OXOACID METABOLIC PROCESS%GOBP%GO:0043436	0.000137797988149373	0.00261483170752092	-1	SARS,AARS,GNPDA1,GARS,CTH,PSAT1,TARS,ASS1,YARS,ENO2,AHCYL2,WARS,GOT1,PEPD,MTHFD1,ASNS,IDH1,NARS,PGD,PFKM,PGK1,TPI1,GSS,SMS,GAPDH,PFKL,FAH,LARS,SLC2A1,ACLY,MDH1,CCBL2,BLMH,LDHB,AMDHD2,BCAT1,SERINC5,IDUA,GSTO1,AKR1A1,PFKP,PGM1,SORD,N6AMT1,UGP2,GSTM1,HARS,SHMT1,IARS,FASN,ALDOC,PPA1,ABHD14B,AHCY,ACO1,EPRS,SLC2A3,MTRR,PYCRL,PARK7,PSPH,SDSL,IREB2,PTGES3,GCDH,MARS,PAPSS1,ENO1,ALDOA,CAD,AASDHPPT,UGDH,MTHFR,GSTP1,DARS,ACACA,ACAT2,PLAA,LPIN3,CBR1,LDHA,MIF,ENOPH1,BPNT1,PHGDH,LTA4H,CKB,ECHDC1,PKM,FN3K,AKR1D1,GCLC,RARS,PAPSS2,NAGK,DDAH2,AKR1C3,GLO1,GPX1,SERINC3	-1.58999402717289	-0.344324987786547	100	450
CELL ACTIVATION%GOBP%GO:0001775	CELL ACTIVATION%GOBP%GO:0001775	0.000137854976564654	0.00261483170752092	-1	SDCBP,PNP,CLU,APP,LAMP1,C16ORF62,GYG1,TOM1,HSPB1,IDH1,IMPDH2,TUBB4B,PRDX1,SERPINB6,CTSL,PFKL,PRDX6,FKBP1A,HUWE1,ACLY,PDXK,COTL1,APRT,HSPA6,PGM1,CTPS1,ALDOC,TIMP2,TGFBR2,EEF2,SERPINB1,SLC2A3,GDI2,ZBTB7A,ALAD,NCK1,TOLLIP,DBNL,PTPN11,DYNC1H1,CLIC1,ALDOA,QSOX1,HSP90AA1,ARRB2,VAT1,DERA,CCT8,PIK3R1,COMMD9,DIAPH1,PYGB,CFP,ACTR1B,STK10,GSTP1,ACTB,ALDH3B1,YWHAZ,ERP44,CAND1,PRDX2,NOTCH2,HEBP2,PSMB7,MYL9,MIF,HSP90AB1,UBR4,LTA4H,CDA,DYSF,DNAJC3,PKM,MSN,VCL,PPIA,COPB1,NFKB1,ATG7,PSMD7,TPD52,PDAP1,PA2G4,KPNB1,PSMA2,IST1,METAP1,MOSPD2,MAPK1,CAB39,ATP6V1D,COMMD3,CYSTM1,S100A11,PAFAH1B2,DOCK11,ILK,MYL12A,CPPED1,RABL3,PSMB1,IMPDH1,PSMD6,ITGB3,MYH9,LCN2,CSRP1,ARRB1,TUBB,LAMP2,NBEAL2,ARPC5,MALT1,GPI,CD55,FADD,PSMC3,NIT2,CAP1,STXBP2,IQGAP1,PPP3CB,CNN2,PRMT5,CASP8,MVP,SLC15A4,PYCARD,PSMA5,KCMF1,ACTR2,CTSC,TSPAN14,ALOX5	-1.64080218235708	-0.355445242075569	135	445
