Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
HALLMARK_GLYCOLYSIS%MSIGDB_C2%HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS%MSIGDB_C2%HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.00789420915432757	1	GFPT1,GNPDA1,CTH,GYS1,HSPA5,ENO2,GALE,GOT1,IL13RA1,TSTA3,CAPN5,IDH1,EXT1,PLOD2,PGK1,TPI1,IRS2,PGLS,MET,MDH1,G6PD,IDUA,KIF20A,AKR1A1,GMPPB,PFKP,B4GALT1,UGP2,P4HA2,NT5E,PLOD1,MED24,FKBP4,ENO1,ALDOA,QSOX1,RPE,GALK1,PYGB,EGFR,AGRN,ME2,LDHA,MIF,TXN,BPNT1,TPBG,CYB5A,PKM,HAX1,CHST12,PPIA,PPP2CB,PKP2,GCLC,IER3,COL5A1,RARS,CENPA,TALDO1,AK4,STMN1,GNE,CASP6,IGFBP3,STC1,PDK3,FAM162A,P4HA1,CHPF2,MPI,MDH2,GLCE	1.45391467696048	0.513706585647917	73	140
HALLMARK_HYPOXIA%MSIGDB_C2%HALLMARK_HYPOXIA	HALLMARK_HYPOXIA%MSIGDB_C2%HALLMARK_HYPOXIA	9.99900009999e-05	0.00789420915432757	1	SLC2A1,CYR61,GYS1,NDST1,HSPA5,ENO2,F3,EXT1,PGK1,TPI1,NDRG1,IRS2,GAPDH,PFKL,NEDD4L,TGM2,PFKP,PGM1,UGP2,P4HA2,ALDOC,XPNPEP1,SLC2A3,ENO1,ALDOA,FBP1,GALK1,PLAUR,PRKCDBP,SDC4,MAFF,EGFR,LDHA,MIF,S100A4,TPBG,CTGF,LXN,PTRF,ZFP36,IER3,TPD52,COL5A1,NAGK,HMOX1,GBE1,AK4,GCNT2,TES,CASP6,IGFBP3,ERRFI1,STC1,PDK3,CA12,FOSL2,MYH9,FAM162A,P4HA1	1.39294929109414	0.495548510184673	59	119
PROCESSING OF CAPPED INTRON-CONTAINING PRE-MRNA%REACTOME%R-HSA-72203.3	PROCESSING OF CAPPED INTRON-CONTAINING PRE-MRNA%REACTOME%R-HSA-72203.3	9.99900009999e-05	0.00789420915432757	1	HNRNPA2B1,SNRPB,SNRPE,RBM8A,GLE1,SNRNP70,RBMX,SNRPF,SNRPD3,SKIV2L2,SRSF9,WTAP,NUDT21,SRRM2,U2SURP,DDX5,SNRPG,NUP155,POLR2A,SNRNP200,HNRNPU,SRSF10,POLR2H,HNRNPA1,SNRPD2,CD2BP2,NCBP2,EFTUD2,CPSF3,PRPF6,SRRT,NCBP1,HNRNPD,CPSF2,ZC3H11A,NUP210,SF3B3,TRA2B,HNRNPH2,HNRNPM,HNRNPC,PUF60,NUP62,SNRNP40,DDX39B,DDX46,ELAVL1,AQR,SF3B6,HNRNPF,PCBP1,HNRNPUL1,HNRNPA3,AAAS,USP39,CWC22,CSTF1,NUP43,RNPC3,FIP1L1,DHX15,GPKOW,HNRNPH1,SRSF3,RBM22,SARNP,PRPF40A,PHF5A,THOC1,SF3A3,ZMAT5,SRSF1,THOC7,TFIP11,DDX42,PPIL1,CHTOP,WDR33,SF3A1,POLR2E,SNRNP35,TPR,DDX39A,CDC5L,PABPN1,CPSF7,CPSF1,HNRNPK,THOC6,CCAR1,CRNKL1,SUGP1,CSTF2T,SNRPB2,NUP50,SYMPK,PPWD1,NUP107,PRPF38A,EIF4A3,DHX16,SRSF2,SRRM1,SYF2,SRSF7,CWC15,WBP11,LSM3,SRSF6,CHERP,RANBP2,RBM5,NUP85,POLDIP3,ZCRB1,POLR2C,DHX9,RBM17,SART1,PRPF19,NXF1,SMNDC1,SF3A2,RNPS1,PRPF8,SNRPN,BUD31	1.28670746962653	0.447006218864927	127	221
NUCLEOTIDE METABOLISM%REACTOME DATABASE ID RELEASE 74%15869	NUCLEOTIDE METABOLISM%REACTOME DATABASE ID RELEASE 74%15869	9.99900009999e-05	0.00789420915432757	1	PNP,ATIC,TYMS,PAICS,UPP1,TXNRD1,IMPDH2,NUDT5,GART,APRT,DNPH1,ADSS,ADSL,GMPR2,CTPS1,NT5E,UCKL1,HPRT1,AMPD2,CAD,RRM2,HDHD1,AK1,ADK,TXN,CDA,NT5C2,PPAT,CTPS2,AK4,GPX1,DCTD,NUDT16,GMPR,DCTPP1,IMPDH1	1.57832028472851	0.581546289346355	36	63
PATHWAYS IN CLEAR CELL RENAL CELL CARCINOMA%WIKIPATHWAYS_20201110%WP4018%HOMO SAPIENS	PATHWAYS IN CLEAR CELL RENAL CELL CARCINOMA%WIKIPATHWAYS_20201110%WP4018%HOMO SAPIENS	9.99900009999e-05	0.00789420915432757	1	RPTOR,SLC2A1,SQSTM1,PSAT1,ENO2,SETD2,PLOD2,PFKM,PGK1,TPI1,PBRM1,GAPDH,PFKL,ACLY,MDH1,LDHB,PFKP,PGM1,SHMT1,FASN,ALDOC,PSPH,SDSL,ENO1,ALDOA,ACACA,EGFR,LDHA,TSC2,PHGDH,PKM,AKT1S1	1.69518668329782	0.628237581274448	32	58
NRF2 PATHWAY%WIKIPATHWAYS_20201110%WP2884%HOMO SAPIENS	NRF2 PATHWAY%WIKIPATHWAYS_20201110%WP2884%HOMO SAPIENS	9.99900009999e-05	0.00789420915432757	1	SLC2A1,SQSTM1,SLC5A3,PGD,TXNRD1,PRDX1,GSTM3,PRDX6,G6PD,EPHA2,GGT1,SLC39A14,GSTM1,KEAP1,BLVRB,TGFBR2,SLC2A3,CBR3,SLC39A10,HSP90AA1,GSTP1,MAFF,SERPINA1,CBR1,TXN,HSP90AB1,GCLC,ABCC3,SRXN1,HMOX1	1.58346551026614	0.586833622516335	30	58
NUCLEOBASE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0034654	NUCLEOBASE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0034654	9.99900009999e-05	0.00789420915432757	1	HKDC1,PNP,GFPT1,SNRPB,GNPDA1,UAP1L1,GARS,ATIC,PPCS,TYMS,ENO2,UAP1,PPT2,SNRPE,BAZ2A,TSTA3,MTHFD1,PRKAG2,SETD2,PAICS,PFKM,PGK1,UPP1,SMARCA5,TPI1,IMPDH2,RSF1,GAPDH,NAMPT,PFKL,RBMX,SNRPF,SNRPD3,NUDT5,ACLY,GART,AMDHD2,NUDT21,APRT,GMPPB,PGM3,DNPH1,MED14,PFKP,MED12,ADSS,PGM1,DDX5,UGP2,SNRPG,ADSL,PRPS2,GMPR2,FASN,CTPS1,POLR2A,ALDOC,NR2F6,NT5E,POLR2H,RRAGC,INTS6,NADSYN1,UBTF,MED24,NCBP2,CPSF3,UCKL1,HPRT1,ELP4,SRRT,POLE2,NCBP1,TAF10,AMPD2,CPSF2,BAX,INTS9,NCOA6,NRBP1,PRPSAP2,PTGES3,ISG15,GCDH,MARS,PAPSS1,ENO1,ALDOA,HSP90AA1,TRIP13,CAD,ARRB2,RRM2,DERA,MRE11A,TRIM24,NUDT2,COASY,UGDH,GTF2H3,HDHD1,PANK4,MAZ,PWP1,ACACA,AK1,WRAP53,FHIT,COPS2,MED17,NOTCH2,PANK2,HINT1,LDHA,ADK,TROVE2,CSTF1,HSP90AB1,WRNIP1,DEK,CDA,MED4,CTGF,FIP1L1,PKM,MMS19,NFKBIB,NT5C2,PTRF,GNPNAT1,PPIA,ABCD1,NFKB1,GMDS,WWTR1,MED15,ASUN,ELL,PPAT,APOA1BP,PAPSS2,NAGK,CTPS2,SUPT16H,TFAM,SSRP1,AK4,STOML2,DLAT,PPT1,GPX1,WDR33,TFDP1,IWS1,POLRMT,POLR2E,TAF15,DCTD,MED8,TWISTNB,PFKFB2,NOTCH3,PABPN1,CPSF7,INTS5,POLDIP2,PRPSAP1,CPSF1,NUDT16,GMPR,DCTPP1,IMPDH1,CSTF2T,FUBP3,NFIC,ACSF3,TNKS1BP1,INTS1,YAP1,NELFCD,SYMPK,FOXK1,UMPS,GAR1,RPRD2,CDC73,INTS3	1.20884138961179	0.411717886292006	187	496
CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	9.99900009999e-05	0.00789420915432757	1	SARS,AARS,GARS,CTH,PSAT1,TARS,P4HTM,ASS1,YARS,AHCYL2,WARS,GOT1,PEPD,MTHFD1,ASNS,NARS,PLOD2,GSS,SMS,SLC25A44,FAH,LARS,CCBL2,BLMH,SERINC5,BCAT1,GGT1,P4HA2,HARS,SHMT1,IARS,PPA1,AHCY,EPRS,OAT,MTRR,PYCRL,PSPH,SDSL,VARS2,GCDH,MARS,CAD,AASDHPPT,MTHFR,GLS,DARS,ALDH18A1,ENOPH1,HIBCH,PHGDH,CKB,DBT,FN3K,AASS,GCLC,CRTAP	1.40290254071286	0.493587389844682	57	155
RESPONSE TO ENDOGENOUS STIMULUS%GOBP%GO:0009719	RESPONSE TO ENDOGENOUS STIMULUS%GOBP%GO:0009719	9.99900009999e-05	0.00789420915432757	1	RPTOR,GDF15,CD68,CALCOCO1,NCOA4,APP,VCAM1,DUSP3,ATP6V1G1,RRAGA,OGT,ATP6V1H,GOT1,ATP6V1B2,ATP6V1A,CORO1B,PDCD4,PRKAR1A,ATP6V1C1,VIM,ICAM1,RAB13,PRKAR1B,ATP6V1E1,IRS2,CASP4,CTSL,ARHGEF2,NAMPT,LARS,CRKL,CTNNA1,UGCG,CTNNB1,GGT1,PRNP,PARD3,SKI,DDX5,SLC39A14,WBP2,RAPGEF1,SHMT1,SMC1A,POLR2A,HNRNPU,TIMP2,POLR2H,TBC1D4,TGFBR2,RRAGC,HNRNPA1,IPO5,BCL2L11,FGFR1,NCBP2,EPRS,NCBP1,RBFOX2,HSP90B1,EZR,GAS2L1,NCOA6,PTPN11,PDCD5,GSK3A,ZMIZ1,EIF2B2,CAPN2,FYN,STAT6,MARS,FURIN,DDX17,PRKCI,RBM14,HNRNPM,ARRB2,SAFB,EIF2B5,PIK3R1,USP9X,DIAPH1,CIB1,ZFP36L1,FAM83G,NGFR,UBR5,CDH1,PTPN12,ABCC1,TRERF1,HNRNPF,ACTB,ITGB5,ZYX,EGFR,LPIN3,ATP6V1F,CALR,AGRN,STAT1,CDK5,LGMN,GNB1,PARD6A,PDXP,FNTA,SORT1,PRKCZ,PKM,MSN,MMS19,CASP7,PTK2,ARHGEF18,RAB8A,HNRNPH1,F11R,SSH1,PHB,GCLC,NFKB1,ATP2B4,ARID1A,IRS1,KIF16B,EIF6,SHC1,CASP3,ROCK2,BMPR1A,SPRED1,AKR1C3,BLM,MAPK1,SLIT2,ABCA1,ERBB2,ATP6V1D,RAPGEF2,POLR2E,TPR,PRKAR2A,TIMP3,RAB8B,C2CD5,GCNT2,TWSG1,AQP1,PTPN2,FERMT2,CASP6,TIMELESS,PLCG1,BCAR3,YAP1,SHOC2,LDLR,HYAL2,BMP4,PHIP,LATS1,SH3BP4,IGF1R,ZPR1,ADAM9,FOXO1,LARP1,BRD8,LPIN1,PSEN1,SIRT2,STK16,ROCK1,SLC27A1,PTPRK,UBR1,ITGB1,SLC27A4,SETX,POLR2C,RAB14,KIDINS220,BMPR2,URI1,IQGAP1,RELA,IDE,BAIAP2,JUP,MAP3K7,CTSB,ATP6V0A1,AKT1,CREB1,ZFP36L2,ADAMTS12,RPL23,DAXX,PXN,GRB10,FLRT2,GNA15,ENPP1,TP53,SNX6,UBR2,EIF2B3	1.22369112991742	0.418071196947676	209	425
ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605	ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605	9.99900009999e-05	0.00789420915432757	1	SARS,CTH,PSAT1,P4HTM,ASS1,AHCYL2,GOT1,MTHFD1,ASNS,PLOD2,SMS,FAH,CCBL2,BLMH,SERINC5,BCAT1,GGT1,P4HA2,SHMT1,AHCY,OAT,MTRR,PYCRL,PSPH,SDSL,GCDH,CAD,AASDHPPT,MTHFR,GLS,ALDH18A1,ENOPH1,HIBCH,PHGDH,CKB,AASS,GCLC,CRTAP	1.49246921899132	0.536840022046799	38	95
