Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
MEIOTIC CELL CYCLE%GOBP%GO:0051321	MEIOTIC CELL CYCLE%GOBP%GO:0051321	0.000100623867981485	0.185751660293822	1	CENPC,INCENP,TOP2B,NCAPD2,MRE11A,SMC1A,TOP2A,BRIP1	1.72362010374211	0.763481688021203	8	17
MEIOTIC CELL CYCLE PROCESS%GOBP%GO:1903046	MEIOTIC CELL CYCLE PROCESS%GOBP%GO:1903046	0.000404448938321537	0.373306370070779	1	CENPC,INCENP,TOP2B,NCAPD2,MRE11A,TOP2A,BRIP1	1.69016680778463	0.760459698231786	7	15
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	0.0014998500149985	0.578914835789148	1	CENPE,NCAPH,CENPC,INCENP,TOP2B,NCAPD2,MRE11A,CHMP2B,SMC1A,SMC4,TOP2A,DSN1,CHAMP1,KIF4A,CHMP3,CENPF,ESCO2,PDS5B	1.4134703436052	0.571473795279953	18	46
POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION%GOBP%GO:1904951	POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION%GOBP%GO:1904951	0.0017998200179982	0.578914835789148	1	PCM1,MAVS,TP53BP2,FLNA,WRAP53,MYO1C,C2CD2L,MTCL1,ERBB2,C2CD5,SYTL4,PSEN1,FRMD4A,SEC16A,PDCD5,MYO18A,BAP1,ABLIM3,ICE1,BAD,GTSE1,FAM65A	1.40400224414123	0.565929367111202	22	48
NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818	NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818	0.0020046106043901	0.578914835789148	1	MAVS,OTUD5,FURIN,TRAF3IP1,AXL,CYLD,PDCD4,TAX1BP1,BCL3,HOMER3	1.55204012887689	0.674743921411572	10	20
DNA CONFORMATION CHANGE%GOBP%GO:0071103	DNA CONFORMATION CHANGE%GOBP%GO:0071103	0.0021997800219978	0.578914835789148	1	HNRNPA2B1,NCAPH,RSF1,CENPC,INCENP,TOP2B,NCAPD2,MRE11A,CHAF1B,HIST1H4A,SMC4,TOP2A,RECQL5,CENPA,ACIN1	1.40302537229776	0.567969917864994	15	45
HALLMARK_APOPTOSIS%MSIGDB_C2%HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS%MSIGDB_C2%HALLMARK_APOPTOSIS	0.0023004600920184	0.578914835789148	1	LMNA,SPTAN1,TOP2A,IER3,IFNGR1,ERBB2,CYLD,PSEN1,PDCD4,PTK2,SQSTM1,PAK1,MADD,CD44	1.46023669062948	0.613758923688023	14	28
POSITIVE REGULATION OF PROTEIN TRANSPORT%GOBP%GO:0051222	POSITIVE REGULATION OF PROTEIN TRANSPORT%GOBP%GO:0051222	0.0034996500349965	0.578914835789148	1	PCM1,MAVS,FLNA,MYO1C,C2CD2L,MTCL1,ERBB2,C2CD5,SYTL4,PSEN1,FRMD4A,SEC16A,PDCD5,MYO18A,BAP1,ABLIM3,ICE1,BAD,GTSE1,FAM65A	1.38832228727391	0.563954136299902	20	43
POSITIVE REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0090316	POSITIVE REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0090316	0.005000500050005	0.578914835789148	1	PCM1,MAVS,FLNA,MYO1C,MTCL1,ERBB2,C2CD5,PSEN1,SEC16A,PDCD5,BAP1,ABLIM3,ICE1,GTSE1,FAM65A	1.41267660416109	0.592120870301055	15	29
MITOTIC PROMETAPHASE%REACTOME%R-HSA-68877.5	MITOTIC PROMETAPHASE%REACTOME%R-HSA-68877.5	0.0052994700529947	0.578914835789148	1	CENPE,NCAPH,PCM1,CENPC,INCENP,NCAPD2,SMC1A,SMC4,CENPA,DSN1,CSNK1D,CENPF,NUMA1,PDS5B,RANBP2,XPO1,DYNC1H1,AHCTF1,CEP41,DYNC1I2,CSNK1E,MAD1L1,NUP107	1.35037415265702	0.544312797764758	23	48
DNA INTEGRITY CHECKPOINT%GOBP%GO:0031570	DNA INTEGRITY CHECKPOINT%GOBP%GO:0031570	0.0053	0.578914835789148	1	TOP2B,MRE11A,MDC1,TOP2A,TP53BP1,BRIP1,PML,TIMELESS,ATF2,WAC,TAOK3,TICRR,GTSE1,PRKDC,CDC5L,ATRIP,DOT1L,PLK2,TNKS1BP1	1.40812482328313	0.584957611703779	19	32
CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560	CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560	0.00561066025448352	0.578914835789148	1	GDF15,PARD3,ZFP36L1,PARD6A,PRKCZ,FURIN,PTPRK,PTK2,PDCD5	1.45994823902477	0.62691218244012	9	22
PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:0034504	PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:0034504	0.0057	0.578914835789148	1	TOR1AIP1,DVL1,KPNA2,FAM53B,LMNA,WRAP53,TOR1AIP2,TSC2,SUN2,PML,SP100,RANBP2,NOL8,BCL3,ZBTB7A,NUP107,NUP35,POM121	1.38729910876871	0.570880042657551	18	36
CELL JUNCTION ORGANIZATION%REACTOME%R-HSA-446728.2	CELL JUNCTION ORGANIZATION%REACTOME%R-HSA-446728.2	0.00591123133954514	0.578914835789148	1	PARD3,CTNND1,PLEC,FLNA,FLNC,PARD6A,CTNNA1,COL17A1	1.45488055353612	0.62473608216157	8	22
HALLMARK_APICAL_JUNCTION%MSIGDB_C2%HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION%MSIGDB_C2%HALLMARK_APICAL_JUNCTION	0.0061	0.578914835789148	1	CTNND1,FLNC,CTNNA1,PCDH1,IRS1,TJP1,COL17A1,TRAF1,VCL,LIMA1,PTK2,SHROOM2,MPZL1,BAIAP2,EPB41L2,DHX16,WASL,B4GALT1,CDH11,PVRL2	1.38789512692262	0.572513579279921	20	35
RESPONSE TO TRANSFORMING GROWTH FACTOR BETA%GOBP%GO:0071559	RESPONSE TO TRANSFORMING GROWTH FACTOR BETA%GOBP%GO:0071559	0.00630756908289948	0.578914835789148	1	GDF15,PARD3,ZFP36L1,PARD6A,PRKCZ,FURIN,PTPRK,PTK2,PDCD5	1.43668767857974	0.611783771055445	9	24
APOPTOSIS-RELATED NETWORK DUE TO ALTERED NOTCH3 IN OVARIAN CANCER%WIKIPATHWAYS_20201110%WP2864%HOMO SAPIENS	APOPTOSIS-RELATED NETWORK DUE TO ALTERED NOTCH3 IN OVARIAN CANCER%WIKIPATHWAYS_20201110%WP2864%HOMO SAPIENS	0.0065590312815338	0.578914835789148	1	VIM,CTNNA1,IER3,TRAF1,PTK2,BCL3,SQSTM1	1.49631945813642	0.668444333225348	7	16
DEFENSE RESPONSE%GOBP%GO:0006952	DEFENSE RESPONSE%GOBP%GO:0006952	0.0065993400659934	0.578914835789148	1	MAVS,FLNA,PJA2,OPTN,BNIP3,CCR1,LGALS3BP,IFNGR1,RPL30,PARP4,PML,AQP1,SETD2,TYK2,TTC4,SP100,CYLD,PSEN1,HDAC4,PTK2,LY75,CCRL2,LYST,TRIM56,ANKRD17,CD44,FOSL1,EPRS,PPP1R14B,TRIM28,F3,MAPT,HIF1A,ADAR,C17ORF85,DDX3X	1.30869950447103	0.517861897632003	36	65
NUCLEAR DIVISION%GOBP%GO:0000280	NUCLEAR DIVISION%GOBP%GO:0000280	0.0066993300669933	0.578914835789148	1	CENPE,NCAPH,CENPC,INCENP,TOP2B,NCAPD2,FLNA,MRE11A,CHMP2B,SMC1A,SMC4,TOP2A,DSN1,BRIP1,CHAMP1,KIF4A,CHMP3,PDS5B	1.32701436008372	0.530909165063635	18	54
