Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
PROCESSING OF CAPPED INTRON-CONTAINING PRE-MRNA%REACTOME%R-HSA-72203.3	PROCESSING OF CAPPED INTRON-CONTAINING PRE-MRNA%REACTOME%R-HSA-72203.3	9.99900009999e-05	0.0107666207710464	1	SNRPB,HNRNPA2B1,SNRPE,RBM8A,GLE1,SNRNP70,RBMX,SNRPF,SNRPD3,SKIV2L2,SRSF9,WTAP,NUDT21,U2SURP,DDX5,SNRPG,NUP155,POLR2A,SNRNP200,HNRNPU,SRSF10,POLR2H,HNRNPA1,SNRPD2,CD2BP2,NCBP2,EFTUD2,CPSF3,PRPF6,SRRT,NCBP1,HNRNPD,CPSF2,ZC3H11A,NUP210,SF3B3,TRA2B,HNRNPH2,HNRNPC,PUF60,NUP62,SNRNP40,DDX39B,DDX46,ELAVL1,AQR,SF3B6,HNRNPF,HNRNPUL1,HNRNPA3,AAAS,USP39,CWC22,CSTF1,NUP43,RNPC3,FIP1L1,DHX15,GPKOW,HNRNPH1,SRSF3,RBM22,SARNP,PRPF40A,PHF5A,THOC1,SF3A3,ZMAT5,SRSF1,THOC7,TFIP11,DDX42,PPIL1,CHTOP,WDR33,SF3A1,POLR2E,SNRNP35,TPR,DDX39A,CDC5L,PABPN1,CPSF7,CPSF1,HNRNPK,THOC6,CCAR1,CRNKL1,SUGP1,CSTF2T,SNRPB2,NUP50,SYMPK,PPWD1,NUP107,PRPF38A,EIF4A3,DHX16,SRSF2,SYF2,SRSF7,CWC15,WBP11,LSM3,SRSF6,CHERP,NUP85,POLDIP3,ZCRB1,POLR2C,DHX9,RBM17,SART1,PRPF19,NXF1,SMNDC1,SF3A2,RNPS1,PRPF8,SNRPN,BUD31	1.32329354727084	0.489515112987671	121	220
PHASE II - CONJUGATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 74%156580	PHASE II - CONJUGATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 74%156580	9.99900009999e-05	0.0107666207710464	1	CNDP2,GSS,GSTM3,GSTO1,GGT1,AKR1A1,N6AMT1,UGP2,GSTM1,ABHD14B,AHCY,MTRR,PAPSS1,OPLAH,UGDH,GSTP1,ESD,BPNT1,GCLC,TRMT112,PAPSS2	1.55324536293599	0.620003772001119	21	43
NUCLEOTIDE METABOLISM%REACTOME DATABASE ID RELEASE 74%15869	NUCLEOTIDE METABOLISM%REACTOME DATABASE ID RELEASE 74%15869	9.99900009999e-05	0.0107666207710464	1	PNP,ATIC,TYMS,PAICS,UPP1,TXNRD1,IMPDH2,NUDT5,GART,APRT,DNPH1,ADSS,ADSL,GMPR2,CTPS1,NT5E,UCKL1,HPRT1,AMPD2,CAD,RRM2,HDHD1,AK1,ADK,TXN,CDA,NT5C2,PPAT,CTPS2,AK4,GPX1,DCTD,NUDT16,GMPR,DCTPP1,IMPDH1	1.57643794852778	0.614310277838094	36	63
PATHWAYS IN CLEAR CELL RENAL CELL CARCINOMA%WIKIPATHWAYS_20201110%WP4018%HOMO SAPIENS	PATHWAYS IN CLEAR CELL RENAL CELL CARCINOMA%WIKIPATHWAYS_20201110%WP4018%HOMO SAPIENS	9.99900009999e-05	0.0107666207710464	1	SQSTM1,PSAT1,ENO2,SETD2,PLOD2,PFKM,PGK1,TPI1,PBRM1,GAPDH,PFKL,SLC2A1,ACLY,MDH1,LDHB,PFKP,PGM1,SHMT1,FASN,ALDOC,PSPH,SDSL,ENO1,ALDOA,ACACA,LDHA,PHGDH,PKM	1.57647926190866	0.61686968103834	28	58
NRF2 PATHWAY%WIKIPATHWAYS_20201110%WP2884%HOMO SAPIENS	NRF2 PATHWAY%WIKIPATHWAYS_20201110%WP2884%HOMO SAPIENS	9.99900009999e-05	0.0107666207710464	1	SQSTM1,SLC5A3,PGD,TXNRD1,PRDX1,GSTM3,PRDX6,SLC2A1,G6PD,GGT1,SLC39A14,GSTM1,KEAP1,BLVRB,TGFBR2,SLC2A3,CBR3,SLC39A10,HSP90AA1,EPHA2,GSTP1,MAFF,SERPINA1,CBR1,TXN,HSP90AB1,GCLC,SRXN1,HMOX1,ABCC3,SOD3,ABCC4	1.56230819982816	0.612050728249356	32	57
NUCLEOBASE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0034654	NUCLEOBASE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0034654	9.99900009999e-05	0.0107666207710464	1	HKDC1,PNP,GFPT1,SNRPB,GNPDA1,UAP1L1,GARS,ATIC,PPCS,TYMS,ENO2,UAP1,PPT2,SNRPE,BAZ2A,TSTA3,MTHFD1,SETD2,PAICS,PFKM,PGK1,UPP1,SMARCA5,TPI1,IMPDH2,GAPDH,NAMPT,PFKL,RBMX,SNRPF,SNRPD3,NUDT5,ACLY,GART,AMDHD2,NUDT21,APRT,GMPPB,PGM3,DNPH1,MED14,PFKP,MED12,ADSS,PGM1,DDX5,UGP2,SNRPG,ADSL,PRPS2,GMPR2,FASN,CTPS1,POLR2A,ALDOC,NR2F6,NT5E,POLR2H,RRAGC,INTS6,NADSYN1,UBTF,MED24,NCBP2,CPSF3,UCKL1,HPRT1,ELP4,SRRT,POLE2,NCBP1,TAF10,AMPD2,CPSF2,BAX,INTS9,NRBP1,PRPSAP2,PTGES3,ISG15,GCDH,MARS,PAPSS1,ENO1,ALDOA,HSP90AA1,TRIP13,CAD,ARRB2,RRM2,DERA,TRIM24,NUDT2,COASY,UGDH,GTF2H3,HDHD1,PANK4,MAZ,ACACA,AK1,FHIT,COPS2,MED17,NOTCH2,HINT1,LDHA,ADK,TROVE2,CSTF1,HSP90AB1,DEK,CDA,MED4,CTGF,FIP1L1,PKM,RSF1,MMS19,NFKBIB,NT5C2,PTRF,GNPNAT1,PPIA,ABCD1,NFKB1,GMDS,WWTR1,MED15,ASUN,ELL,PPAT,APOA1BP,PAPSS2,NAGK,CTPS2,SUPT16H,TFAM,SSRP1,AK4,STOML2,DLAT,PPT1,GPX1,WDR33,TFDP1,IWS1,POLRMT,POLR2E,TAF15,DCTD,MED8,TWISTNB,NOTCH3,PABPN1,CPSF7,INTS5,POLDIP2,PRPSAP1,CPSF1,NUDT16,GMPR,DCTPP1,IMPDH1,CSTF2T,WRAP53,FUBP3,ACSF3,INTS1,YAP1,NELFCD,SYMPK,UMPS,GAR1,CDC73,INTS3	1.21663720271584	0.441940003548583	176	486
CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	9.99900009999e-05	0.0107666207710464	1	SARS,AARS,GARS,CTH,PSAT1,TARS,P4HTM,ASS1,YARS,AHCYL2,WARS,GOT1,PEPD,MTHFD1,ASNS,NARS,PLOD2,GSS,SMS,SLC25A44,FAH,LARS,CCBL2,BLMH,SERINC5,BCAT1,GGT1,P4HA2,HARS,SHMT1,IARS,PPA1,AHCY,EPRS,OAT,MTRR,PYCRL,PSPH,SDSL,VARS2,GCDH,MARS,CAD,AASDHPPT,MTHFR,GLS,DARS,ALDH18A1,ENOPH1,HIBCH,PHGDH,CKB,DBT,FN3K,AASS,GCLC,CRTAP	1.40126236983387	0.523854588305614	57	155
ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605	ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605	9.99900009999e-05	0.0107666207710464	1	SARS,CTH,PSAT1,P4HTM,ASS1,AHCYL2,GOT1,MTHFD1,ASNS,PLOD2,SMS,FAH,CCBL2,BLMH,SERINC5,BCAT1,GGT1,P4HA2,SHMT1,AHCY,OAT,MTRR,PYCRL,PSPH,SDSL,GCDH,CAD,AASDHPPT,MTHFR,GLS,ALDH18A1,ENOPH1,HIBCH,PHGDH,CKB,AASS,GCLC,CRTAP	1.46560734165374	0.558768918370931	38	95
CARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0019752	CARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0019752	9.99900009999e-05	0.0107666207710464	1	HKDC1,SARS,AARS,GNPDA1,GARS,CTH,PSAT1,TARS,P4HTM,ASS1,YARS,TYMS,AHCYL2,ENO2,WARS,GOT1,PEPD,MTHFD1,IDH1,ASNS,NARS,PLOD2,CHST14,PGD,PFKM,PGK1,TPI1,CYP1B1,GSS,SMS,GAPDH,SLC25A44,PFKL,FAH,LARS,SLC2A1,ACLY,MDH1,CCBL2,BLMH,LDHB,ABHD16A,AMDHD2,SERINC5,BCAT1,IDUA,GSTO1,GGT1,AKR1A1,PFKP,PGM1,SORD,N6AMT1,UGP2,GSTM1,P4HA2,HARS,SHMT1,IARS,FASN,ALDOC,PPA1,CYP2S1,AHCY,ACO1,DECR1,FADS1,EPRS,OAT,SLC2A3,MTRR,PYCRL,PARK7,PSPH,SDSL,ALDH3A2,VARS2,IREB2,PTGES3,CEMIP,GCDH,MARS,ENO1,ALDOA,CAD,AASDHPPT,UGDH,MTHFR,GLS,GSTP1,DARS,ACACA,ACAT2,HADH,PLAA,LPIN3,CBR1,ALDH18A1,ME3,ME2,LDHA,MIF,SDHB,NAAA,ENOPH1,CS,HIBCH,PHGDH,LTA4H,CKB,DBT,ECHDC1,CYB5A,PKM,FN3K,SLC27A3,SDHA,MRPS36,FADS2,AASS,CHST12,AKR1D1,GCLC,CRTAP,ABCD1,RARS,ACAD11,TMEM2,NAGK,ACSF2,DDAH2,IDH3A,AKR1C3,ACADS,DLAT,GLO1,PON2,SCPEP1,GPX1,SERINC3,CYP27A1	1.24842209998561	0.454905849254829	141	413
CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052	CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052	9.99900009999e-05	0.0107666207710464	1	HKDC1,NEU1,GALT,LRP5,ENO2,GALE,PGD,PFKM,PGK1,TPI1,GAPDH,PFKL,NUDT5,AKR1A1,PFKP,PGM1,SORD,ALDOC,GALM,ENO1,ALDOA,RPE,GALK1,DERA,PYGB,LDHA,PKM,FUT4	1.69398844001491	0.666219165771836	28	54
