Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
TRYPTOPHAN METABOLISM	TRYPTOPHAN METABOLISM	9.99900009999e-05	0.000535045478865704	1	C02406,C02700,C15605,CE3087,C00078,C00525,C06213,C05643,CE2119,C00051,C05648,C00328,C05647,C03227,C05651,CE3140,CE1395,C06212,C00978,C00479,C00780,CE6205,C05642,C05640,C00637,C00331,C05660,CE1918	1.77996000389158	0.713455143127258	28	52
ARACHIDONIC ACID METABOLISM	ARACHIDONIC ACID METABOLISM	9.99900009999e-05	0.000535045478865704	1	C00051,CE2449,CE5815,CE6246,CE6251,CE7096,CE7172,C00219,C04742,C04805,C14748,C14749,C14768,C14769,C14770,C14771,C14772,C14773,C14774,C14775,C14778,C14779,C00639,C04741,C04843,C14782,C14814,C00427,C00584,C00696,C01312,C02198,C04654,C06314,C06315,CE6250,C05951,CE2566,CE2567,CE5178,CE7097,C00116,C02165,C04849,C05356,C05965,C05966,C14781,C14813,C00909	1.66535213764126	0.664924411836659	50	55
PROSTAGLANDIN FORMATION FROM ARACHIDONATE	PROSTAGLANDIN FORMATION FROM ARACHIDONATE	9.99900009999e-05	0.000535045478865704	1	C13856,C05956,C05962,CE5703,CE5704,CE7105,C00051,CE6235,CE6242,CE6243,C05963,CE1447,CE5533,CE5534,CE5926,CE5930,CE0955,CE6240,CE4980,C00219,C05953,C05954,C05955,C05957,CE5535,CE5537,CE5925,CE5928,C11304,CE6238,CE6244,C00639,C04741,C05959,CE3481,CE5708,C11695,C00427,C00584,C00696,C01312,C02198,C00704,CE6236,CE6241,CE6245	1.78697897894824	0.709195257768763	46	60
C21-STEROID HORMONE BIOSYNTHESIS AND METABOLISM	C21-STEROID HORMONE BIOSYNTHESIS AND METABOLISM	9.99900009999e-05	0.000535045478865704	1	C00280,ANDRSTNDN,C00486,ESTRONEGLC,ESTRADIOLGLC,C05504,CE1350,5ADTSTSTERONEGLC,AHANDROSTANGLC,ANDRSTRNGLC,C04555,CE1342,C05139,CE1343,C04518,C05138,C05485,C02373,C00951,C00762,C01780,C05470,C05471,C05474,C05489,C02140,C05477,C05488,C05497,CE1347,C00410,C05490,CE1349,C00735,C01124,C05469,C05473,C05141,HESTRATRIOL,TSTSTERONEGLC,17AHPRGSTRN,C01176,C03205,C03748,C05498,CE1353,CE5888,C00468,C05472,C05500,C05502,C13550,C15519,C15610,C05480,C00523,C03917,C04373,C00535,C01227,C03772,DHEA	1.51518330362395	0.59023321186454	62	82
LEUKOTRIENE METABOLISM	LEUKOTRIENE METABOLISM	1e-04	0.000535045478865704	1	CE5139,C00051,CE5531,CE2054,CE5976,CE2056,CE5945,CE2445,CE2446,CE5179,CE5343,CE5944,CE6246,CE6474,CE6185,CE4995,C00219,CE5140,CE3554,C05952,CE5525,C04853,C03577,CE4993,CE5946,C05951,CE5947,CE6189,CE4990,CE5178,CE5349,CE6229,C02165,C05356,C00909,CE4987,CE4988,CE5350,CE5352,CE4989,C02166,CE5994,CE2053,CE5138	1.5864458825737	0.640998375718096	44	46
D4&E4-NEUROPROSTANES FORMATION	D4&E4-NEUROPROSTANES FORMATION	0.000100654252642174	0.000535045478865704	1	CE6452,CE6453,CE6454,CE6455,CE6456,CE6457,CE6458,CE6459,CE6460,CE6461,CE6462,CE6463,CE6464,CE6465,CE6466,CE6467,C00704	1.84996293775491	0.811533600447832	17	18
FRUCTOSE AND MANNOSE METABOLISM	FRUCTOSE AND MANNOSE METABOLISM	0.000101224820325944	0.000535045478865704	1	C02985,C00577,C00044,C00085,C00275,C00636,C01094,C02976,C05345,CE3075	1.74475894762589	0.78147762177093	10	15
SIALIC ACID METABOLISM	SIALIC ACID METABOLISM	0.000200642054574639	0.000927969502407705	1	C00140,C00645,C01132,C00055,C00243,C06373,C05796,C04776,C01674,C01177,C03546,C04006,C00065	1.65483571770902	0.714771252566344	13	21
ANDROGEN AND ESTROGEN BIOSYNTHESIS AND METABOLISM	ANDROGEN AND ESTROGEN BIOSYNTHESIS AND METABOLISM	0.0003999600039996	0.0016442800164428	1	C00280,C11133,C05503,C05504,C00051,CE5251,CE5252,CE5255,CE5256,C03170,C11135,C11136,C04555,C05298,C05300,CE2180,CE5249,CE5250,CE5253,CE5254,C05139,C05294,C14497,C18045,C18075,C18038,C11132,C00951,C00704,C05141,C05301,CE2179,C11131,CE1356,CE1358,C11134,C00468,C00523,C03917,C04295,C04373,C05293,CE2209,C00535,C00674,C01227,C03772	1.43890280408608	0.566326526506538	47	68
GALACTOSE METABOLISM	GALACTOSE METABOLISM	0.000701613711536534	0.00259597073268518	1	C05399,C00140,C00089,C00243,C05400,C05402,C05796,C00577,C00103,C00446,C01097,C00611,C00116	1.59527031909919	0.686327016567614	13	22
