Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
FATTY ACID ACTIVATION	FATTY ACID ACTIVATION	0.865913408659134	0.998200179982002	1	PRKAA2,TOP2B,HIST1H4A,TOP2A,CSNK1D,ERBB2,XPO1,OBSL1,WASL,MDN1,RTN3,EEF2,CCDC8,HSP90AA1,PSMD2,PGRMC2,TUBA1A,SUMO1,H2AFX,MCM2,VCP,MOB1A	0.849053823896504	0.340217075008007	22	49
HYPUSINE BIOSYNTHESIS	HYPUSINE BIOSYNTHESIS	0.929471788715486	0.998200179982002	1	CSNK1D,SRRM2,XPO1,EEF2,HSP90AA1,PSMD2,TUBA1A,CDK17,HSD17B7,SUMO1,BAG3,VCP,CLTC	0.759848563530972	0.316613931312046	13	30
ALANINE BIOSYNTHESIS III	ALANINE BIOSYNTHESIS III	0.851479170859328	0.998200179982002	1	POLR2A,CSNK1D,ISCU,PIK3C2A,EPRS,KPNA4,MYC,CLTC,ATP2A2,CTR9	0.789002446555495	0.348604534187604	10	17
CITRULLINE-NITRIC OXIDE CYCLE	CITRULLINE-NITRIC OXIDE CYCLE	0.982601739826017	0.998200179982002	1	PLEC,PSMD11,HIST1H4A,ATP2B4,LGALS3BP,PARP4,COPRS,PSEN1,XPO1,WASL,NOP2,PRKDC,GARS,GIT1,MPRIP,TERF1,YBX1,ASPH,DYNC1LI1,EMD,NEDD4L,ACAT1,RBM17,DDX3X,HSP90AA1,RPS3A,KANK2,HNRNPA1,PSMD2,CLK1,TUBA1A,MYC,HSD17B7,SUMO1,BAG3,PCBP1,VCP,BAG2,CLTC,AIFM1,ATP2A2,ARAF,EIF3C,SORT1,SIRT1	0.769719786047531	0.298422333993441	45	87
ARGININE BIOSYNTHESIS IV	ARGININE BIOSYNTHESIS IV	0.720827917208279	0.998200179982002	1	PRKAA2,TOP2B,PSMD11,MRE11A,PWP1,POLR2A,HIST1H4A,PARD6A,GYS1,SMC4,ALDOA,TOP2A,ACOX2,CSNK1D,RBM34,RBMX2,ATF2,SLC35F6,XPO1,ARPC3,NOP2,PAK1,MDN1,CSNK1E,GARS,GIT1,MAP3K1,DSTN,UTP3,OTUD4,TERF1,SEC61A1,EEF2,RRAS2,DYNC1LI1,NEDD4L,PRKAR2A,ACAT1,HSP90AA1,TOMM20,ERCC5	0.942175052238147	0.361048344751645	41	114
ASPARAGINE BIOSYNTHESIS I	ASPARAGINE BIOSYNTHESIS I	0.500401284109149	0.998200179982002	1	PWP1,ALDOA,PRKAG2,CSNK1D,XPO1,CSNK1E,STT3B	1.00139399825466	0.435002984311944	7	20
GLUTAMATE DEGRADATION II	GLUTAMATE DEGRADATION II	0.9954	0.998200179982002	1	HIST1H4A,ALDOA,FTSJ1,GARS,DSTN,EEF2,NEDD4L,ACAT1,HSP90AA1,PSMD2,SUMO1,NUP93,VCP,CLTC,PACSIN3,EIF3C,CTPS2	0.598228231019061	0.245275242820232	17	36
ASPARTATE BIOSYNTHESIS	ASPARTATE BIOSYNTHESIS	0.9954	0.998200179982002	1	HIST1H4A,ALDOA,FTSJ1,GARS,DSTN,EEF2,NEDD4L,ACAT1,HSP90AA1,PSMD2,SUMO1,NUP93,VCP,CLTC,PACSIN3,EIF3C,CTPS2	0.598228231019061	0.245275242820232	17	36
CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	0.732826717328267	0.998200179982002	1	PSMD11,HIST1H4A,GYS1,DDX55,CSNK1D,RBM34,PPAN,COL4A3BP,EIF3B,NOC2L,XPO1,NIFK,PIAS1,NOP2,MDN1,CSNK1E,GARS,NUP107,STT3B,DSTN,UTP3,EEF2,KPNA4,NEDD4L,PRKAR2A,ACAT1,SUPT6H,HSP90AA1,TOMM20	0.929024442757818	0.362897077424266	29	76
ARGININE DEGRADATION I (ARGINASE PATHWAY)	ARGININE DEGRADATION I (ARGINASE PATHWAY)	0.744925507449255	0.998200179982002	1	PSMD11,POLR2A,HIST1H4A,CSNK1D,SUZ12,RBMX2,ATF2,SLC35F6,EZH2,XPO1,PAK1,MDN1,CSNK1E,GARS,DSTN,UTP3,OTUD4,RRAS2,CCDC8,PRKAR2A,ACAT1,HSP90AA1,HNRNPA1,PSMD2,TUBA1A,MYC,SUMO1,MCM2,VCP	0.915921333728112	0.362690968772637	29	60
