Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
FATTY ACID ACTIVATION	FATTY ACID ACTIVATION	0.0058994100589941	0.0261048895110489	1	PGRMC2,GFPT1,APP,XPOT,PDIA4,GALT,RRAGA,HSPA5,WDR76,ENO2,TOP2B,CALCOCO2,ATP6V1B2,ATP6V1A,PAICS,PFKM,H2AFX,TUBB3,NDUFA4,NDRG1,TUBB4B,IPO4,GAPDH,PFKL,LARS,GART,EED,TMEM173,GMPPB,TOP2A,PFKP,HSPA6,PGM1,CTPS1,SPG20,AHCY,EEF2,PDIA3,PRKAA2,TUBA4A,PYCRL,HSPH1,HSPA4,SDSL,HNRNPD,EIF2B2,IPO7,HSP90AA1,CAD,HNRNPC,RRM2,EIF2B5,CCT8,PYGB,EIF4A1,ELAVL1,FECH,DARS,ACACA,ACTB,PPID,YWHAZ,EGFR,ME2,EIF4A2,ADK,HSP90AB1,SLC1A5,TCTN3,NVL,HIST1H4A,OLA1,MED4,HIST2H3A,MMS19,YWHAQ,RHOT1,NT5C2,RAB8A,DMAP1,HECW2,PSMD7,ABCG1,CTPS2,IDH3A,EIF2S2,PLS3,HSPA1B,DLAT,GPN1,ERBB2,ATP6V1D,TPR,CSNK1D,RAB8B,NOM1,PPP6C,TNPO2,PLS1,CSE1L,TUBA1A,PFDN4,GAR1,PABPC1,ALDH2,FARSA,COPS5,TUBB6,VCP,TUBB,MDH2,HIST2H2AB,GET4,MAT2A,AGPAT2,WASL,NDC80,GPI,MOB1B,SLC27A1,XPO1,MCM2,SLC27A4,PSMC3,OBSL1,TUBGCP3,CLUH,RABAC1,PPP3CB,MDN1,TAF5	1.1722823624677	0.404722027505952	131	287
HYPUSINE BIOSYNTHESIS	HYPUSINE BIOSYNTHESIS	0.316668333166683	0.430034420195172	1	GFPT1,GALT,HSPA5,ENO2,ATP6V1B2,PFKM,GAPDH,PFKL,SRRM2,PFKP,HSPA6,BAG3,EEF2,TUBA4A,PYCRL,HSPH1,HSPA4,NIF3L1,GSK3A,HSP90AA1,CAD,RRM2,CCT8,STIP1,ACACA,ACTB,PPID,ME2,HSP90AB1,CS,OLA1,CCT7,COPB1,CCT4,IDH3A,HSPA1B,NSF,MAPK1,TCP1,CSNK1D,NOM1,COPA,RPL9,CSE1L,TUBA1A,PSMD6,ALDH2,VCP,MAT2A,XPO1,TCEA1,IDE,AP2B1,ARPC2,PSMA3,RCC1,ASL,ACTR2	1.04587769057975	0.371151538066658	58	131
ALANINE BIOSYNTHESIS II	ALANINE BIOSYNTHESIS II	0.325562781390695	0.430034420195172	1	APP,PFDN2,SKIV2L2,HSPA6,MYH10,USP20,BABAM1,HIST2H3A,HSPA1B,ATP6V1D,CSNK1D,MYH9,XPO1,RCC1,TTC27,RRP1B,PFDN6,HSPD1,DCAF7,HSPA2,CAPN1	1.07816170242218	0.424219867000348	21	29
ALANINE BIOSYNTHESIS III	ALANINE BIOSYNTHESIS III	0.615738426157384	0.685444663080862	1	SARS,GFPT1,GALE,ATP6V1A,NDUFA4,GAPDH,CTSL,IPO9,HSPA6,POLR2A,EPRS,HSP90B1,FYN,CAD,CCT8,COPB1,CCT4,CCT3,RPN2,IDH3A,EIF2S2,HSPA1B	0.966827997646586	0.350274918492046	22	85
CITRULLINE-NITRIC OXIDE CYCLE	CITRULLINE-NITRIC OXIDE CYCLE	0.0013998600139986	0.00952981624914432	1	HKDC1,SARS,AARS,HSPB1,GFPT1,SNRPB,APP,GARS,PDIA4,LAMP1,LGALS3BP,ASS1,GALT,HSPA5,SLC3A2,ENO2,GOT1,RNF31,ATP6V1B2,COPRS,NARS,PGD,PFKM,HUWE1,ICAM1,GAPDH,PFKL,MPRIP,SNRPD3,LARS,NEDD4L,NAP1L1,ACSS2,CTNNB1,RPS18,PFKP,HSPA6,BAG3,UGP2,SHMT1,IARS,FASN,PSEN2,PPA1,AHCY,HNRNPA1,ISYNA1,PDIA3,PLEC,OAT,TUBA4A,PYCRL,HSPH1,HSPA4,ALDH3A2,PTGES3,GCDH,PSMD11,HSP90AA1,CCT5,CAD,ARRB2,FBP1,RRM2,DNM2,CCT8,STIP1,ARAF,EIF4A1,ELAVL1,HNRNPF,PCBP1,ACTB,ACAT2,ALDH3B1,PPID,YWHAZ,PI4K2A,PRDX2,ME2,EIF4A2,RCOR1,PSMB7,HSP90AB1,CS,HIST1H4A,GNB1,XRCC5,VAC14,ASPH,FNTA,SORT1,CCT7,AKR1B1,YWHAQ,TNFAIP2,PPIA,COPB1,NFKB1,ATP2B4,FAT1,CCT4,YWHAG,PSMD7,NSFL1C,CCT3,DYNC1LI2,DDX3X,KPNB1,PSMA2,CLK1,IDH3A,EFEMP1,STUB1,HMOX1,HSPA1B,NSF,RPL5,PARP4,HDAC3,TCP1,TKT,DNAJC7,FBXO45,FBXO6,PPP6C,SLC7A5,COPA,USP4,CSE1L,TUBA1A,CDC37,PSMD6,RPS3,UMPS,LATS1,IMMT,ZSWIM8,ALDH2,TUBB6,VCP,MPI,ARRB1,PSEN1,PSMA7,LAMP2,MAT2A,WASL,KRT18,HSD17B10,GPI,XPO1,ARG2,GIT1,GOLGA2,PSMC3,DNM1,RBM17	1.19085456794313	0.409040269444253	158	350
ASPARAGINE BIOSYNTHESIS I	ASPARAGINE BIOSYNTHESIS I	0.04999500049995	0.101713966534381	1	VCAM1,PRKAG2,ASNS,PGD,TPI1,EED,HSPA6,CTPS1,HSPH1,HSPA4,ALDOA,CCT8,ABCE1,PWP1,EGFR,STT3A,INO80,HSP90AB1,LSM1,AKR1B1,CCT4,CTPS2,HSPA1B,TPR,CSNK1D,CSE1L,PFDN4,COPS5,DCUN1D1,XPO1,PSMC3	1.21390552982384	0.449045186759154	31	62
GLUTAMATE DEGRADATION II	GLUTAMATE DEGRADATION II	9.99900009999e-05	0.00136140232130633	1	SARS,AARS,GARS,TARS,HSPA5,ATIC,ENO2,ATP6V1B2,NARS,ATP6V1C1,PGD,PFKM,ATP6V1E1,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,ACSS2,PFKP,HSPA6,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,OAT,HSPH1,NUTF2,HSPA4,EPB41,DSTN,NPEPPS,ALDOA,HSP90AA1,RRM2,EIF4A1,TNIK,ACTB,ACAT2,HLA-B,PACSIN3,PRDX2,EIF4A2,HMGCS1,HSP90AB1,CS,HIST1H4A,OLA1	1.41740550208231	0.501380367272604	53	143
ASPARTATE BIOSYNTHESIS	ASPARTATE BIOSYNTHESIS	9.99900009999e-05	0.00136140232130633	1	SARS,AARS,GARS,TARS,HSPA5,ATIC,ENO2,ATP6V1B2,NARS,ATP6V1C1,PGD,PFKM,ATP6V1E1,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,ACSS2,PFKP,HSPA6,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,OAT,HSPH1,NUTF2,HSPA4,EPB41,DSTN,NPEPPS,ALDOA,HSP90AA1,RRM2,EIF4A1,TNIK,ACTB,ACAT2,HLA-B,PACSIN3,PRDX2,EIF4A2,HMGCS1,HSP90AB1,CS,HIST1H4A,OLA1	1.41740550208231	0.501380367272604	53	143
URACIL DEGRADATION II (REDUCTIVE)	URACIL DEGRADATION II (REDUCTIVE)	0.324595141700405	0.430034420195172	1	SPRY2,SMARCB1,LXN,DPYSL5,CLK1	1.09604924319724	0.465289558062403	5	15
CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	0.0014998500149985	0.0098323500983235	1	SARS,AARS,GFPT1,GARS,CTH,PDIA4,PSAT1,TARS,GYS1,ASS1,HSPA5,ATIC,ENO2,GOT1,ATP6V1B2,CNDP2,ATP6V1A,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,TUBB3,PRKAR1B,IMPDH2,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,NEDD4L,GART,NAP1L1,ACSS2,BCAT1,SEC31A,AKR1A1,GMPPB,PFKP,HSPA6,PGM1,MAP2K2,UGP2,IARS,CTPS1,SNRNP200,PPA1,SRM,UBA1,AHCY,IPO5,EEF2,ISYNA1,PDIA3,PRPF6,NAP1L4,OAT,VTA1,TUBA4A,HSPH1,NUTF2,HSPA4,TSR1,DSTN,HIST2H2BE,EIF2B2,NPEPPS,PSMD11,IPO7,ENO1,HSP90AA1,CAD,RRM2,SMC3,RECK,EIF2B5,CCT8,ABCE1,GPSM1,DNM1L,PYGB,STIP1,EIF4A1,ELAVL1,HGS,DARS,ACTB,ACAT2,YWHAZ,STT3A,PRDX2,EIF4A2,ADK,HMGCS1,HSP90AB1,CS,NVL,HIST1H4A,OLA1,CCT7,CKS1B,VBP1,PPIA,PPP2CB,AKR1D1,DVL2,CCT4,DDX55,EIF6,PPAT,CCT3,CTPS2,IDH3A,PLS3,HSPA1B,MAPK1,ATG5,DLAT,GPN1,ATP6V1D,TPR,CBX4,PRKAR2A,TOMM20,CSNK1D,TKT,RBM34,KPNA3,ARFGEF2,PPP6C,COPA,PLS1,CSE1L,IMPDH1,TUBA1A,BTF3L4,NUP107,WDR46,PFDN4,NOP56,PPAN,PABPC1,ALDH2,FARSA,COL4A3BP,TUBB6,VCP,MPI,TUBB,MDH2,AURKB,CYP51A1,ZNF622,MAT2A,EIF3B,AGPAT2,GPI,NOC2L,XPO1,ETF1,PRDX3,NAT10,FXR2,PSMC3,SAR1A,CLUH,IDE,MDN1,PRMT5,D2HGDH,EIF2S3,NXF1,SEC63,NIFK,TUBB4A,DAXX,PIAS1,SEC23B,RCC1,PRDX5,PSMA1,PITRM1,ACTR2,EIF2B3,NOP2,PSMD8,GOT2,TRIP12,RFC2,RHOC,CSNK1E,VDAC2,TANGO2,RRP1B,RPL10,SEC24D,SMARCA2,HIST1H2BA	1.17635078631373	0.402998841152821	200	395
