Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
FATTY ACID ACTIVATION	FATTY ACID ACTIVATION	0.0035996400359964	0.0132736726327367	1	GFPT1,APP,XPOT,PDIA4,GALT,RRAGA,HSPA5,WDR76,ENO2,TOP2B,CALCOCO2,ATP6V1B2,ATP6V1A,PAICS,PFKM,H2AFX,TUBB3,NDUFA4,TUBB4B,IPO4,GAPDH,PFKL,LARS,GART,EED,TMEM173,GMPPB,TOP2A,PFKP,HSPA6,PGM1,CTPS1,SPG20,AHCY,EEF2,PDIA3,TUBA4A,PYCRL,HSPH1,HSPA4,SDSL,HNRNPD,EIF2B2,IPO7,HSP90AA1,CAD,NDRG1,HNRNPC,RRM2,EIF2B5,CCT8,PYGB,EIF4A1,ELAVL1,FECH,DARS,ACACA,ACTB,PPID,YWHAZ,ME2,EIF4A2,ADK,HSP90AB1,SLC1A5,TCTN3,NVL,OLA1,MED4,HIST2H3A,MMS19,YWHAQ,RHOT1,NT5C2,RAB8A,DMAP1,HECW2,PSMD7,ABCG1,CTPS2,IDH3A,EIF2S2,PLS3,HSPA1B,DLAT,GPN1,ERBB2,ATP6V1D,TPR,RAB8B,PPP6C,TNPO2,HIST1H4A,PLS1,CSE1L,PFDN4,GAR1,PABPC1,ALDH2,FARSA,COPS5,TUBB6,TUBB,MDH2,HIST2H2AB,GET4,MAT2A,AGPAT2,WASL,NDC80,GPI,MOB1B,SLC27A1,SLC27A4,PSMC3,TUBGCP3,CLUH,RABAC1,PPP3CB,MDN1,TAF5,EIF2S3,OBSL1,TUBB4A,RCC1,PGRMC1,PTPMT1,TP53,ACTR2,ECT2,PPP3CA,EIF2B3	1.18076238766281	0.434058484004052	132	283
HYPUSINE BIOSYNTHESIS	HYPUSINE BIOSYNTHESIS	0.320567943205679	0.426663157894737	1	GFPT1,GALT,HSPA5,ENO2,ATP6V1B2,PFKM,GAPDH,PFKL,PFKP,HSPA6,BAG3,EEF2,TUBA4A,PYCRL,HSPH1,HSPA4,NIF3L1,GSK3A,HSP90AA1,CAD,RRM2,CCT8,STIP1,ACACA,ACTB,PPID,ME2,HSP90AB1,CS,OLA1,CCT7,COPB1,CCT4,IDH3A,HSPA1B,NSF,MAPK1,TCP1,COPA,RPL9,CSE1L	1.04129906036895	0.39299087321358	41	130
ALANINE BIOSYNTHESIS II	ALANINE BIOSYNTHESIS II	0.346708024814889	0.447936645198798	1	APP,PFDN2,SKIV2L2,HSPA6,BABAM1,HIST2H3A,USP20,HSPA1B,ATP6V1D,MYH9,RCC1,TTC27,RRP1B,PFDN6,HSPD1,DCAF7,HSPA2,CAPN1	1.06441763747241	0.441253855388995	18	29
ALANINE BIOSYNTHESIS III	ALANINE BIOSYNTHESIS III	0.437256274372563	0.52649224873431	1	SARS,GFPT1,GALE,ATP6V1A,NDUFA4,GAPDH,CTSL,IPO9,HSPA6,POLR2A,EPRS,HSP90B1,CAD,CCT8,COPB1,CCT4,CCT3,RPN2,IDH3A,EIF2S2,HSPA1B	1.01770242326758	0.391855558185033	21	83
CITRULLINE-NITRIC OXIDE CYCLE	CITRULLINE-NITRIC OXIDE CYCLE	0.0004999500049995	0.00294970502949705	1	HKDC1,SARS,AARS,GFPT1,SNRPB,APP,GARS,PDIA4,LAMP1,LGALS3BP,ASS1,GALT,HSPA5,SLC3A2,ENO2,GOT1,RNF31,ATP6V1B2,COPRS,HSPB1,NARS,PGD,PFKM,ICAM1,GAPDH,PFKL,MPRIP,SNRPD3,LARS,HUWE1,NEDD4L,NAP1L1,ACSS2,CTNNB1,RPS18,PFKP,HSPA6,BAG3,UGP2,SHMT1,IARS,FASN,PSEN2,PPA1,AHCY,HNRNPA1,ISYNA1,PDIA3,OAT,TUBA4A,PYCRL,HSPH1,HSPA4,ALDH3A2,PTGES3,GCDH,HSP90AA1,CCT5,CAD,ARRB2,FBP1,RRM2,DNM2,CCT8,STIP1,ARAF,EIF4A1,ELAVL1,HNRNPF,ACTB,ACAT2,ALDH3B1,PPID,YWHAZ,PRDX2,ME2,EIF4A2,RCOR1,PSMB7,HSP90AB1,CS,GNB1,XRCC5,VAC14,ASPH,FNTA,SORT1,CCT7,AKR1B1,YWHAQ,TNFAIP2,PPIA,COPB1,NFKB1,FAT1,CCT4,YWHAG,PSMD7,NSFL1C,CCT3,DYNC1LI2,KPNB1,PSMA2,IDH3A,EFEMP1,STUB1,HMOX1,HSPA1B,NSF,RPL5,PARP4,HDAC3,TCP1,TKT,DNAJC7,FBXO45,FBXO6,PPP6C,SLC7A5,COPA,HIST1H4A,USP4,CSE1L,CDC37,PSMD6,RPS3,UMPS,IMMT,ZSWIM8,ALDH2,TUBB6,MPI,ARRB1,PSMA7,LAMP2,MAT2A,WASL,HSD17B10,GPI,ARG2,GIT1,GOLGA2,PSMC3,DNM1,RBM17,RELA,EXOC6,AKT1,RPL36,RAB2A,PSMA3,RPL23,RCC1,SQRDL,PSMA1,ASL,TCEB2,PSMA5,C1QBP,RPL11,PRKDC,PSMD8,GOT2	1.1994884402758	0.438925186014238	163	343
ARGININE BIOSYNTHESIS IV	ARGININE BIOSYNTHESIS IV	9.99900009999e-05	0.00080446500804465	1	SARS,MAP1LC3A,AARS,GFPT1,APP,GARS,PDIA4,LAMP1,TARS,ASS1,GALT,HSPA5,ENO2,TOP2B,GOT1,ATP6V1B2,CNDP2,ATP6V1A,IDH1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,H2AFX,UBE2V1,TUBB3,PRKAR1B,IMPDH2,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFDN2,PFKL,FKBP1A,ISCA2,LARS,HUWE1,NEDD4L,GART,NAP1L1,ACSS2,SEC31A,APRT,MOV10,GMPPB,RBMX2,TOP2A,PFKP,HSPA6,PGM1,BAG3,UGP2,SHMT1,IARS,CTPS1,POLR2A,PPA1,UBA1,AHCY,EEF2,ISYNA1,PDIA3,NAP1L4,OAT,TUBA4A,PYCRL,RNF2,HSPH1,NUTF2,HSPA4,SDSL,ALDH3A2,NAA15,TSR1,DSTN,HIST2H2BE,MARS,ALDOA,HSP90AA1,CCT5,POLR3B,CAD,FBP1,RRM2,CCT8,DNM1L,PYGB,STIP1,ARPC4,ARAF,EIF4A1,DLG1,ELAVL1,FECH,ACACA,ACTB,ACAT2,PPID,YWHAZ,PRDX2,CDK5,ME2,EIF4A2,ARPC3,HMGCS1,XPNPEP3,HSP90AB1,CS,GNB1,OLA1,MED4,FNTA,SORT1,LSM1,CCT7,HIST2H3A,AKR1B1,MMS19,YWHAQ,PPIA,PPP2CB,COPB1,NFKB1,TP53RK,CCT4,EIF6,PSMD7,NSFL1C,CCT3,DYNC1LI2,BMPR1A,TALDO1,CTPS2,IDH3A,SUPT16H,HMOX1,SEC62,SSRP1,HSPA1B,NSF,MAPK1,DLAT,GPN1,ATP6V1D,POLR2E,TCP1,MYL1,PRKAR2A,TOMM20,TKT,ILK,UBE2V2,FBXO6,FAF2,PPP6C,COPA,HIST1H4A,USP4,CSE1L,IMPDH1,BTF3L4,ATL1,IDH2,PSMB2,PSMD6,KRI1,NOP56,RPS3,PABPC1,ALDH2,FARSA,ARF4,TUBB6,TRMT10C,MPI,TUBB,MDH2,HIST2H2AB,POLR1C,LAMP2,MAT2A,ARPC5,AGPAT2,RAB11B,HSD17B10,GPI,MOB1B,ETF1,ARG2,PRDX3,GIT1,NAT10,POLR2C,PSMC3,CLUH,MDN1,NUDT3,PRUNE,SUPT5H,ARPC2,D2HGDH,RPL36,FASTKD3,TOM1L1,EIF2S3,PSMB3,RAB2A,PSMA3,TUBB4A,TBL3,SEC23B,RCC1,PRDX5,ASL,ICT1,PSMA5,RARS2,ACTR2	1.19489870353284	0.433792634243112	220	498
ASPARAGINE BIOSYNTHESIS I	ASPARAGINE BIOSYNTHESIS I	0.0673932606739326	0.11999400059994	1	VCAM1,ASNS,PGD,TPI1,EED,HSPA6,CTPS1,HSPH1,HSPA4,ALDOA,CCT8,ABCE1,STT3A,INO80,HSP90AB1,LSM1,AKR1B1,CCT4,CTPS2,HSPA1B,TPR,CSE1L,PFDN4,COPS5,DCUN1D1,PSMC3,PRKAG2	1.18219561957329	0.463187541162856	27	62
GLUTAMATE DEGRADATION II	GLUTAMATE DEGRADATION II	9.99900009999e-05	0.00080446500804465	1	SARS,AARS,GARS,TARS,HSPA5,ATIC,ENO2,ATP6V1B2,NARS,ATP6V1C1,PGD,PFKM,ATP6V1E1,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,ACSS2,PFKP,HSPA6,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,OAT,HSPH1,NUTF2,HSPA4,EPB41,DSTN,NPEPPS,ALDOA,HSP90AA1,RRM2,EIF4A1,ACTB,ACAT2,PACSIN3,PRDX2,EIF4A2,HMGCS1,HSP90AB1,CS,OLA1,PPIA,PRPF40A,YWHAG,CTPS2,THOC7,HSPA1B,ATG5	1.37427744993466	0.516826402548296	57	143
ASPARTATE BIOSYNTHESIS	ASPARTATE BIOSYNTHESIS	9.99900009999e-05	0.00080446500804465	1	SARS,AARS,GARS,TARS,HSPA5,ATIC,ENO2,ATP6V1B2,NARS,ATP6V1C1,PGD,PFKM,ATP6V1E1,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,ACSS2,PFKP,HSPA6,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,OAT,HSPH1,NUTF2,HSPA4,EPB41,DSTN,NPEPPS,ALDOA,HSP90AA1,RRM2,EIF4A1,ACTB,ACAT2,PACSIN3,PRDX2,EIF4A2,HMGCS1,HSP90AB1,CS,OLA1,PPIA,PRPF40A,YWHAG,CTPS2,THOC7,HSPA1B,ATG5	1.37427744993466	0.516826402548296	57	143
CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	0.0003999600039996	0.00252831859671176	1	SARS,AARS,GFPT1,GARS,CTH,PDIA4,PSAT1,TARS,ASS1,HSPA5,ATIC,ENO2,GOT1,ATP6V1B2,CNDP2,ATP6V1A,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,TUBB3,PRKAR1B,IMPDH2,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,NEDD4L,GART,NAP1L1,ACSS2,BCAT1,SEC31A,AKR1A1,GMPPB,PFKP,HSPA6,PGM1,UGP2,IARS,CTPS1,SNRNP200,PPA1,SRM,UBA1,AHCY,IPO5,EEF2,ISYNA1,PDIA3,PRPF6,NAP1L4,OAT,VTA1,TUBA4A,HSPH1,NUTF2,HSPA4,TSR1,DSTN,HIST2H2BE,EIF2B2,NPEPPS,IPO7,ENO1,HSP90AA1,CAD,RRM2,SMC3,RECK,EIF2B5,CCT8,ABCE1,GPSM1,DNM1L,PYGB,STIP1,EIF4A1,ELAVL1,HGS,DARS,ACTB,ACAT2,YWHAZ,STT3A,PRDX2,EIF4A2,ADK,HMGCS1,HSP90AB1,CS,NVL,OLA1,CCT7,CKS1B,VBP1,PPIA,PPP2CB,AKR1D1,DVL2,CCT4,EIF6,PPAT,CCT3,CTPS2,IDH3A,PLS3,HSPA1B,MAPK1,ATG5,DLAT,GPN1,ATP6V1D,TPR,CBX4,PRKAR2A,TOMM20,TKT,KPNA3,ARFGEF2,PPP6C,COPA,HIST1H4A,PLS1,CSE1L,IMPDH1,BTF3L4,NUP107,WDR46,PFDN4,NOP56,PABPC1,ALDH2,FARSA,TUBB6,MPI,TUBB,MDH2,AURKB,CYP51A1,ZNF622,MAT2A,AGPAT2,GPI,ETF1,PRDX3,NAT10,FXR2,PSMC3,SAR1A,CLUH,IDE,MDN1,PRMT5,D2HGDH,EIF2S3,NXF1,SEC63,TUBB4A,DAXX,SEC23B,RCC1,PRDX5,PSMA1,PITRM1,ACTR2,EIF2B3,PSMD8,GOT2,TRIP12,RFC2,RHOC,VDAC2,TANGO2,RRP1B,RPL10,SEC24D,SMARCA2,HIST1H2BA	1.1802946706054	0.430559431625398	183	392
