Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
HYALURONAN METABOLISM	HYALURONAN METABOLISM	0.973027173368094	0.998600139986001	1	EIF4EBP1,PTPN11,PLCG1,TUBA1A,NUP214,H2AFX,MCM2,ATP1A1,BACH1,SOS1,BAG6	0.642149093222465	0.278628456739719	11	20
N-GLYCAN BIOSYNTHESIS	N-GLYCAN BIOSYNTHESIS	0.936206379362064	0.998600139986001	1	TOR1AIP1,VIM,ARFGAP1,SLC38A1,POLR2A,FAM134C,ALDOA,REPS2,LGALS3BP,PRKAG2,TP53BP1,CSNK1D,ATF2,OSBPL8,SEPN1,CHPF2,EIF4EBP1,PTPRK,XPO1,DYNC1H1,OBSL1,USP11,DGCR14,DYNC1I2,GIT1,STT3B,CHD3,TERF1,CCDC8,YBX1,SF3B1,NEDD4L,MAPK14,PRKAR2A,HSP90AA1,METTL18,PSMD2,TNFRSF14,BABAM1,TUBA1A,MYC,SENP3,SUMO1,H2AFX,NUP93,BAG3,MCM2,RBL1,DPM1,ELMSAN1,EIF2AK3,PRMT7,BTBD9,CLTC,PDLIM5,ATP2A2,M6PR,ARAF,PKD2,RB1,SORT1	0.849320069914003	0.327246439996854	61	107
GLYCOLYSIS AND GLUCONEOGENESIS	GLYCOLYSIS AND GLUCONEOGENESIS	0.371962803719628	0.998600139986001	1	TOR1AIP1,DVL1,LMNB2,VIM,NCAPH,PNPLA6,PCM1,PARD3,CENPC,WNK1,LMNB1,PRKAA2,TXLNG,OTUD5,TOP2B,PSMD11,PRKAA1,ZBTB44,FLNA,MRE11A,FLNC,GIGYF2,LMNA,PWP1,CHAF1B,MDC1,POLR2A,HIST1H4A,OSBPL3,TSC2,SMC1A,PARD6A,MYO1C,GYS1,SMC4,CTNNA1,KDM2A,PRKCZ,TSC22D3,ALDOA,TOP2A,CDC42SE1,CWC22,ZFP36,LGALS3BP,DDX55,COL5A1,PRKAG2,CENPA,STX12,TP53BP1,LMO7,RPL30,ACOX2,PTS,TRAF3IP1,CSNK1D,ERBB2,PFKFB2,RBM34,PML,SUZ12,RBMX2,SRRM2,RPTOR,ATF2,PAK6,SNX9,PPAN,ZC3H11A,ISCU,NUMA1,VCL,TTC4,EPC2,MAP4,SLC35F6,EIF4EBP1,PSEN1,EZH2,RANBP2,EIF3B,NOC2L,XPO1,DYNC1H1,PTK2,EXOC2,NAGK,WAC,SCFD1,TARDBP,LEO1,RMDN3,OBSL1,CASZ1,MYO18A,UTP18,USP11,SQSTM1,ATN1,CHD1,NIFK,RBM15,PRKAB2,NUP98,ARPC3,HDAC2,WASL,NOP2,LIG1,UFL1,WIPI2,BCKDHA,PAK1,BAD,MDN1,PPP1R7,CSNK1E,MPHOSPH8,PTPN11,RRP9,GARS,NUP107,TRA2A,CDC5L,PIK3C2A,NUP35,POM121,TMEM237,ANKRD17,SDCCAG3,DSTN,CHD3,UTP3,MPDZ,EPRS,NUSAP1,RPL15,PLK2,TERF1,SEC61A1,UTP14A,EEF2,TTN,RAPGEF6,CCDC8,YBX1,NFIC,AP3D1,HIF1A,SRSF7,AMFR,MEF2D,CPSF7,NEDD4L,MAPK14,PRKAR2A,CPSF4,ACAT1,DDX3X,HSP90AA1,TMEM55A,SETD1B,EEF1D,NCAPH2,RPS3A,CAMKK2,KIF23,RAB7A,USP7,DCP1A,SNW1,RIC8A,CHAF1A,FAT4,TRIP12,ACD,HNRNPA1,PSMD2,CLK1,PGRMC2,SNRNP200,WDR20,RPS6KA3,ABL2,UBE2V1,BABAM1,RRN3,MET,MAP3K7,TUBA1A,STAG2,MYC,PPP2R5E,SENP3,MNAT1,XRN2,POGZ,PRKD3,NUP214,HNRNPAB,STK10,DDX54,RAF1,HSD17B7,CDC23,ATP13A1,NBR1,SUMO1,ADD1,FAM122A,PLAA,H2AFX,MAP2K2,CREBZF,NUP93	1.01881355706588	0.376863661457801	216	427
GLYCOSPHINGOLIPID BIOSYNTHESIS - GANGLIOSERIES	GLYCOSPHINGOLIPID BIOSYNTHESIS - GANGLIOSERIES	0.9875	0.998600139986001	1	VIM,GYS1,RABL6,EIF4EBP1,PTPRK,TFIP11,USP42,METTL18,TUBA1A,MYC,SDCBP,NUP214,H2AFX,VCP,M6PR,OFD1,LRIG1,BACH1,BAG6,MBD1,MBD2,NCOA5	0.669174293003518	0.274399432085843	22	37
C5-BRANCHED DIBASIC ACID METABOLISM	C5-BRANCHED DIBASIC ACID METABOLISM	0.643260694108152	0.998600139986001	1	KPNA2,DYRK1A,CSNK1D,PIK3C2A,EPRS,KPNA4,RAB7A,MYC,EDC4,ITCH,CLTC,ATP2A2,AGTRAP	0.922109302535805	0.410512298020234	13	16
PYRUVATE METABOLISM	PYRUVATE METABOLISM	0.871012898710129	0.998600139986001	1	WNK1,PRKAA2,PSMD11,PRKAA1,SP140L,HIST1H4A,SMC4,ALDOA,LGALS3BP,RPL30,CSNK1D,ERBB2,EIF3B,XPO1,ARPC3,WASL,MDN1,NIPBL,SGTA,FBXO28,EPRS,MAP7D1,EEF2,NEDD4L,PRKAR2A,ACAT1,HSP90AA1,EEF1D,RPS3A,RAB7A,PSMD2,RACGAP1,MAP3K7,TUBA1A,HSD17B7,SUMO1,MAP2K2,NUP93,ZNF318,BAG3,MCM2,DPM1,VCP	0.882664600136774	0.341529153384867	43	96
SIALIC ACID METABOLISM	SIALIC ACID METABOLISM	0.923307669233077	0.998600139986001	1	VIM,ARFGAP1,PML,OSBPL11,SAMD1,LIMA1,EIF4EBP1,MYO18A,UNC93B1,KIAA1671,SCAMP2,PIK3C2A,JUNB,RTN3,HSP90AA1,TFIP11,USP42,TNFRSF14,TUBA1A,MYC,SDCBP,NUP214,SUMO1,H2AFX,BAG3,MCM2,VCP	0.8165561236362	0.325246096498254	27	56
CHONDROITIN SULFATE DEGRADATION	CHONDROITIN SULFATE DEGRADATION	0.93893512483706	0.998600139986001	1	EIF4EBP1,PTPRK,PTPN11,PLCG1,TUBA1A,MYC,NUP214,H2AFX,ATP1A1,BACH1,SOS1,BAG6	0.707477475369753	0.306974438212118	12	20
DI-UNSATURATED FATTY ACID BETA-OXIDATION	DI-UNSATURATED FATTY ACID BETA-OXIDATION	0.927407259274073	0.998600139986001	1	PRKAA2,TOP2B,USP20,POLR2A,HIST1H4A,NES,ALDOA,TOP2A,CSNK1D,ERBB2,TRAF1,ATF2,VCL,FLNB,LIMA1,XPO1,LEO1,OBSL1,BAIAP2,SQSTM1,WASL,MDN1,FTSJ1,RTN3,MAP3K1,KDM1A,EEF2,CCDC8,YBX1,NEDD4L,PRKAR2A,HERC2,HSP90AA1,EEF1D,HSD17B4,PSMD2,CLK1,PGRMC2,TUBA1A,MYC,PPP2R5E,SUMO1,EDC4,H2AFX,BAG3,MCM2,VCP,MOB1A	0.85574585571624	0.329904827399493	48	106
PUTATIVE ANTI-INFLAMMATORY METABOLITES FORMATION FROM EPA	PUTATIVE ANTI-INFLAMMATORY METABOLITES FORMATION FROM EPA	0.839416058394161	0.998600139986001	1	MKI67,SPTAN1,ALDOA,ZFP36,ERBB2,NCL,ARPC3,BCKDHA,FTSJ1,TRIM56,MAD1L1,PIK3C2A,EEF2,KPNA4,HIF1A,NEDD4L,HSP90AA1,EEF1D,CHAF1A,PGRMC2,MYC,SDCBP,SUMO1,H2AFX,MCM2,VCP,BTBD9	0.877803579861523	0.348543888878656	27	59
LINOLEATE METABOLISM	LINOLEATE METABOLISM	0.987701229877012	0.998600139986001	1	VIM,USP20,POLR2A,ZFP36,RPL30,ERBB2,NCL,ATF2,EIF4EBP1,PSEN1,TGFB1I1,PTPN11,SGTA,MAD1L1,NUP35,CDCA5,MLLT4,MAPK14,HSP90AA1,ANXA2,USP7,PGRMC2,ABL2,MYC,SH3PXD2A,SUMO1,BAG3,MCM2,VCP,RPRD1A,PKN2,USP47,FOSL2,UPF1,RB1,BAG6,KAT5,HSPB2	0.744007422993716	0.292120356979935	38	72
HEXOSE PHOSPHORYLATION	HEXOSE PHOSPHORYLATION	0.66023397660234	0.998600139986001	1	TOR1AIP1,PRKAA2,TOP2B,PSMD11,HIST1H4A,SMC1A,GYS1,SMC4,TOP2A,CWC22,CSNK1D,RBM34,ATF2,XPO1,NAGK,CHD1,ARPC3,WASL,PPP1R7,CSNK1E,RRP9,SGTA,GARS,NUP107,DSTN,UTP3,EEF2,NEDD4L,MAPK14,PRKAR2A,ACAT1,HSP90AA1,RAB7A,TRIP12,PSMD2,SNRNP200,TUBA1A,MYC,CDC23,SUMO1,H2AFX,MAP2K2,NUP93,VCP,MOB1A	0.9559921440561	0.370386266449641	45	93
VITAMIN B2 (RIBOFLAVIN) METABOLISM	VITAMIN B2 (RIBOFLAVIN) METABOLISM	0.277599679422961	0.998600139986001	1	ALDOA,STX12,ERBB2,SLC35F6,PDCD5	1.10773276801233	0.475926039373451	5	22
SQUALENE AND CHOLESTEROL BIOSYNTHESIS	SQUALENE AND CHOLESTEROL BIOSYNTHESIS	0.995900409959004	0.998600139986001	1	TOP2B,LMNA,SLC38A1,HIST1H4A,KLC2,ALDOA,TOP2A,CSNK1D,ERBB2,RBM34,SUZ12,CBX3,ATF2,EIF4EBP1,PSEN1,NOC2L,XPO1,OBSL1,BAP1,UTP18,HDAC2,UFL1,PAK1,MDN1,STK32C,FTSJ1,PTPN11,RRP9,GARS,ARL6IP6,NUP35,UTP3,EPRS,TERF1,EEF2,MLLT4,AMFR,NEDD4L,HERC2,ACAT1,SSBP3,HSP90AA1,SETD1B,RPS3A,RAB7A,SYVN1,HJURP,PSMD2,PGRMC2,SNRNP200,TUBA1A,MYC,HSD17B7,CDC23,SUMO1,ADD1,H2AFX,NUP93,BAG3,MCM2,VCP,CLK3,RPRD1A	0.769036014604794	0.293248936397742	63	137
GALACTOSE METABOLISM	GALACTOSE METABOLISM	0.836316368363164	0.998600139986001	1	VIM,NCAPH,PARD3,WNK1,PRKAA2,PSMD11,PWP1,CHAF1B,POLR2A,HIST1H4A,SMC1A,MYO1C,GYS1,SMC4,CTNNA1,ALDOA,DDX55,COL5A1,ACOX2,CSNK1D,RBM34,SUZ12,ATF2,SNX9,PPAN,EPC2,EIF3B,XPO1,DYNC1H1,ATN1,ARPC3,HDAC2,WASL,LIG1,UFL1,WIPI2,BCKDHA,MDN1,PPP1R7,CSNK1E,SGTA,GARS,CDC5L,FBXO28,DSTN,UTP3,RNPS1,OTUD4,TERF1,EEF2,TTN,CCDC8,NEDD4L,MAPK14,PRKAR2A,CPSF4,ACAT1,HSP90AA1,EEF1D,RPS3A,RAB7A,USP7,TFIP11,USP42,DCP1A,SNW1,CHAF1A,ABCA1,TRIP12,ACD,HNRNPA1,PSMD2,SNRNP200,UBE2V1,RRN3,MAP3K7,TUBA1A,MYC,PPP2R5E,SENP3,ULK1,HSD17B7,SUMO1,H2AFX,MAP2K2,NUP93,ZNF318,BAG3,MCM2,PCBP1,VCP,MOB1A,ELMSAN1	0.923337862490152	0.348331930589538	93	191
KERATAN SULFATE DEGRADATION	KERATAN SULFATE DEGRADATION	0.7226	0.998600139986001	1	VIM,PRKAA2,PRKAA1,GYS1,VCL,EIF4EBP1,PAK4,PTPRK,KIAA1671,JUNB,TFIP11,USP42,TUBA1A,MYC,NUP214,ULK1,H2AFX,MCM2,VCP,M6PR,BARD1,BACH1,BAG6	0.909805904531853	0.372303230626077	23	38
CARNITINE SHUTTLE	CARNITINE SHUTTLE	0.614235588972431	0.998600139986001	1	TOR1AIP1,POLR2A,ALDOA,XPO1,NPDC1,HERC2,HSP90AA1,RAB7A,RIC8A	0.94416177875003	0.407749097619725	9	21
3-OXO-10R-OCTADECATRIENOATE BETA-OXIDATION	3-OXO-10R-OCTADECATRIENOATE BETA-OXIDATION	0.839116088391161	0.998600139986001	1	PRKAA2,MRPS17,DYRK1A,POLR2A,NES,RBM10,ALDOA,ATF2,VCL,FLNB,LIMA1,XPO1,RBM5,LEO1,BAIAP2,SQSTM1,FTSJ1,MAP3K1,DTX2,EEF2,YBX1,NEDD4L,PRKAR2A,DDX3X,EEF1D,HSD17B4,CLK1,UBE2V1,MYC,PPP2R5E,RAF1,EDC4,H2AFX,EXOC1,MCM2,VCP	0.890202243609852	0.349261705096707	36	73
VITAMIN B1 (THIAMIN) METABOLISM	VITAMIN B1 (THIAMIN) METABOLISM	0.97040295970403	0.998600139986001	1	PNPLA6,TOP2B,PSMD11,SLC38A1,MDC1,HIST1H4A,ALDOA,TOP2A,ETV6,DDX55,RPL30,CSNK1D,SRRM2,EZH2,XPO1,NIFK,PRKAB2,ARPC3,NOP2,BCKDHA,TOP1,CDC5L,ATRIP,DSTN,RPL15,EEF2,CCDC8,EMD,NEDD4L,MAPK14,HSP90AA1,RPS3A,USP7,SSX2IP,CHAF1A,TRIP12,PSMD2,WDR20,BABAM1,TUBA1A,MYC,SENP3,ULK1,HSD17B7,SUMO1,H2AFX,MCM2,VCP	0.817852940802726	0.314587887223211	48	111
GLYCOSPHINGOLIPID BIOSYNTHESIS - GLOBOSERIES	GLYCOSPHINGOLIPID BIOSYNTHESIS - GLOBOSERIES	0.996584630838774	0.998600139986001	1	EIF4EBP1,PAK4,OTUD4,TUBA1A,MYC,NUP214,ULK1,H2AFX,BACH1,BAG6,CTNNB1,CRK,PKP3,HNRNPD,ULK2	0.518368387416481	0.226186552323843	15	19
