Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
FATTY ACID ACTIVATION	FATTY ACID ACTIVATION	0.5662	0.997674369747899	1	TOP2B,HIST1H4A,TOP2A,CSNK1D,ERBB2,XPO1,OBSL1,WASL,RTN3,EEF2,CCDC8,HSP90AA1,PSMD2,PGRMC2,SUMO1,H2AFX,MCM2	0.971880774511954	0.401013371289183	17	34
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	0.737626237376262	0.997674369747899	1	NCOA4,DCAF6,NCOA6,POLR2A,TOP2A,PBRM1,NCL,ARID1A,TGFB1I1,HDAC2,SGTA,PRKDC,NCOR2,PELP1,TRIM28,HSP90AA1,SMARCC2,NCOA3	0.914688327030778	0.3669116811566	18	50
4-HYDROXYBENZOATE BIOSYNTHESIS	4-HYDROXYBENZOATE BIOSYNTHESIS	0.737626237376262	0.997674369747899	1	NCOA4,DCAF6,NCOA6,POLR2A,TOP2A,PBRM1,NCL,ARID1A,TGFB1I1,HDAC2,SGTA,PRKDC,NCOR2,PELP1,TRIM28,HSP90AA1,SMARCC2,NCOA3	0.914688327030778	0.3669116811566	18	50
HYPUSINE BIOSYNTHESIS	HYPUSINE BIOSYNTHESIS	0.8352	0.997674369747899	1	TOP2A,CSNK1D,SRRM2,XPO1,TOP1,SLC2A1,EEF2,MAPT,HSP90AA1,PSMD2,TUBA1A,CDK17,HSD17B7,SUMO1,BAG3,VCP,CLTC	0.85238677576586	0.349882342900355	17	36
DIPHTHAMIDE BIOSYNTHESIS	DIPHTHAMIDE BIOSYNTHESIS	0.826517348265174	0.997674369747899	1	LMNB1,GYS1,TOP2A,IFNGR1,NCL,VCL,LIG1,TOP1,JUNB,CD44,SLC2A1,EEF2,PLCG1,F3,MAPT,PRKAR2A,DDX5,RNH1,HMGA1,STMN1,H2AFX,ATP2B2,HNRNPL,RPS2,SLC9A1,ATP2A2,M6PR,YBX3,SON	0.869622143322183	0.350151958776216	29	47
ALANINE BIOSYNTHESIS II	ALANINE BIOSYNTHESIS II	0.778022197780222	0.997674369747899	1	USP20,GYS1,TOP2A,IFNGR1,CSNK1D,VCL,XPO1,TOP1,JUNB,CD44,SLC2A1,EEF2,F3,MAPT,PRKAR2A,DDX5,USP7,RNH1,HMGA1,STMN1,BABAM1	0.894468377073306	0.360688391385372	21	46
ALANINE BIOSYNTHESIS III	ALANINE BIOSYNTHESIS III	0.558955895589559	0.997674369747899	1	POLR2A,GYS1,TOP2A,CSNK1D,RPTOR,ISCU,TOP1,PIK3C2A,EPRS,SLC2A1,EEF2,F3,KPNA4,MAPT,PRKAR2A	0.974332147822533	0.400882670348352	15	35
CITRULLINE-NITRIC OXIDE CYCLE	CITRULLINE-NITRIC OXIDE CYCLE	0.94990500949905	0.997674369747899	1	PLEC,PSMD11,HIST1H4A,ATP2B4,LGALS3BP,PARP4,COPRS,WASL,PRKDC,YBX1,ASPH,EMD,DDX3X,HSP90AA1,RPS3A,HNRNPA1,PSMD2,SUMO1,PCBP1,VCP,BAG2,AIFM1,ATP2A2,ARAF,SIRT1	0.770575835808733	0.31027112219483	25	47
ARGININE BIOSYNTHESIS IV	ARGININE BIOSYNTHESIS IV	0.924807519248075	0.997674369747899	1	ALDOA,TOP2A,CSNK1D,ATF2,SLC35F6,XPO1,NOP2,CSNK1E,MAP3K1,OTUD4,TERF1,SEC61A1,RRAS2,TOMM20,PSMD2,CLK1,MYC,HSD17B7,SUMO1,BAG3,MCM2	0.802514890312673	0.322744871311592	21	48
ASPARAGINE BIOSYNTHESIS I	ASPARAGINE BIOSYNTHESIS I	0.785021497850215	0.997674369747899	1	PWP1,GYS1,ALDOA,TOP2A,PRKAG2,IFNGR1,CSNK1D,XPO1,CSNK1E,TOP1,STT3B,CD44,SLC2A1,EEF2,F3,MAPT,PRKAR2A,RNH1,PSMD2,STMN1,SUMO1,H2AFX,NUP93,HNRNPL	0.890864494914989	0.359727024620906	24	45
GLUTAMATE DEGRADATION II	GLUTAMATE DEGRADATION II	0.992	0.997674369747899	1	HIST1H4A,ALDOA,FTSJ1,GARS,DSTN,SLC2A1,EEF2,MAPT,NEDD4L,ACAT1,HSP90AA1,PSMD2,SUMO1,NUP93,VCP,CLTC,PACSIN3,EIF3C,CTPS2	0.641482740965321	0.261660441172717	19	39
ASPARTATE BIOSYNTHESIS	ASPARTATE BIOSYNTHESIS	0.992	0.997674369747899	1	HIST1H4A,ALDOA,FTSJ1,GARS,DSTN,SLC2A1,EEF2,MAPT,NEDD4L,ACAT1,HSP90AA1,PSMD2,SUMO1,NUP93,VCP,CLTC,PACSIN3,EIF3C,CTPS2	0.641482740965321	0.261660441172717	19	39
URACIL DEGRADATION II (REDUCTIVE)	URACIL DEGRADATION II (REDUCTIVE)	0.912308769123088	0.997674369747899	1	GYS1,TOP2A,IFNGR1,NCL,VCL,LIG1,TOP1,JUNB,CD44,SLC2A1,EEF2,PLCG1,F3,MAPT,PRKAR2A,DDX5,RNH1,HMGA1,CLK1,STMN1,H2AFX,HNRNPL,RPS2,SLC9A1,ATP2A2,YBX3,SON	0.811648153289407	0.326808824837033	27	47
CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	0.5438	0.997674369747899	1	DDX55,RBM34,PPAN,COL4A3BP,EIF3B,NOC2L,XPO1,NIFK,PIAS1,NOP2,MDN1,GARS,NUP107,STT3B,KPNA4,ACAT1,SUPT6H,TOMM20	0.981740079635519	0.399151494486304	18	41
ARGININE DEGRADATION I (ARGINASE PATHWAY)	ARGININE DEGRADATION I (ARGINASE PATHWAY)	0.7872	0.997674369747899	1	CSNK1D,SUZ12,ATF2,SLC35F6,EZH2,CSNK1E,GARS,OTUD4,RRAS2,CCDC8,PRKAR2A,ACAT1,HSP90AA1,HNRNPA1,TUBA1A,MYC,SUMO1,MCM2	0.880868459465134	0.359929978514522	18	38
GLUTAMATE BIOSYNTHESIS II	GLUTAMATE BIOSYNTHESIS II	0.7943	0.997674369747899	1	PARD6A,GYS1,ALDOA,TOP2A,IFNGR1,ATF2,TOP1,MAP3K1,CD44,SLC2A1,SEC61A1,EEF2,F3,MAPT,PRKAR2A,RNH1,MYC,SUMO1,H2AFX,MCM2,HNRNPL,RPS2	0.879838000491672	0.358186149667044	22	40
GLUTAMINE BIOSYNTHESIS I	GLUTAMINE BIOSYNTHESIS I	0.7456	0.997674369747899	1	GYS1,TOP2A,IFNGR1,CSNK1D,XPO1,PIAS1,MDN1,TOP1,SLC2A1,EEF2,F3,MAPT,NEDD4L,PRKAR2A,RNH1,PSMD2,MYC,SUMO1,NUP93,MCM2,HNRNPL	0.900692365889379	0.366676058992829	21	40
GLYCINE BIOSYNTHESIS I	GLYCINE BIOSYNTHESIS I	0.718128187181282	0.997674369747899	1	PPHLN1,LIN9,CSNK1D,ATF2,COPRS,SCRIB,NOL8,OBSL1,TRERF1,MADD,UBR4,RBM6,RELT,EEF2,RAPGEF6,MEF2D,FBXO38,SSH3,FAT4,HJURP,PSMD2,BABAM1,XRN2,KLHDC4,SUMO1,EDC4	0.923821519982279	0.369496355206817	26	52
METHIONINE SALVAGE II (MAMMALIA)	METHIONINE SALVAGE II (MAMMALIA)	0.9069	0.997674369747899	1	GYS1,TOP2A,IFNGR1,VCL,MMACHC,LIG1,TOP1,JUNB,CD44,SLC2A1,EEF2,F3,MAPT,PRKAR2A,DDX5,RNH1,HMGA1,STMN1,H2AFX,HNRNPL,RPS2,ATP2A2,YBX3,SON	0.811650785457303	0.328807509294005	24	43
<IS</I-METHYL-5-THIO-&ALPHA;-D-RIBOSE 1-PHOSPHATE DEGRADATION	<IS</I-METHYL-5-THIO-&ALPHA;-D-RIBOSE 1-PHOSPHATE DEGRADATION	0.8598	0.997674369747899	1	VIM,GYS1,TOP2A,IFNGR1,TRAF1,PRKAB2,TOP1,CD44,SLC2A1,OSTF1,EEF2,F3,MAPT,PRKAR2A,RNH1,PSMD2,STMN1,SDCBP,CDC23,SUMO1,H2AFX,BAG3,HNRNPL,RPS2,ATP2A2,YBX3	0.845166407293139	0.342385008799623	26	43
TAURINE BIOSYNTHESIS	TAURINE BIOSYNTHESIS	0.8763	0.997674369747899	1	GYS1,TOP2A,IFNGR1,TOP1,CD44,SLC2A1,EEF2,F3,MAPT,HIF1A,PRKAR2A,RNH1,HMGA1,STMN1,H2AFX,HNRNPL,RPS2,ATP2A2,YBX3	0.819452848059894	0.33811919921766	19	34
CITRULLINE BIOSYNTHESIS	CITRULLINE BIOSYNTHESIS	0.5346	0.997674369747899	1	GYS1,TOP2A,CSNK1D,SUZ12,ATF2,SLC35F6,EZH2,CSNK1E,OTUD4,EEF2,RRAS2,CCDC8,ACAT1,HSP90AA1,TOMM20,ERCC5,HNRNPA1,PSMD2,TUBA1A,MYC,SUMO1,H2AFX,MCM2	0.986134341452179	0.398852636820945	23	44
