Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
PYRUVATE METABOLISM	PYRUVATE METABOLISM	9.99900009999e-05	0.00147485251474853	1	AARS,GFPT1,APP,CTH,PDIA4,LGALS3BP,TARS,GALT,HSPA5,ATIC,BST2,WDR76,ENO2,GOT1,ATP6V1B2,CNDP2,ATP6V1A,MTHFD1,ASNS,PRKAR1A,PGD,PFKM,TUBB3,PRKAR1B,GDI1,ATP6V1E1,TUBB4B,IPO4,GAPDH,CTSL,PFKL,ANTXR1,FKBP1A,ISCA2,LARS,HUWE1,NEDD4L,NAP1L1,ACSS2,GSTO1,DHX30,AKR1A1,GMPPB,PFKP,HSPA6,BAG3,UGP2,SNRPG,SIN3A,SHMT1,PRPS2,IARS,FASN,CTPS1,PPA1,UBA1,NIPBL,AHCY,IPO5,EEF2,ISYNA1,EPRS,PDIA3,RPAP3,NAP1L4,CIR1,OAT,TUBA4A,PYCRL,HSPH1,NUTF2,HSPA4,SDSL,GDI2,SGTA,HIST2H2BE,PTGES3,ISG15,NPEPPS,ENO1,ALDOA,HSP90AA1,POLR3B,CAD,RRM2,CCT8,STIP1,ARPC4,EIF4A1,ACACA,ACTB,ACAT2,PPID,CAND1,CALR,PRDX2,RPL30,ME3,ME2,HINT1,EIF4A2,MB21D1,ADK,ARPC3,TXN,HSP90AB1,CS,LTA4H,SP140L,PHB2,CCT7,PKM,HIST2H3A,MSN,AKR1B1,MMS19,ABCF3,UBE2G2,PPIA,PPP2CB,AKR1D1,COPB1,ZW10,AKR7A2,NFKB1,PRPF40A,ARHGDIA,HECW2,CCT4,PSMD7,CCT3,TALDO1,IST1,CTPS2,RPN2,IDH3A,PLS3,AKR1C3,EWSR1,HSPA1B,NSF,RPL5,MAPK1,ATG5,DLAT,GPN1,GLO1,ERBB2,ZNF318,ATP6V1D,POLRMT,POLR2E,TPR,TCP1,MYL1,PRKAR2A,TKT,FBXO28,PPP6C,COPA,SUGP1,HIST1H4A,PLS1,CSE1L,ACAD8	1.21968858345654	0.444008674517744	165	443
VITAMIN B5 - COA BIOSYNTHESIS FROM PANTOTHENATE	VITAMIN B5 - COA BIOSYNTHESIS FROM PANTOTHENATE	9.99900009999e-05	0.00147485251474853	1	GARS,PPCS,ATP6V1B2,VPS4B,LDHB,MOV10,HSPA6,ISYNA1,EIF2B2,ALDOA,CAD,PANK4,ELAVL1,YWHAZ,LZTS2,LDHA,HSP90AB1,ARMT1,YWHAQ,LXN,UBE2G2,DVL2,YWHAG,PPIG,PEA15,HSPA1B,MAPK1	1.5307792126848	0.603120091402162	27	56
ROS DETOXIFICATION	ROS DETOXIFICATION	9.99900009999e-05	0.00147485251474853	1	SARS,SQSTM1,AARS,GFPT1,APP,GARS,CTH,PDIA4,TARS,EZH2,GALT,HSPA5,ATIC,WDR76,ENO2,GOT1,ATP6V1B2,ATP6V1A,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,OPTN,PFKM,SMARCA5,H2AFX,TUBB3,PRKAR1B,GDI1,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,SMARCA4,NEDD4L,SKIV2L2,NAP1L1,ACSS2,BCAT1,WTAP,NUDT21,APRT,MOV10,CCS,AKR1A1,GMPPB,HEATR6,PFKP,HSPA6,PGM1,UGP2,IARS,KEAP1,POLR2A,SNRNP200,PPA1,MYO1E,AMFR,UBA1,AHCY,EEF2,NCBP2,PDIA3,PRPF6,NAP1L4,SRRT,GNAS,OAT,NCBP1,TUBA4A,HSP90B1,PARK7,HSPH1,NUTF2,HSPA4,SDSL,HNRNPD,GDI2,SGTA,DSTN,PTPN11,SCRN1,EIF2B2,NPEPPS,CST4,ENO1,ALDOA,HSP90AA1,CCT5,DCTN1,CAD,WWP2,RRM2,CCT8,USP9X,PYGB,STIP1,CST1,EIF4A1,DARS,ACACA,ACTB,ACAT2,CALR,PRDX2,HINT1,EIF4A2,ADK,LGMN,HMGCS1,TXN,HSP90AB1,CS,OLA1,DDI2,COMMD1,PKM,AKR1B1,KIFC1,SDF2L1,PPIA,PPP2CB,AKR1D1,NFKB1,CCT4,YWHAG,CCT3,HNRNPAB,KPNB1,IDH3A,SIRT6,STUB1,PLS3,EWSR1,HSPA1B,MAPK1,DLAT,GOLGB1,ABCC3,ABL2,TPR,TCP1,MYL1,PRKAR2A,TKT,RNF19A,HDAC6,PNPO,SOD3,COPA,HIST1H4A,PLS1,CSE1L,BTF3L4,PSMB2,GAR1,PABPC1,ALDH2,FARSA,UBE3C,RAD23B,TUBB6,ZPR1,MPI,TUBB,MDH2,GET4,RBBP6,MPG,MAT2A,AGPAT2,HSD17B10,GPI,PRDX3,RPS21,SLC27A4,IQGAP1,AKAP8L,CLUH,PPP3CB,TAF5,JUP,FTSJ1,PRMT5,EIF2S3,PSMB3,TUBB4A,VHL,PRDX5,SYNE2,PSMA1,TP53,RARS2,CAT,CAT,ECT2,UBR2,PPP3CA,C1QBP,KLC2,PSMD8,GOT2,ERCC4	1.32361484668138	0.483346821732679	206	387
STARCH AND SUCROSE METABOLISM	STARCH AND SUCROSE METABOLISM	9.99900009999e-05	0.00147485251474853	1	SARS,AARS,GFPT1,APP,GARS,CTH,PDIA4,GALT,HSPA5,ATIC,GYG1,CTSZ,WDR76,ENO2,TOP2B,GOT1,ATP6V1B2,ATP6V1A,MTHFD1,NARS,PRKAR1A,PGD,PFKM,PGK1,TUBB3,PRKAR1B,PPP1R7,ATP6V1E1,TUBB4B,IPO4,GAPDH,IKBKB,PFKL,VPS4B,HUWE1,NEDD4L,GART,ACSS2,G6PD,BCAT1,MOV10,CCS,AKR1A1,GMPPB,TOP2A,CDK6,PFKP,HSPA6,SKI,STBD1,PGM1,CASK,BAG3,FAS,UGP2,NUP155,SHMT1,IARS,CTPS1,SMC1A,POLR2A,SNRNP200,PPA1,UBA1,AHCY,ACO1,ARL6IP6,IPO5,EEF2,ISYNA1,PDIA3,PRPF6,POLE2,OAT,TUBA4A,PPP2R4,HSPH1,HSPA4,SDSL,SGTA,NAA15,TSR1,RPS6KA1,HIST2H2BE,GSK3A,EIF2B2,NPEPPS,MARS,ALDOA,HSP90AA1,CCT5,CAD,SMC3,DNM2,CCT8,DNM1L,PYGB,UGDH,STIP1,EIF4A1,DLG1,ELAVL1,HGS,EIF4EBP1,DARS,ACTB,ACAT2,PPID,LZTS2,PACSIN3,CAND1,PRDX2,SH3GLB1,EIF4A2,AKAP8,ADK,TXN,NAAA,HSP90AB1,CS,ARMT1,OLA1,PKM,MMS19,VBP1,PPIA,PPP2CB,AKR1D1,ERGIC3,PRPF40A,ABCG1,CCT3,NAGK,TALDO1,CTPS2,IDH3A,EIF2S2,PLS3,AP3M2,GBE1,HSPA1B,RPL5,MAPK1,KIFAP3,DLAT,GPN1,KCTD5,ATP6V1D,TPR,TCP1,MYL1,PRKAR2A,PAPLN,CPSF1,FBXO6,PSMB1,PPP6C,COPA,TNPO2,HIST1H4A,PLS1,CSE1L,DNAJC21	1.26459034159146	0.460383378630104	163	442
C21-STEROID HORMONE BIOSYNTHESIS AND METABOLISM	C21-STEROID HORMONE BIOSYNTHESIS AND METABOLISM	0.0001999800019998	0.00235976402359764	1	SARS,MAP1LC3A,AARS,APP,GARS,CTH,PDIA4,SNX2,NDST1,HSPA5,ATIC,WDR76,ENO2,ATP6V1B2,MTHFD1,RPS6KA3,NARS,CHST14,PGD,PFKM,CYP1B1,EIF2A,GAPDH,PFKL,ACSS2,BLMH,EED,BCAT1,SEC31A,AKR1A1,CDK6,PFKP,HSPA6,PGM1,UGP2,HARS,IARS,SNRNP200,PPA1,PSME1,CYP2S1,NT5E,UBA1,ADD3,AHCY,EEF2,ISYNA1,PDIA3,PRPF6,PPP2R4,HSPH1,HSPA4,NAA15,TSR1,NAA50,DBNL,PTPN11,NPEPPS,HSP90AA1,ARRB2,UGT8,CCT8,PYGB,UGDH,EIF4A1,CDH1,ELAVL1,EIF4EBP1,DARS,ACTB,ACAT2,YWHAZ,BRD4,EIF4A2,ADK,OS9,CSTF1,HSP90AB1,CS,OLA1,RAP2A,TPP2,CYB5A,SNX3,PKM,AKR1B1,CHST12,AKR1D1,PTPRJ,AKR7A2,EVPL,IDH3A,EIF2S2,PLS3,AKR1C3,HSPA1B,PSMF1,CAB39,ERBB2,CYP27A1,SF3A1,FBXO6,PPP6C,MUT,PLS1,CSE1L,ACAD8,ARHGAP1,TMX2,MYO1C,CHST11,FOSL2,PABPC1,ALDH2,LCN2,IGF1R,MPI,ARRB1,MDH2,CYP51A1,GPI,SUCLG2,SLC27A1,RPRD1A,LETM1,ETF1,SLC27A4,IQGAP1,BMPR2,TCEA1,CLUH,EXOC6	1.2258084814728	0.44974608408991	132	304
BIOPTERIN METABOLISM	BIOPTERIN METABOLISM	0.000999900009999	0.0098323500983235	1	SDCBP,SARS,CALCOCO1,APP,PSAT1,GALT,CHAF1A,AHCYL2,HNRNPH3,ATP6V1B2,HSPB1,SETD2,PRKAR1A,PGD,PFKM,TPI1,TUBB3,PRKAR1B,TUBB4B,IPO4,PFKL,BRD7,NAP1L1,APRT,GSTO1,AHSA1,MOV10,GMPPB,CDK6,PFKP,HSPA6,CHD4,CERS2,PPA1,SRM,UBA1,AHCY,CUL4B,IPO5,NAP1L4,OAT,TUBA4A,HSPH1,HSPA4,SDSL,EPB41,KIF5B,NIF3L1,DSTN,HIST2H2BE,EHMT1,EIF2B2,PML,IPO7,PIGK,HNRNPH2,HSP90AA1,SMU1,CAD,COIL,CCT8,STIP1,HECTD1,EIF4A1,ELAVL1,PPP2R5D,RLF,HNRNPF,ASPSCR1,BRPF1,ACACA,ACTB,PPID,YWHAZ,LZTS2,PACSIN3,PHF14,CAND1,PRDX2,ACIN1,EIF4A2,INO80,HSP90AB1,CS,SMARCD1,PAWR,MED4,CCT7,HIST2H3A,YWHAQ,HNRNPH1,UBE2G2,PPIA,PPP2CB,DVL2,NFKB1,ANAPC4,THOC1,EIF6,NSFL1C,CCT3,KPNB1,TALDO1,SEC62,HSPA1B,DLAT,ASB1,TPR,PRKAR2A,CDC5L,TKT,FBXO6,FAF2,COPA,MUT,VCPIP1,ATL1,UBXN1,CDC37,PSMB2,GPAA1,MYH9,GAR1,ALDH2,COPS5,RPS19,RAD23B,TUBB6,MAP1B,TUBB,DCUN1D1,MAT2A,TRAF2,RGS19,CAP2,ALPP,AGPAT2,GPI,PRDX3,FXR2,AP3B1,CAP1,CHMP2A,PBXIP1,PPP2R5B,TCEA1,NUDT3,MED30,SUPT5H,ZZZ3,AP3D1,CASP8,PSMB3,NXF1,TUBB4A,ATP1B1,PRDX5,PGAM5,TP53,ACTR2,NCL,UBR2,ERH,PRKDC,PSMD8,AATF,ATL3,SOD2,ANP32A,VDAC2,CEP131,ATR,SMARCA2,HIST1H2BA	1.17749178656336	0.430431794477512	174	363
GLUTATHIONE METABOLISM	GLUTATHIONE METABOLISM	0.0017998200179982	0.0117988201179882	1	SARS,GFPT1,PDIA4,LAMP1,TARS,VCAM1,GALT,HSPA5,ATIC,ENO2,GALE,GOT1,ATP6V1B2,ATP6V1A,ATP6V1C1,TSG101,PGD,PFKM,SMARCA5,GSS,TUBB3,NDUFA4,IMPDH2,ATP6V1E1,TUBB4B,IPO4,GAPDH,CTSL,NAMPT,PFKL,FKBP1A,GART,NAP1L1,ACSS2,EED,IPO9,MOV10,GGT1,GMPPB,PFKP,HSPA6,TMEM248,PGM1,UGP2,CTPS1,SMC1A,POLR2A,PPA1,SRM,DPH1,UBA1,AHCY,IPO5,EEF2,EPRS,PDIA3,NAP1L4,OAT,TUBA4A,PYCRL,HSP90B1,RNF2,HSPH1,NUTF2,HSPA4,SGTA,DSTN,HIST2H2BE,CDCA8,IPO7,HSP90AA1,DCTN1,CAD,RRM2,OPLAH,CCT8,ABCE1,DNM1L,GPX8,STIP1,UBR5,EIF4A1,CDH1,ELAVL1,ACACA,ACTB,PPID,ASF1A,PRDX2,RPL30,ME2,EIF4A2,ADK,COPS7A,HMGCS1,TXN,HSP90AB1,CS,OLA1,LSM1,CCT7,PKM,SFN,PPIA,COPB1,GCLC,ANAPC4,CCT4,EIF6,ABCG1,CCT3,CTPS2,RPN2,IDH3A,EIF2S2,SRSF1,IRF3,TFIP11,HSPA1B,NSF,RPL5,ATG5,DLAT,GPN1,ASNA1,RBBP5,GPX1,UBQLN1,ABL2,TPR,TCP1,KPNA3,FBXO6,FAF2,PPP6C,COPA,HIST1H4A,CSE1L,IMPDH1,BTF3L4,LMNB1,NUP107,PSMB2,PSMD6,PFDN4,RPS3,UMPS,SRSF2,ALDH2,FARSA,COPS5,TUBB6,TUBB,CYP51A1,SENP3,POLR1C,SMC1B,LAMP2,MAT2A,CAP2,HSD17B10,GPI,SUCLG2	1.15697284741552	0.421567477796526	163	424
FATTY ACID ACTIVATION	FATTY ACID ACTIVATION	0.0017998200179982	0.0117988201179882	1	GFPT1,APP,XPOT,PDIA4,VCAM1,GALT,RRAGA,HSPA5,WDR76,ENO2,TOP2B,CALCOCO2,ATP6V1B2,ATP6V1A,PAICS,PFKM,H2AFX,ATOX1,TUBB3,NDUFA4,TUBB4B,IPO4,GAPDH,PFKL,LARS,GART,EED,TMEM173,GMPPB,TOP2A,PFKP,HSPA6,PGM1,CTPS1,SPG20,AHCY,EEF2,PDIA3,TUBA4A,PYCRL,HSPH1,HSPA4,SDSL,HNRNPD,EIF2B2,IPO7,HSP90AA1,CAD,NDRG1,HNRNPC,RRM2,EIF2B5,CCT8,PYGB,EIF4A1,ELAVL1,FECH,DARS,ACACA,ACTB,PPID,YWHAZ,ME2,EIF4A2,ADK,HSP90AB1,SLC1A5,TCTN3,NVL,OLA1,MED4,HIST2H3A,MMS19,YWHAQ,RHOT1,NT5C2,RAB8A,DMAP1,HECW2,PSMD7,ABCG1,CTPS2,IDH3A,EIF2S2,PLS3,HSPA1B,DLAT,GPN1,ERBB2,ATP6V1D,TPR,RAB8B,EHMT2,PPP6C,TNPO2,HIST1H4A,PLS1,CSE1L,PFDN4,GAR1,PABPC1,ALDH2,FARSA,COPS5,TUBB6,TUBB,MDH2,HIST2H2AB,GET4,MAT2A,AGPAT2,WASL,HSD17B10,NDC80,GPI,MOB1B,SLC27A1,SLC27A4,PSMC3,TUBGCP3,CLUH,RABAC1,PPP3CB,MDN1,TAF5,EIF2S3,OBSL1,TUBB4A,RCC1,PGRMC1,PTPMT1,TP53,ACTR2,ECT2,PPP3CA,EIF2B3	1.19667877226639	0.439669533405258	136	288
DI-UNSATURATED FATTY ACID BETA-OXIDATION	DI-UNSATURATED FATTY ACID BETA-OXIDATION	0.001999800019998	0.0117988201179882	1	MAP1LC3A,SQSTM1,GFPT1,APP,XPOT,PDIA4,LAMP1,VCAM1,GALT,RRAGA,HSPA5,WDR76,ENO2,TOP2B,CALCOCO2,ATP6V1B2,ATP6V1A,PAICS,PFKM,PGK1,H2AFX,TUBB3,NDUFA4,GDI1,TUBB4B,IPO4,GAPDH,PFKL,IFRD2,FKBP1A,LARS,HUWE1,NEDD4L,GART,EED,CTNNB1,GSTO1,MOV10,TMEM173,GMPPB,TOP2A,PFKP,HSPA6,SKI,PGM1,BAG3,CTPS1,POLR2A,NES,SPG20,ABHD14B,TIMP2,UBA1,ARMC6,AHCY,DECR1,MAPRE1,EEF2,ISYNA1,PDIA3,TUBA4A,PYCRL,PARK7,HSPH1,HSPA4,SDSL,HNRNPD,GDI2,EPB41,GTPBP2,DBNL,WDR5,PTGES3,EIF2B2,IPO7,ENO1,ALDOA,HSP90AA1,CAD,NDRG1,SMARCD2,HNRNPC,RRM2,EIF2B5,CCT8,PYGB,STIP1,EIF4A1,CDH1,ELAVL1,HGS,FECH,DARS,ACACA,ACTB,AK1,PPID,YWHAZ,HADH,SERPINA1,CALR,STAT1,ME2,HINT1,EIF4A2,ADK,HSP90AB1,SLC1A5,TCTN3,NVL,SMARCD1,OLA1,MED4,DBT,RNASEH2A,HIST2H3A,MSN,VCL,MMS19,YWHAQ,RHOT1,NT5C2,RAB8A,DMAP1,PPP2CB,HECW2,PSMD7,ABCG1,CLDN12,KPNB1,CTPS2,IDH3A,EIF2S2,PLS3,SLC35F5,USP20,HSPA1B,MAPK1,ATG5,CHCHD4,DLAT,GPN1,ERBB2,ATP6V1D,TPR,PRKAR2A,TYSND1,TKT,RAB8B,MTIF2,FBXO6,FERMT2,PPP6C,TNPO2,HIST1H4A,PLS1,CSE1L,UBA5,ATL1,TPX2,PFDN4,NOP56,MYH9,MSH6,GAR1,IMMT,PABPC1,ALDH2,FARSA,LIMA1,COPS5,TUBB6,YEATS4,TUBB,MDH2,HIST2H2AB,GET4,LAMP2,MAT2A,AGPAT2,WASL,HSD17B10,NDC80,GPI,MOB1B,SLC27A1,SLC27A4,PSMC3,TUBGCP3,KTN1,CLUH,IDE,LGALS9,RABAC1,PPP3CB,MDN1,TAF5,FTSJ1,SMARCD3,CCDC22,FASTKD3,EIF2S3,OBSL1,NXF1,PSMA3,TUBB4A,VHL,RCC1,PGRMC1,PTPMT1,ICT1,TP53,ACTR2,ECT2,PPP3CA,EIF2B3	1.15085785470498	0.418296869527533	216	488
DE NOVO FATTY ACID BIOSYNTHESIS	DE NOVO FATTY ACID BIOSYNTHESIS	0.001999800019998	0.0117988201179882	1	SARS,AARS,GFPT1,APP,GARS,CTH,PDIA4,TARS,VCAM1,EZH2,GALT,HSPA5,ATIC,ENO2,TOP2B,GOT1,ATP6V1B2,ATP6V1A,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,TPI1,H2AFX,TUBB3,PRKAR1B,GDI1,ATP6V1E1,TUBB4B,PSMD9,IPO4,GAPDH,SUZ12,PFKL,RBMX,FKBP1A,ISCA2,SMARCA4,LARS,NEDD4L,GART,ACSS2,BCAT1,CTNNB1,MOV10,AKR1A1,GMPPB,TOP2A,PFKP,HSPA6,PGM1,FAS,UGP2,ADSL,SIN3A,SHMT1,IARS,FASN,CTPS1,SNRNP200,PPA1,UBA1,AHCY,HNRNPA1,RBBP4,EEF2,EPRS,PDIA3,PRPF6,OAT,TUBA4A,HSPH1,NUTF2,HSPA4,GDI2,TSR1,DSTN,WDR5,NPEPPS,MARS,ENO1,PIGK,ALDOA,HSP90AA1,CCT5,POLR3B,CAD,AASDHPPT,RRM2,CCT8,DNM1L,PYGB,UBR5,EIF4A1,PLAUR,ELAVL1,DARS,ACACA,ACTB,ACAT2,YWHAZ,PRDX2,RPL30,EIF4A2,ADK,INO80,HMGCS1,HSP90AB1,CS,TCTN3,SMARCB1,BABAM1,OLA1,GPD2,HDAC1,CCT7,HNRNPDL,DHX15,MMS19,YWHAQ,PPIA,AKR1D1,HECW2,CCT4,YWHAG,EIF6,ABCG1,CCT3,KPNB1,TALDO1,CTPS2,IDH3A,SUPT16H,PLS3,HSPA1B,RPL5,MAPK1,ATG5,WDR82,DLAT,UBQLN1,POLR2E,CDYL,TPR,MORF4L1,MYL1,PRKAR2A,TFEB,TKT,EHMT2,FBXO6,PPP6C,HSDL1,TNPO2,HIST1H4A,PLS1,CSE1L,BTF3L4,EXOSC2,CDC37,TPX2,NUP107,KRI1,NOP56,MYH9,PABPC1,ALDH2,FARSA,ARF4,TUBB6,MPI,TUBB,MDH2,RAB6C,CYP51A1,HIST2H2AB,POLR1C,MAT2A,TRAF2	1.15201202617176	0.418688903945439	181	490
