Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
LYSINE METABOLISM	LYSINE METABOLISM	0.235576442355764	0.995681430149643	1	CENPE,HNRNPA2B1,VIM,NCAPH,SVIL,CTNND1,INCENP,LMNB1,PRKAA2,PLEC,NCOA6,PHF10,TOP2B,PPHLN1,PSMD11,DYRK1A,ZBTB44,FLNA,KAT7,MKI67,LIN9,PACSIN1,LMNA,KMT2A,PWP1,KAT8,BRD1,CHAF1B,ZNF462,POLR2A,HIST1H4A,TSC2,KLC2,SRSF9,PARD6A,GYS1,TRIM37,SMC4,RBM10,ALDOA,TOP2A,CCR1,ZC3H13,ETV6,CCDC86,ZFP36,REEP4,MLLT10,LGALS3BP,DDX55,COL5A1,IFNGR1,TP53BP1,RPL30,ACOX2,RBM8A,DBN1,CSNK1D,NFATC2,RBM34,PPP1R12A,PML,CIT,SUZ12,TRAF1,VANGL1,KMT2B,NCL,CBX3,TYK2,RPTOR,ATF2,TMPO,PPAN,SRRM1,NUMA1,COPRS,ESCO2,VCL,EPC2,PCYT2,THRAP3,LARP1,TOM1,LIMA1,SLC35F6,SCRIB,FOXK2,EZH2,HDAC4,RANBP2,DDX41,CIRBP,KLC4,PAK4,TAX1BP1,NOC2L,XPO1,RALY,EXOC2,SCFD1,TARDBP,NOL8,LEO1,OBSL1,BOD1L1,ARID1A,TRERF1,AHCTF1,MYO18A,SRSF10,UTP18,USP11,RPS14,TOX4,SQSTM1,NIFK,PIAS1,HDAC2,NONO,RUNX1,MARCKSL1,NOP2,LIG1,UFL1,RRP8,CCDC85B,PAK1,MTA2,MDN1,PPP1R7,RING1,CSNK1E,MPHOSPH8,RBMX,TOP1,SGTA,MADD,GARS,NUP107,UBR4,TRA2A,RIF1,DHX9,AKAP8,TMEM237,HECTD1,DSTN,RBM6,CHD3,MPDZ,EPRS,ZNF326,RBM14,RBM4B,DCAF8,MYEF2,AMBRA1,DOT1L,RPL15,MAFK,PLK2,TERF1,KDM1A,RELT,UTP14A,HNRNPA3,EEF2,TRIM28,MLLT4,RAPGEF6,YBX1,PLCG1,ATG9A,MAPT,SRSF7,ADAR,SF3B1,MEF2D,CPSF7,PLEKHG3,NEDD4L,MAPK14,PRKAR2A,HERC2,ACAT1,DDX3X,HSP90AA1,TOMM20,KMT2C,SETD1B,EEF1D,FBXO38,NCAPH2,DDX5,RPS3A,PRRC2C,ANXA2,SMARCC2,NCOA3,RAB7A,SSH3	1.04070441593387	0.383783541783343	202	481
VITAMIN B2 (RIBOFLAVIN) METABOLISM	VITAMIN B2 (RIBOFLAVIN) METABOLISM	0.283308270676692	0.995681430149643	1	ALDOA,STX12,ERBB2,SLC35F6,PDCD5	1.10556899433114	0.475926039373449	5	22
GLYCOLYSIS AND GLUCONEOGENESIS	GLYCOLYSIS AND GLUCONEOGENESIS	0.301769823017698	0.995681430149643	1	TOR1AIP1,DVL1,LMNB2,VIM,NCAPH,C11ORF68,PNPLA6,PCM1,PARD3,CENPC,WNK1,LMNB1,PRKAA2,TXLNG,OTUD5,TOP2B,PSMD11,PRKAA1,ZBTB44,FLNA,MRE11A,FLNC,GIGYF2,LMNA,PWP1,CHAF1B,MDC1,POLR2A,HIST1H4A,OSBPL3,TSC2,SMC1A,PARD6A,MYO1C,GYS1,SMC4,CTNNA1,KDM2A,PRKCZ,TSC22D3,ALDOA,TOP2A,CDC42SE1,CWC22,ZFP36,LGALS3BP,DDX55,COL5A1,PRKAG2,CENPA,STX12,TP53BP1,LMO7,RPL30,ACOX2,PTS,TRAF3IP1,CSNK1D,ERBB2,PFKFB2,RBM34,PML,SUZ12,RBMX2,SRRM2,RPTOR,ATF2,PAK6,SNX9,PPAN,ZC3H11A,ISCU,NUMA1,VCL,TTC4,EPC2,MAP4,SLC35F6,EIF4EBP1,PSEN1,EZH2,RANBP2,EIF3B,NOC2L,XPO1,DYNC1H1,PTK2,EXOC2,NAGK,WAC,SCFD1,TARDBP,LEO1,RMDN3,OBSL1,CASZ1,MYO18A,UTP18,USP11,SQSTM1,ATN1,CHD1,NIFK,RBM15,PRKAB2,NUP98,ARPC3,HDAC2,WASL,NOP2,LIG1,UFL1,WIPI2,BCKDHA,PAK1,BAD,MDN1,PPP1R7,CSNK1E,MPHOSPH8,PTPN11,RRP9,GARS,NUP107,TRA2A,CDC5L	1.03019242045858	0.380516350739125	126	428
GLYOXYLATE AND DICARBOXYLATE METABOLISM	GLYOXYLATE AND DICARBOXYLATE METABOLISM	0.405059494050595	0.995681430149643	1	VIM,NCAPH,CHAF1B,HIST1H4A,MYO1C,CTNNA1,ALDOA,COL5A1,SUZ12,ATF2,SNX9	1.03222598442181	0.412853269458599	11	53
AMINOSUGARS METABOLISM	AMINOSUGARS METABOLISM	0.432356764323568	0.995681430149643	1	TOR1AIP1,KPNA2,MOCOS,PRKAA2,TOP2B,PPHLN1,PSMD11,GAS2L1,PWP1,WRNIP1,HIST1H4A,PARD6A,GYS1,SMC4,ALDOA,TOP2A,CWC22,LIMCH1,DDX55,ACOX2,CSNK1D,RBM34,PML,RBMX2,ATF2,PCYT2,DDX41,ACLY,NOC2L,XPO1,NAGK,TNRC18,UTP18,CHD1,PRKAB2,ARPC3,WASL,WIPI2,PAK1,PPP1R7,CSNK1E,RRP9,GARS,NUP107,UBR4,LENG1,PIK3C2A	1.01299310986035	0.383920707713165	47	159
PROTEOGLYCAN BIOSYNTHESIS	PROTEOGLYCAN BIOSYNTHESIS	0.457554244575542	0.995681430149643	1	POLR2A,FAM134C,RABL6,GOLIM4,ERBB2,LEMD3,TIMELESS,CHPF2,TMUB1,PTPRK	1.01694526251351	0.417825520139433	10	37
VITAMIN B5 - COA BIOSYNTHESIS FROM PANTOTHENATE	VITAMIN B5 - COA BIOSYNTHESIS FROM PANTOTHENATE	0.517258780783206	0.995681430149643	1	ALDOA,PPIG,GARS	0.988195985769292	0.44083753290897	3	16
GLYCOSYLPHOSPHATIDYLINOSITOL(GPI)-ANCHOR BIOSYNTHESIS	GLYCOSYLPHOSPHATIDYLINOSITOL(GPI)-ANCHOR BIOSYNTHESIS	0.521098526611206	0.995681430149643	1	SRRT,DBN1,TARDBP,GARS,NUP107,EEF2,BAIAP2L1,HSP90AA1,CLK1	0.990478446584966	0.4282656647166	9	21
ELECTRON TRANSPORT CHAIN	ELECTRON TRANSPORT CHAIN	0.523208020050125	0.995681430149643	1	CENPE,FAM134C,ALDOA,NOC2L,RMDN3,NOP2,RAB7A,RAPGEF2,FAT4,RPS28	0.989566625628573	0.42598926638358	10	22
UREA CYCLE/AMINO GROUP METABOLISM	UREA CYCLE/AMINO GROUP METABOLISM	0.541245875412459	0.995681430149643	1	CENPE,HNRNPA2B1,VIM,NCAPH,C11ORF68,CAMSAP2,SVIL,CTNND1,INCENP,LMNB1,PRKAA2,PLEC,NCOA6,PHF10,TOP2B,PSMD11,ZBTB44,FLNA,KAT7,MRE11A,MKI67,PACSIN1,LMNA,CHTF18,KMT2A,PWP1,KAT8,WRAP53,BRD1,CHAF1B,ZNF462,MDC1,POLR2A,WRNIP1,HIST1H4A,TSC2,KLC2,SMC1A,SRSF9,PARD6A,GYS1,TRIM37,SMC4,ALDOA,TOP2A,CCR1,ZC3H13,REEP4,MLLT10,LGALS3BP,DDX55,TP53BP1,ACOX2,KIF4A,TRAF3IP1,DBN1,CSNK1D,NFATC2,RBM34,PPP1R12A,PML,CIT,SUZ12,TRAF1,VANGL1,RBMX2,KMT2B,NCL,TIMELESS,CBX3,RPTOR,ATF2,TMPO,CENPF,PPAN,SRRM1,NUMA1,ESCO2,CIC,EPC2,PCYT2,THRAP3,LARP1,LIMA1,SLC35F6,SP100,FOXK2,EZH2,HDAC4,EIF3B,SUDS3,KLC4,NOC2L,XPO1,RALY,TARDBP,LEO1,OBSL1,BOD1L1,ARID1A,MYO18A,SRSF10,BAP1,UTP18,USP11,TOX4,SQSTM1,DHX16,PIAS1,NUP98,ARPC3,HDAC2,NONO,RUNX1,NOP2,LIG1,UFL1,RRP8,CCDC85B,RNF11,BCKDHA,PAK1,MTA2,MDN1,PPP1R7,RING1,FTSJ1,CSNK1E,MPHOSPH8,RBMX,TOP1,SGTA,PRKDC,GARS,TRA2A,CDC5L,RIF1,DHX9,GIT1,FRYL,AKAP8,DNTTIP2,TMEM237,HECTD1,DSTN,CHD3,UTP3,EPRS,OTUD4,ZNF326,RBM14,RBM4B,DCAF8,MYEF2,DOT1L,HNRNPUL1,MAFK,PLK2,TERF1,KDM1A,UTP14A,HNRNPA3,EEF2,TRIM28,MLLT4,RRAS2,CCDC8,YBX1,CDK13,PLCG1,ATG9A,DYNC1LI1,SRSF7,ADAR,SF3B1,MEF2D,CPSF7,PLEKHG3,NEDD4L,PPP1R13L,MAPK14,PRKAR2A,HERC2,ACAT1,SUPT6H,DDX3X,HSP90AA1,TOMM20,KMT2C,ERCC5,SETD1B,EEF1D,NCAPH2,DDX5,BRCA2	0.993639421566918	0.366248450427539	195	496
