Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
GLUTAMATE DEGRADATION II	GLUTAMATE DEGRADATION II	9.99900009999e-05	0.000860628222891997	1	SARS,AARS,GARS,TARS,HSPA5,ATIC,LAMC1,ENO2,ATP6V1B2,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,ATP6V1E1,GAPDH,PFKL,FKBP1A,LARS,SLC2A1,NEDD4L,ACSS2,PFKP,HSPA6,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,OAT,SLC2A3,HSPH1,C11ORF68,NUTF2,HSPA4,EPB41,DSTN,NPEPPS,ALDOA,HSP90AA1,RRM2,PYGB,EIF4A1,ESD,ACTB,ACAT2,PACSIN3,PTPRF,PRDX2,EIF4A2,TROVE2,HMGCS1,TXN,HSP90AB1,CS,OLA1,RAP2A,PPIA,PRPF40A,YWHAG,CTPS2,THOC7,HSPA1B,ATG5,DLAT	1.42198106476013	0.531327388589529	69	161
ASPARTATE BIOSYNTHESIS	ASPARTATE BIOSYNTHESIS	9.99900009999e-05	0.000860628222891997	1	SARS,AARS,GARS,TARS,HSPA5,ATIC,LAMC1,ENO2,ATP6V1B2,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,ATP6V1E1,GAPDH,PFKL,FKBP1A,LARS,SLC2A1,NEDD4L,ACSS2,PFKP,HSPA6,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,OAT,SLC2A3,HSPH1,C11ORF68,NUTF2,HSPA4,EPB41,DSTN,NPEPPS,ALDOA,HSP90AA1,RRM2,PYGB,EIF4A1,ESD,ACTB,ACAT2,PACSIN3,PTPRF,PRDX2,EIF4A2,TROVE2,HMGCS1,TXN,HSP90AB1,CS,OLA1,RAP2A,PPIA,PRPF40A,YWHAG,CTPS2,THOC7,HSPA1B,ATG5,DLAT	1.42198106476013	0.531327388589529	69	161
PROLINE BIOSYNTHESIS I	PROLINE BIOSYNTHESIS I	9.99900009999e-05	0.000860628222891997	1	SDCBP,GFPT1,APP,XPOT,VCAM1,GALT,HSPA5,ENO2,ATP6V1B2,PFKM,ATOX1,TUBB3,TUBB4B,GAPDH,SUZ12,PFKL,NUDT5,GART,NAP1L1,EED,NUDT21,PFKP,HSPA6,BAG3,CTPS1,ARMC6,AHCY,AHNAK2,EEF2,NAP1L4,TUBA4A,PYCRL,RNF2,PARK7,HSPH1,HSPA4,HNRNPD,EIF2B2,IPO7,HNRNPH2,HSP90AA1,CAD,RRM2,EIF2B5,CCT8,STIP1,ACTB,PPID,PRDX2,ME2,HSP90AB1,CS,BABAM1,CCT7,MMS19,COPB1,CCT4,YWHAG,KPNB1,CTPS2,IDH3A,EIF2S2,HSPA1B,NSF,MAPK1,ATP6V1D,WRAP73,TCP1,RC3H1	1.31781466222053	0.490852392737741	69	176
THIO-MOLYBDENUM COFACTOR BIOSYNTHESIS	THIO-MOLYBDENUM COFACTOR BIOSYNTHESIS	9.99900009999e-05	0.000860628222891997	1	SNRPB,PDIA4,HSPA5,LAMC1,GOT1,PEPD,F3,MTHFD1,PRKAR1A,H2AFX,IMPDH2,RNH1,PFKL,SLC2A1,G6PD,AKR1A1,TOP2A,HSPA6,SKI,DDX5,APOC3,HARS,PRPS2,CTPS1,PLAU,EEF2,UBTF,FGFR1,GSPT1,SLC2A3,HSP90B1,EZR,ALAD,CAPN2,PYGB,CDH1,GLB1,ESD,SDC4,DARS,CBR1,PTPRF,AGRN,TROVE2,MIF,TXN,XRCC5,CKB,RAP2A,PKM,AKR1B1,MOCOS,PLS3,HSPA1B,PARVA,ABCA1,DLAT,GPC6,WRAP73,APOB,TPR,PRKAR2A,STMN1,ILK,HLA-C	1.37727290578385	0.516984245749882	65	143
GLUTATHIONE BIOSYNTHESIS	GLUTATHIONE BIOSYNTHESIS	9.99900009999e-05	0.000860628222891997	1	GFPT1,SNRPB,PDIA4,HSPA5,LAMC1,GOT1,PEPD,ATP6V1B2,F3,MTHFD1,PRKAR1A,H2AFX,GSS,IMPDH2,RNH1,GAPDH,PFKL,SLC2A1,ACSS2,G6PD,AKR1A1,GMPPB,TOP2A,HSPA6,SKI,DDX5,HARS,PRPS2,CTPS1,EEF2,UBTF,FGFR1,GSPT1,SLC2A3,TUBA4A,HSP90B1,HSPH1,HSPA4,EZR,ALAD,CAPN2,PYGB,CDH1,ELAVL1,GLB1,ESD,DARS,CBR1,PTPRF,TROVE2,MIF,TXN,HSP90AB1,XRCC5,CKB,RAP2A,PKM,AKR1B1,GCLC,PLS3,IRF3,TFIP11,HSPA1B,DLAT,TPR,TCP1,PRKAR2A,STMN1,HLA-C,CSE1L,IMPDH1,PFDN4,UMPS,PABPC1,ALDH2	1.35969414953348	0.508859930110327	75	154
THIAMIN SALVAGE III	THIAMIN SALVAGE III	9.99900009999e-05	0.000860628222891997	1	NDFIP2,SNRPB,HNRNPA2B1,SNRPE,NDFIP1,TSG101,HERC5,UBE2K,SNRNP70,RBMX,SNRPF,VPS4B,SNRPD3,NEDD4L,SRSF9,U2SURP,VPS28,HSPA6,DDX5,WBP2,SNRPG,POLR2A,SNRNP200,HNRNPU,POLR2H,TGFBR2,HNRNPA1,SNRPD2,CD2BP2,NCBP2,EFTUD2,PRPF6,SRRT,NCBP1,VTA1,HNRNPD,ISG15,SF3B3,HNRNPH2,CHMP4A,HNRNPC,PUF60,SNRNP40,DDX46,ELAVL1,ALYREF,AQR,HGS,SF3B6,HNRNPF,HNRNPUL1,HNRNPA3,USP39,CWC22,OS9,DHX15,HNRNPH1,SRSF3,UBE2G2,RBM22,PRPF40A,PHF5A,SF3A3,SRSF1,DDX42,HSPA1B,PPIL1,SF3A1,POLR2E,CDC5L,RNF19A,VPS37C,FBXO6,HNRNPK,CCAR1,CRNKL1,SUGP1,LUC7L3,SNRPB2,PRPF38A,FBXO7,SRSF2,SRSF7,SEL1L,CWC15,CHMP2B,WBP11,LSM3,VPS4A,PARP2,SRSF6,CHERP,POLR2C,DHX9,RBM17,FBXO21,CHMP2A,SART1,PRPF19,SMNDC1,SF3A2,RNPS1,PRPF8,SNRPN,UBE2D2,BUD31,RCC1	1.2999405645872	0.482606086427956	107	193
LEUKOTRIENE BIOSYNTHESIS	LEUKOTRIENE BIOSYNTHESIS	9.99900009999e-05	0.000860628222891997	1	SNRPB,PDIA4,HSPA5,LAMC1,PEPD,F3,MTHFD1,PRKAR1A,PFKM,IMPDH2,RNH1,NAMPT,PFKL,SLC2A1,NEDD4L,G6PD,COTL1,GGT1,AKR1A1,GMPPB,TOP2A,PFKP,HSPA6,SKI,HARS,PRPS2,CHD4,EEF2,FGFR1,GSPT1,FUT11,SLC2A3,HSP90B1,HSPH1,HSPA4,EZR,ALAD,SLC39A10,NPEPPS,HSP90AA1,PYGB,CDH1,ELAVL1,ESD,DARS,PTPRF,ME2,TROVE2,OS9,MIF,ARPC3,TXN,HSP90AB1,XRCC5,LTA4H,CKB,RAP2A,PKM,AKR1B1,CHST12,PPIA,PRPF40A,PLS3,HSPA1B,DLAT,ZNF318,TPR,PRKAR2A,KPNA3,HLA-C,ARHGAP17,CSE1L,UBA5	1.34699768907083	0.503309630702334	73	161
SPHINGOMYELIN METABOLISM	SPHINGOMYELIN METABOLISM	9.99900009999e-05	0.000860628222891997	1	SNRPB,PDIA4,HSPA5,LAMC1,PEPD,F3,MTHFD1,PRKAR1A,TMPO,IMPDH2,RNH1,PFDN2,SLC2A1,G6PD,EED,MOV10,AKR1A1,TOP2A,HSPA6,SKI,HARS,PRPS2,EEF2,FGFR1,GSPT1,SLC2A3,HSP90B1,HSPH1,HSPA4,ALDH3A2,EZR,ALAD,DNM1L,PYGB,MTHFR,FNTB,NGFR,CDH1,ELAVL1,ESD,DARS,CENPO,BCL7C,PTPRF,TROVE2,OS9,MIF,SMPD4,TXN,TCTN3,XRCC5,CKB,RAP2A,PKM,AKR1B1,CASP7,UBE2G2,KPNB1,AKAP5,PLS3,HSPA1B,DLAT,TPR,PRKAR2A,HLA-C,SMPD1	1.35068901993483	0.506517303927394	66	147
BILE ACID BIOSYNTHESIS, NEUTRAL PATHWAY	BILE ACID BIOSYNTHESIS, NEUTRAL PATHWAY	9.99900009999e-05	0.000860628222891997	1	AARS,GARS,CTH,PDIA4,HSPA5,ATIC,WDR76,ENO2,ATP6V1B2,MTHFD1,NARS,PGD,PFKM,GAPDH,PFKL,ACSS2,BCAT1,AKR1A1,PFKP,HSPA6,PGM1,UGP2,IARS,SNRNP200,PPA1,UBA1,AHCY,EEF2,ISYNA1,PDIA3,PRPF6,HSPH1,HSPA4,HNRNPD,EPB41,NPEPPS,HSP90AA1,TRIP13,CCT8,PYGB,EIF4A1,ELAVL1,DARS,ACAT2,EIF4A2,ADK,TROVE2,HSP90AB1,CS,PITPNA,OLA1,PIN4,RAP2A,AKR1B1,AKR1D1,AKR7A2,IDH3A,PLS3,AKR1C3,HSPA1B	1.4024889891382	0.526861269767205	60	140
TRNA SPLICING	TRNA SPLICING	9.99900009999e-05	0.000860628222891997	1	SNRPB,APP,HNRNPA2B1,SNRPE,RBM8A,SMARCA5,SNRNP70,RBMX,SNRPF,SNRPD3,SKIV2L2,SRSF9,NUDT21,U2SURP,DDX5,SNRPG,SIN3A,POLR2A,SNRNP200,HNRNPU,POLR2H,HNRNPA1,SNRPD2,CD2BP2,NCBP2,EFTUD2,CPSF3,PRPF6,NAP1L4,SRRT,NCBP1,HNRNPD,CPSF2,SF3B3,TRA2B,HNRNPH2,CHD1,HNRNPC,PUF60,SNRNP40,DDX46,ELAVL1,ALYREF,AQR,SF3B6,HNRNPF,PATL1,HNRNPUL1,HNRNPA3,ASF1A,INO80,USP39,CWC22,CSTF1,RNPC3,FIP1L1,LSM1,HIST2H3A,DHX15,GPKOW,HNRNPH1,SRSF3,RBM22,PRPF40A,PHF5A,SF3A3,ZMAT5,SUPT16H,SRSF1,TFIP11,DDX42,PPIL1,SF3A1,POLR2E,SNRNP35,MORF4L1,CDC5L,PABPN1,CPSF7,CPSF1,HNRNPK,SETD1B,CCAR1,CRNKL1,SUGP1,CHD2,SNRPB2,PPWD1,PRPF38A,EIF4A3,DHX16,SRSF2,SYF2,SRSF7,PABPC1,CWC15,WBP11,AURKB,LSM3,HIST2H2AB,SRSF6,CHERP,TRAF2,NAT10,ZCRB1,POLR2C,DHX9,RBM17,SART1,PRPF19,SMNDC1,SF3A2,RNPS1,PRPF8,SNRPN,BUD31	1.36027267366348	0.504351918109873	116	202
