Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
MUSCLE STRUCTURE DEVELOPMENT%GOBP%GO:0061061	MUSCLE STRUCTURE DEVELOPMENT%GOBP%GO:0061061	0.00157728706624606	0.448081841432225	1	BASP1,CD9,ACTA1,SIK1,NEBL,MYF6,CAV1,KIAA1161,ACVR1,CAV2,PDGFRB,PLD3,PDLIM1,SEPN1	1.87996571955495	0.587674400787321	14	84
UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655	UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655	0.00174825174825175	0.448081841432225	1	BASP1,PSAP,COL4A1,PDGFRB,HSPB11,CTSH,CENPF,SLIT2,ARL3,MYO1E,PODXL,PKD1,ITGA3	1.91650399887959	0.679934775912151	13	37
TRANSCRIPTIONAL REGULATION OF GRANULOPOIESIS%REACTOME DATABASE ID RELEASE 74%9616222	TRANSCRIPTIONAL REGULATION OF GRANULOPOIESIS%REACTOME DATABASE ID RELEASE 74%9616222	0.00182149362477231	0.448081841432225	1	HIST1H2BL,H2AFV,EP300,RXRA	2.06202126316331	0.812069802515882	4	20
CITRIC ACID CYCLE (TCA CYCLE)%REACTOME DATABASE ID RELEASE 74%71403	CITRIC ACID CYCLE (TCA CYCLE)%REACTOME DATABASE ID RELEASE 74%71403	0.0018348623853211	0.448081841432225	1	SUCLG1,FAHD1,SDHD,SUCLA2	2.05845443792229	0.803303230331474	4	22
FORMATION OF HIV ELONGATION COMPLEX IN THE ABSENCE OF HIV TAT%REACTOME%R-HSA-167152.3	FORMATION OF HIV ELONGATION COMPLEX IN THE ABSENCE OF HIV TAT%REACTOME%R-HSA-167152.3	0.00232558139534884	0.448081841432225	-1	CTDP1,POLR2G,GTF2H3,TCEB3,POLR2E,ERCC2,TCEB2,POLR2D,TCEA1,GTF2F1,POLR2C,CDK7,GTF2F2,CDK9,SUPT16H,SSRP1,NCBP2,POLR2B,SUPT5H,ELL,GTF2H4,GTF2H1,NELFB,POLR2H	-1.77717816459092	-0.583805698147072	24	37
REGULATION OF MRNA PROCESSING%GOBP%GO:0050684	REGULATION OF MRNA PROCESSING%GOBP%GO:0050684	0.00289017341040462	0.448081841432225	-1	FAM172A,LEO1,KHDRBS1,PTBP3,HSF1,ZC3H14,SAP18,PAPOLA,CPSF6,SRSF4,DDX5,CPSF7,IK,RBMXL1,SRSF6,FXR1,ZBTB7A,RBM17,PUF60,RBM19,FMR1,C9orf78,SRSF3,RBMX,QKI,CIRBP,RBM39,CDK9,SF1,SRSF10,METTL16,RBM4,NUDT21,PAF1,U2AF2,DDX17,CTR9,YTHDC1,SAFB2,HNRNPA1,RNF40,DHX9,SRSF9,SRSF5,CDK11A,CDC73,SAFB,NCBP2,THRAP3,HNRNPU,SRSF2,MBNL1,DAZAP1,PTBP1,SUPT5H,CWC22,JMJD6,NUP98,TRA2A,KIAA1429,ZC3H3,WTAP,CELF1,SUPT6H	-1.80908032024495	-0.482813923594743	64	112
CHROMATIN REMODELING%GOBP%GO:0006338	CHROMATIN REMODELING%GOBP%GO:0006338	0.00293255131964809	0.448081841432225	-1	CHD3,OIP5,KDM4B,ZBTB1,SMARCD3,RB1,MIS18A,KDM5B,HMGB3,SPTY2D1,CENPH,TAF6L,SMARCA5,RSF1,HELLS,SMARCA4,SMARCE1,SMARCC2,POLE3,PAK1,ZBTB7A,HMGB2,CENPO,CHD1L,CHD8,KDM5A,MTA2,VPS72,CENPN,SMARCA1,CBX3,ACTR5,ATRX,KDM5C,BAZ2A,RBBP7,MBD2	-1.73642360601577	-0.475617617330293	37	101
ANTIBIOTIC METABOLIC PROCESS%GOBP%GO:0016999	ANTIBIOTIC METABOLIC PROCESS%GOBP%GO:0016999	0.00333889816360601	0.448081841432225	1	SUCLG1,FAHD1,MTHFS,SDHD,PRDX2,SDHAF2,CBR4,MDH1	1.87523107243999	0.611931944182728	8	59
HALLMARK_COAGULATION%MSIGDB_C2%HALLMARK_COAGULATION	HALLMARK_COAGULATION%MSIGDB_C2%HALLMARK_COAGULATION	0.00340715502555366	0.448081841432225	1	CD9,FBN1,SERPINE1,PRSS23,C3,BMP1,C1R,LAMP2,TFPI2,CTSH,F10,HTRA1,ITGB3,MMP14,PROS1,CLU,RABIF	1.9478078492924	0.643489809980045	17	55
REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048638	REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048638	0.00346020761245675	0.448081841432225	1	BASP1,RNF6,RTN4,SMURF1,PPIB,CDKN1B	2.06215604645472	0.687904244021585	6	53
MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517	MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517	0.00352733686067019	0.448081841432225	1	BASP1,ACTA1,MYF6,CAV1,KIAA1161,CAV2,SEPN1	1.85791915087675	0.638882973156834	7	44
PROCESSING OF CAPPED INTRON-CONTAINING PRE-MRNA%REACTOME%R-HSA-72203.3	PROCESSING OF CAPPED INTRON-CONTAINING PRE-MRNA%REACTOME%R-HSA-72203.3	0.00355871886120996	0.448081841432225	-1	CWC15,SNRPC,HNRNPA0,PDCD7,LSM7,NXT1,THOC5,RBM22,SARNP,NUPL2,CPSF1,LSM6,SNRPA1,U2AF1,POLR2G,PAPOLA,SUGP1,PCBP2,POLR2E,SNRPG,SNRNP70,SRSF4,DDX23,PLRG1,CCAR1,SF3B3,SYF2,SF3A1,BUD31,PCBP1,DDX5,CPSF7,HNRNPF,HNRNPA2B1,NUP85,PPIL4,NXF1,POLR2D,PPIL3,SRSF6,NUP50,SF3B5,FYTTD1,THOC2,SF3B6,LSM4,CDC5L,PRPF6,DHX15,CASC3,NHP2L1,RBM17,GTF2F1,PUF60,PPWD1,CSTF2T,PHF5A,POLR2C,SNRPA,SRSF3,GTF2F2,RBMX,ELAVL1,SF1,SF3A3,USP39,NUP37,SNRPB,SRSF10,THOC1,SRSF11,SF3B2,SYMPK,PPIE,PRPF40A,SF3B1,RANBP2,SKIV2L2,SMNDC1,NUDT21,U2AF2,TPR,HNRNPA1,CPSF3,FUS,DHX9,U2SURP,XAB2,DHX38,SRSF9,SRSF5,SNRPF,SF3A2,NCBP2,PQBP1,HNRNPH1,HNRNPU,CTNNBL1,SRSF2,BCAS2,NUP43,POLR2B,CWC25,SART1,PTBP1,SNRPE,CWC22,SNRNP200,EIF4E,POM121,CD2BP2,HNRNPR,PCF11,CSTF3,WTAP,PRPF4,POLDIP3,ZC3H11A,WBP11,NUP133,ZCRB1,NUP93,SNRPB2,CDC40,PRPF3,HNRNPC,SNRPN	-1.49723084647099	-0.366109974892687	127	220
CITRATE METABOLIC PROCESS%GOBP%GO:0006101	CITRATE METABOLIC PROCESS%GOBP%GO:0006101	0.0035778175313059	0.448081841432225	1	SUCLG1,FAHD1,SDHD,SDHAF2,MDH1	1.96239792922541	0.743663746593442	5	27
POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639	POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639	0.0036101083032491	0.448081841432225	1	BASP1,SMURF1,PPIB	1.95964129527318	0.753128151594076	3	25
TRICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0072350	TRICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0072350	0.00361663652802893	0.448081841432225	1	SUCLG1,FAHD1,SDHD,SDHAF2,MDH1,ASS1,SUCLA2,GLUD1	1.87571179825648	0.700516987579037	8	30
