Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-1428517.1	THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-1428517.1	0.00184842883548983	0.324444444444444	1	MT-CYB,MT-ND1,NDUFB11,ATP5I,ETFDH,DLD,UQCR10,NDUFAF4,ATP5F1,COX18,IDH3B,MT-ND3,ATP5C1,MT-ND5,MT-ND4,NDUFS5,NDUFA6,MPC2,MPC1,DLAT,ATP5J,NDUFA8,NDUFS8,COX6C,SLC16A3,NDUFS7,NDUFA11,RXRA,NDUFB1,D2HGDH,NDUFS2,NDUFA13,SDHA,IDH3A,NDUFAF5,NDUFB2,NDUFA3,NNT,NDUFAF2,ME3,TACO1,PDPR,ACO2,SLC25A14,COX7A2L,SUCLA2,IDH2,DLST,VDAC1,ATP5A1,NDUFA4,NDUFS6,PDP1,COX20,ATP5H,NDUFAF6,UQCRC2,TIMMDC1,COX16,ATP5O,COX6B1,PDK1,MT-ATP8,BSG,ATP5J2,NUBPL,UQCRQ,COX11,PDHB,ETFA,MDH2,ATP5L,PDHA1,SCO1,TRAP1,ATP5S,NDUFV2,COX5A,SUCLG2,SDHB,COX4I1,OGDH,MT-CO2	1.89914190567947	0.495781086808162	83	137
RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1	RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1	0.00186219739292365	0.324444444444444	1	MT-CYB,MT-ND1,NDUFB11,ATP5I,ETFDH,UQCR10,NDUFAF4,ATP5F1,COX18,MT-ND3,ATP5C1,MT-ND5,MT-ND4,NDUFS5,NDUFA6,ATP5J,NDUFA8,NDUFS8,COX6C,NDUFS7,NDUFA11,NDUFB1,NDUFS2,NDUFA13,SDHA,NDUFAF5,NDUFB2,NDUFA3,NDUFAF2,TACO1,SLC25A14,COX7A2L,ATP5A1,NDUFA4,NDUFS6,COX20,ATP5H,NDUFAF6,UQCRC2,TIMMDC1,COX16,ATP5O,COX6B1,MT-ATP8,ATP5J2,NUBPL,UQCRQ,COX11,ETFA,ATP5L,SCO1,TRAP1,ATP5S,NDUFV2,COX5A,SDHB,COX4I1,MT-CO2	2.0129294908984	0.553123869321504	58	96
OXIDATION-REDUCTION PROCESS%GOBP%GO:0055114	OXIDATION-REDUCTION PROCESS%GOBP%GO:0055114	0.00186567164179104	0.324444444444444	1	DHRS2,MT-CYB,MT-ND1,NDUFB11,ETFDH,DLD,PHKG2,UQCR10,GRHPR,PHYH,SUOX,IDH3B,AAED1,MT-ND3,GPX4,CYP2U1,LYRM7,MT-ND5,CYBA,OXA1L,CHCHD4,MT-ND4,NDUFS5,NDUFA6,AMACR,MECR,GYG1,PGAM1,MGST1,ALDH1B1,DHFR,SLC25A10,COA6,GPI,COX15,NDUFA8,SDHAF2,ALDH3A2,NDUFS8,COX6C,CYP51A1,AIFM1,FAM213B,NDUFS7,NDUFA11,NDUFB1,ACAD10,NDUFS2,FAM213A,PHKA1,CBR4,NDUFA13,DECR2,SDHA,IDH3A,SLC25A12,AKR1D1,HADHA,ACADM,NDUFB2,NDUFA3,NNT,NDUFAF2,MTFR1,AUH,GPD2,ME3,TSTD1,TMX3,PDIA5,MCAT,ACO2,SLC25A14,SUMF1,GBE1,COX7A2L,SUCLA2,IDH2,DLST,HMOX1,ACAT1,MARC2,NDUFA4,DHRS4,ABCD3,ALDH2,NDUFS6,ABCD4,SLC25A22,CYP4V2,IVD,ACOX3,UQCRC2	1.70492296158729	0.409106351165271	93	265
RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 74%611105	RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 74%611105	0.0018796992481203	0.324444444444444	1	MT-CYB,MT-ND1,NDUFB11,ETFDH,UQCR10,NDUFAF4,COX18,MT-ND3,MT-ND5,MT-ND4,NDUFS5,NDUFA6,NDUFA8,NDUFS8,COX6C,NDUFS7,NDUFA11,NDUFB1,NDUFS2,NDUFA13,SDHA,NDUFAF5,NDUFB2,NDUFA3,NDUFAF2,TACO1,COX7A2L,NDUFA4,NDUFS6,COX20,NDUFAF6,UQCRC2,TIMMDC1,COX16,COX6B1,NUBPL,UQCRQ,COX11,ETFA,SCO1,TRAP1,NDUFV2,COX5A,SDHB,COX4I1,MT-CO2,NDUFS3,NDUFS1	1.87756776711216	0.52813462040353	48	82
MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 74%5368287	MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 74%5368287	0.0018796992481203	0.324444444444444	1	MRPS18C,MRPL53,MRPL27,MTIF3,MRPS35,OXA1L,MRPL16,MRPL46,MRPL20,MRPL23,MRPS23,MRPS25,MRPL42,MRPS24,ERAL1,MRPS22,MRPL34,CHCHD1,MRPS5,MRPL39,MRPL54,MRPS28,MRPL13,MRPS26,MRPS2,MRPL21,MRPL18,MRPS17,MRPL1,MRPS12,MRPS7,MRPL41,TSFM,MRPL49,MRPL2,DAP3	1.8846388148713	0.530256393626911	36	84
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	0.00189753320683112	0.324444444444444	1	MT-ND1,NDUFB11,UQCR10,NDUFAF4,COX18,MT-ND3,LYRM7,UQCC1,MT-ND5,OXA1L,CHCHD4,MT-ND4,NDUFS5,NDUFA6,NDUFA8,SDHAF2,SLC25A33,NDUFS8,FASTKD3,AIFM1,SAMM50,NDUFS7,TTC19,NDUFA11,NDUFB1,NDUFS2,NDUFA13,UQCC2,NDUFAF5,NDUFB2,NDUFA3,NDUFAF2,FOXRED1,IMMP2L	2.07700508542879	0.595043464584708	34	75
MITOCHONDRIAL TRANSLATIONAL ELONGATION%GOBP%GO:0070125	MITOCHONDRIAL TRANSLATIONAL ELONGATION%GOBP%GO:0070125	0.0019047619047619	0.324444444444444	1	MRPS18C,MRPL53,MRPL27,MRPS35,OXA1L,MRPL16,MRPL46,MRPL20,MRPL23,MRPS23,MRPS25,MRPL42,MRPS24,ERAL1,MRPS22,MRPL34,CHCHD1,MRPS5,MRPL39,MRPL54,MRPS28,MRPL13,MRPS26,MRPS2,MRPL21,MRPL18,MRPS17,MRPL1,MRPS12,MRPS7,MRPL41,TSFM,MRPL49,MRPL2,DAP3	1.93047818614482	0.550749906368857	35	79
MITOCHONDRIAL TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 74%5368286	MITOCHONDRIAL TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 74%5368286	0.00190839694656489	0.324444444444444	1	MRPS18C,MRPL53,MRPL27,MTIF3,MRPS35,OXA1L,MRPL16,MRPL46,MRPL20,MRPL23,MRPS23,MRPS25,MRPL42,MRPS24,ERAL1,MRPS22,MRPL34,CHCHD1,MRPS5,MRPL39,MRPL54,MRPS28,MRPL13,MRPS26,MRPS2,MRPL21,MRPL18,MRPS17,MRPL1,MRPS12,MRPS7,MRPL41	1.94053304336237	0.553456011777578	32	78
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME%R-HSA-5389840.1	MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME%R-HSA-5389840.1	0.00190839694656489	0.324444444444444	1	MRPS18C,MRPL53,MRPL27,MRPS35,OXA1L,MRPL16,MRPL46,MRPL20,MRPL23,MRPS23,MRPS25,MRPL42,MRPS24,ERAL1,MRPS22,MRPL34,CHCHD1,MRPS5,MRPL39,MRPL54,MRPS28,MRPL13,MRPS26,MRPS2,MRPL21,MRPL18,MRPS17,MRPL1,MRPS12,MRPS7,MRPL41,TSFM,MRPL49,MRPL2,DAP3	1.93586420080516	0.552124419414248	35	78
MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME DATABASE ID RELEASE 74%5419276	MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME DATABASE ID RELEASE 74%5419276	0.00190839694656489	0.324444444444444	1	MRPS18C,MRPL53,MRPL27,MRPS35,OXA1L,MRPL16,MRPL46,MRPL20,MRPL23,MRPS23,MRPS25,MRPL42,MRPS24,ERAL1,MRPS22,MRPL34,CHCHD1,MRPS5,MRPL39,MRPL54,MRPS28,MRPL13,MRPS26,MRPS2,MRPL21,MRPL18,MRPS17,MRPL1,MRPS12,MRPS7,MRPL41	1.92048336648196	0.547737678744488	31	78
