Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
HYALURONAN METABOLISM	HYALURONAN METABOLISM	0.654236276849642	0.998823529411765	-1	EIF4EBP1,PTPN11,PLCG1,H2AFX,BACH1,CRK,TGS1,FYN,EIF4EBP2,EIF6,FRS2,MAPK1,MAPK3,HNRNPD,BAG6,SOS1,ATP1A1,MCM2,NUP214,TUBA1A	-0.876748639016959	-0.289943848902501	20	20
N-GLYCAN BIOSYNTHESIS	N-GLYCAN BIOSYNTHESIS	0.937119675456389	0.998823529411765	-1	ARFGAP1,SLC38A1,ALDOA,REPS2,LGALS3BP,PRKAG2,CSNK1D,EIF4EBP1,PTPRK,DYNC1H1,XPO1	-0.807373339192413	-0.188955363010546	11	107
GLYCOLYSIS AND GLUCONEOGENESIS	GLYCOLYSIS AND GLUCONEOGENESIS	0.272246323140408	0.998823529411765	1	TOR1AIP1,DVL1,LMNB2,VIM,NCAPH,PNPLA6,PCM1,PARD3,CENPC,LMNB1,TOP2B,ZBTB44,FLNA,MRE11A,GIGYF2,LMNA,PWP1,CHAF1B,MDC1,POLR2A,HIST1H4A,OSBPL3,SMC1A,PARD6A,MYO1C,GYS1,SMC4,CTNNA1,KDM2A,TOP2A,CWC22,DDX55,COL5A1,CENPA,TP53BP1,LMO7,RPL30,ACOX2,ERBB2,RBM34,PML,SUZ12,RBMX2,SRRM2,ATF2,PAK6,ZC3H11A,NUMA1,EPC2,MAP4,PSEN1,EZH2,RANBP2,NOC2L,WAC,SCFD1,LEO1,RMDN3,OBSL1,CASZ1,MYO18A,UTP18,USP11,ATN1,CHD1,NIFK,RBM15,NUP98,HDAC2,NOP2,LIG1,BCKDHA,PAK1,CSNK1E,MPHOSPH8,RRP9,TRA2A,CDC5L,NUP35,POM121,TMEM237,ANKRD17,DSTN,CHD3,UTP3,EPRS,NUSAP1,TERF1,SEC61A1,UTP14A,TTN,CCDC8,YBX1,NFIC,HIF1A,SRSF7,AMFR,MEF2D,CPSF7,MAPK14,PRKAR2A,ACAT1,DDX3X,TMEM55A,SETD1B,EEF1D,NCAPH2,RPS3A,KIF23,USP7,SNW1,CHAF1A,FAT4,TRIP12,ACD,HNRNPA1,CLK1,SNRNP200,WDR20,RPS6KA3,BABAM1,MET,MAP3K7,TUBA1A,STAG2,PPP2R5E,SENP3,MNAT1,XRN2,POGZ,PRKD3,NUP214,HNRNPAB,DDX54,RAF1,CDC23,ATP13A1,SUMO1,ADD1,PLAA,CREBZF,NUP93	1.07522038139712	0.258652163245777	142	427
GLYCOSPHINGOLIPID BIOSYNTHESIS - GANGLIOSERIES	GLYCOSPHINGOLIPID BIOSYNTHESIS - GANGLIOSERIES	0.847527277880119	0.998823529411765	1	VIM,GYS1,RABL6,USP42,METTL18,TUBA1A,NUP214,VCP,OFD1,LRIG1,BAG6,MBD1,MBD2,NCOA5	0.7644689750477	0.247468361139561	14	37
C5-BRANCHED DIBASIC ACID METABOLISM	C5-BRANCHED DIBASIC ACID METABOLISM	0.139084507042254	0.998823529411765	-1	DYRK1A,CSNK1D,PIK3C2A,KPNA4,RAB7A,MYC,ITCH,CLTC,ATP2A2,AGTRAP	-1.29927954176713	-0.456760386152026	10	16
PYRUVATE METABOLISM	PYRUVATE METABOLISM	0.0591346153846154	0.998823529411765	-1	WNK1,PRKAA2,PSMD11,PRKAA1,ALDOA,LGALS3BP,CSNK1D,EIF3B,XPO1,ARPC3,WASL,MDN1,SGTA,EEF2,NEDD4L,HSP90AA1,RAB7A,PSMD2,HSD17B7,MAP2K2,BAG3,CLTC,ATP2A2	-1.25656423537022	-0.298589125216772	23	96
SIALIC ACID METABOLISM	SIALIC ACID METABOLISM	0.89007571660357	0.998823529411765	1	VIM,PML,OSBPL11,SAMD1,LIMA1,MYO18A,UNC93B1,KIAA1671,JUNB,RTN3	0.754244912311636	0.226386879504541	10	56
CHONDROITIN SULFATE DEGRADATION	CHONDROITIN SULFATE DEGRADATION	0.154534606205251	0.998823529411765	-1	EIF4EBP1,PTPRK,PTPN11,PLCG1,MYC,H2AFX,BACH1	-1.25590567370626	-0.415332409641572	7	20
DI-UNSATURATED FATTY ACID BETA-OXIDATION	DI-UNSATURATED FATTY ACID BETA-OXIDATION	0.908592777085928	0.998823529411765	1	TOP2B,USP20,POLR2A,HIST1H4A,NES,TOP2A,ERBB2,TRAF1,ATF2,FLNB,LIMA1,LEO1,OBSL1	0.773947330222552	0.210795270312904	13	106
PUTATIVE ANTI-INFLAMMATORY METABOLITES FORMATION FROM EPA	PUTATIVE ANTI-INFLAMMATORY METABOLITES FORMATION FROM EPA	0.476661392405063	0.998823529411765	-1	ALDOA,ZFP36,ARPC3,FTSJ1,MAD1L1,PIK3C2A,EEF2,KPNA4,NEDD4L,HSP90AA1,PGRMC2,MYC,SDCBP,H2AFX	-0.991427294189541	-0.255658409684002	14	59
