Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
FATTY ACID ACTIVATION	FATTY ACID ACTIVATION	0.706103015437888	0.998210450966357	1	TOP2B,HIST1H4A,TOP2A,ERBB2,OBSL1,RTN3,CCDC8	0.851082598034368	0.279948270148351	7	34
4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS	0.625761772853186	0.998210450966357	1	DCAF6,POLR2A,TOP2A,PBRM1,NCL,ARID1A,TGFB1I1,HDAC2,PRKDC,NCOR2,PELP1,TRIM28,SMARCC2,MNAT1,DDX54,RAF1,SUMO1	0.907000967988666	0.275980535839262	17	50
4-HYDROXYBENZOATE BIOSYNTHESIS	4-HYDROXYBENZOATE BIOSYNTHESIS	0.625761772853186	0.998210450966357	1	DCAF6,POLR2A,TOP2A,PBRM1,NCL,ARID1A,TGFB1I1,HDAC2,PRKDC,NCOR2,PELP1,TRIM28,SMARCC2,MNAT1,DDX54,RAF1,SUMO1	0.907000967988666	0.275980535839262	17	50
HYPUSINE BIOSYNTHESIS	HYPUSINE BIOSYNTHESIS	0.137590520078999	0.996488918147904	-1	CSNK1D,XPO1,TOP1,EEF2,MAPT,HSP90AA1,PSMD2,CDK17,HSD17B7,BAG3,CLTC	-1.23787641123186	-0.352822097695443	11	36
DIPHTHAMIDE BIOSYNTHESIS	DIPHTHAMIDE BIOSYNTHESIS	0.892628650904033	0.998210450966357	1	LMNB1,GYS1,TOP2A,NCL,LIG1,JUNB,CD44,SLC2A1,F3,PRKAR2A,RNH1,HMGA1,ATP2B2,HNRNPL,RPS2,SLC9A1,YBX3,SON	0.745257705388283	0.229073454400233	18	47
ALANINE BIOSYNTHESIS II	ALANINE BIOSYNTHESIS II	0.945287680903636	0.998210450966357	-1	IFNGR1,CSNK1D,VCL,XPO1,TOP1,EEF2,MAPT,DDX5,STMN1,H2AFX,ATP2A2	-0.73018558577719	-0.198100524456413	11	46
ALANINE BIOSYNTHESIS III	ALANINE BIOSYNTHESIS III	0.590804597701149	0.998210450966357	-1	CSNK1D,RPTOR,ISCU,TOP1,PIK3C2A,EEF2,KPNA4,MAPT,MYC,CLTC,ATP2A2	-0.921057444626638	-0.264826605534607	11	35
CITRULLINE-NITRIC OXIDE CYCLE	CITRULLINE-NITRIC OXIDE CYCLE	0.604196301564723	0.998210450966357	-1	PSMD11,ATP2B4,LGALS3BP,PARP4,COPRS,WASL	-0.92430793215591	-0.249454120703174	6	47
ARGININE BIOSYNTHESIS IV	ARGININE BIOSYNTHESIS IV	0.840569395017794	0.998210450966357	-1	ALDOA,CSNK1D,SLC35F6,XPO1,RRAS2,TOMM20,PSMD2,MYC,HSD17B7,BAG3	-0.818893473601246	-0.219945441329457	10	48
ASPARAGINE BIOSYNTHESIS I	ASPARAGINE BIOSYNTHESIS I	0.362008426966292	0.998210450966357	-1	ALDOA,PRKAG2,IFNGR1,CSNK1D,XPO1,TOP1,STT3B,EEF2,MAPT,PSMD2,STMN1,H2AFX,ATP2A2,DDA1,CTPS2	-1.04092806750312	-0.283598923765972	15	45
GLUTAMATE DEGRADATION II	GLUTAMATE DEGRADATION II	0.415363698164514	0.998210450966357	-1	ALDOA,FTSJ1,GARS,EEF2,MAPT,NEDD4L,HSP90AA1,PSMD2,CLTC,EIF3C,CTPS2,JUN,PRPF40A,SEPT7	-1.00937755623344	-0.284414652445264	14	39
ASPARTATE BIOSYNTHESIS	ASPARTATE BIOSYNTHESIS	0.415363698164514	0.998210450966357	-1	ALDOA,FTSJ1,GARS,EEF2,MAPT,NEDD4L,HSP90AA1,PSMD2,CLTC,EIF3C,CTPS2,JUN,PRPF40A,SEPT7	-1.00937755623344	-0.284414652445264	14	39
URACIL DEGRADATION II (REDUCTIVE)	URACIL DEGRADATION II (REDUCTIVE)	0.973574408901252	0.998210450966357	1	GYS1,TOP2A,NCL,LIG1,JUNB,CD44,SLC2A1,F3,PRKAR2A,RNH1,HMGA1,CLK1,HNRNPL,RPS2,SLC9A1,YBX3,SON	0.640235522569981	0.196792279669799	17	47
CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	0.392758620689655	0.998210450966357	-1	PPAN,COL4A3BP,EIF3B,XPO1,MDN1,GARS,NUP107,STT3B,KPNA4,TOMM20	-1.02281286960679	-0.284756827472279	10	41
ARGININE DEGRADATION I (ARGINASE PATHWAY)	ARGININE DEGRADATION I (ARGINASE PATHWAY)	0.897834140780849	0.998210450966357	1	SUZ12,ATF2,EZH2,CSNK1E,OTUD4,CCDC8,PRKAR2A,ACAT1,HNRNPA1,TUBA1A,SUMO1,MCM2	0.722453006980922	0.2319035170578	12	38
GLUTAMATE BIOSYNTHESIS II	GLUTAMATE BIOSYNTHESIS II	0.801778907242694	0.998210450966357	1	PARD6A,GYS1,TOP2A,ATF2,MAP3K1,CD44,SLC2A1,SEC61A1,F3,PRKAR2A,RNH1,SUMO1,MCM2,HNRNPL,RPS2	0.800172481161209	0.254007460484225	15	40
GLUTAMINE BIOSYNTHESIS I	GLUTAMINE BIOSYNTHESIS I	0.486810551558753	0.998210450966357	-1	IFNGR1,CSNK1D,XPO1,MDN1,TOP1,EEF2,MAPT,NEDD4L,PSMD2,MYC	-0.978601978549726	-0.274062523296775	10	40
