Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
VITAMIN D3 (CHOLECALCIFEROL) METABOLISM	VITAMIN D3 (CHOLECALCIFEROL) METABOLISM	0.544162436548223	0.999297259311314	1	PCM1,POLR2A,HIST1H4A,DDX41,HDAC2,BCKDHA,CSNK1E,AMFR,PRKAR2A,ABCA1,TUBA1A,SUMO1	0.945163206920899	0.319571744382262	12	29
HYALURONAN METABOLISM	HYALURONAN METABOLISM	0.999297259311314	0.999297259311314	1	IRS1,ERBB2,AXL,KIRREL,ITGB4,TUBA1A,NUP214,RAF1,MCM2,PTPRA,ATP1A1,SOS1,BAG6	0.487762197671162	0.155437075572313	13	39
N-GLYCAN BIOSYNTHESIS	N-GLYCAN BIOSYNTHESIS	0.261946386946387	0.881092392456029	-1	SLC38A1,DYNC1H1,DYNC1I2,STT3B,NEDD4L,MYC	-1.15234458218218	-0.408326849322341	6	16
GLYCOLYSIS AND GLUCONEOGENESIS	GLYCOLYSIS AND GLUCONEOGENESIS	0.731835731835732	0.999297259311314	-1	ALDOA,PFKFB2,RPTOR,SNX9,PTPN11,NUP107,HSP90AA1,ABL2	-0.86679119828598	-0.240644871866317	8	41
GLYCOSPHINGOLIPID BIOSYNTHESIS - GANGLIOSERIES	GLYCOSPHINGOLIPID BIOSYNTHESIS - GANGLIOSERIES	0.828472920557391	0.999297259311314	1	VIM,GYS1,RABL6,USP42,METTL18,TUBA1A,NUP214,VCP,OFD1,LRIG1,BAG6,MBD1,MBD2,NCOA5	0.774075179668853	0.255363317424589	14	33
C5-BRANCHED DIBASIC ACID METABOLISM	C5-BRANCHED DIBASIC ACID METABOLISM	0.157251908396947	0.852584170284078	-1	DYRK1A,CSNK1D,TOP1,PIK3C2A,KPNA4,MAPT,RAB7A,MYC,ITCH,CLTC,ATP2A2,AGTRAP	-1.23763199810866	-0.38856582972576	12	24
PYRUVATE METABOLISM	PYRUVATE METABOLISM	0.110481586402266	0.852584170284078	-1	WNK1,CSNK1D,EIF3B,XPO1,WASL,MDN1,NEDD4L,PSMD2,BAG3,CLTC	-1.25399219815092	-0.344220720030475	10	43
SIALIC ACID METABOLISM	SIALIC ACID METABOLISM	0.900449311991014	0.999297259311314	1	VIM,OSBPL11,LIMA1,MYO18A,UNC93B1,KIAA1671,JUNB	0.72662753122194	0.230484688047287	7	40
CHONDROITIN SULFATE DEGRADATION	CHONDROITIN SULFATE DEGRADATION	0.589719331441186	0.999297259311314	-1	EIF4EBP1,PTPRK,PTK2,PTPN11,PLCG1,MYC,H2AFX,BACH1	-0.921362792930651	-0.281876803588557	8	27
DI-UNSATURATED FATTY ACID BETA-OXIDATION	DI-UNSATURATED FATTY ACID BETA-OXIDATION	0.279527559055118	0.912575266327003	-1	PRKAA2,ALDOA,CSNK1D,VCL,XPO1,SQSTM1,WASL,NEDD4L,HSD17B4,PSMD2,PGRMC2,MYC,BAG3	-1.09767356224333	-0.300259896791133	13	44
PUTATIVE ANTI-INFLAMMATORY METABOLITES FORMATION FROM EPA	PUTATIVE ANTI-INFLAMMATORY METABOLITES FORMATION FROM EPA	0.924709103353867	0.999297259311314	-1	ALDOA,ZFP36,NEDD4L,HSP90AA1,PGRMC2,MYC,H2AFX	-0.738486541450922	-0.210426891323839	7	37
LINOLEATE METABOLISM	LINOLEATE METABOLISM	0.457868020304569	0.999297259311314	1	VIM,ERBB2,NCL,ATF2,MAPK14,ANXA2,SUMO1,VCP,FOSL2,KAT5,ADRB2,CTNNB1	0.999793970280008	0.338043102784458	12	29
HEXOSE PHOSPHORYLATION	HEXOSE PHOSPHORYLATION	0.918643093287337	0.999297259311314	1	TOP2B,TOP2A,ATF2	0.694786071532272	0.231777019069542	3	31
VITAMIN B2 (RIBOFLAVIN) METABOLISM	VITAMIN B2 (RIBOFLAVIN) METABOLISM	0.120970422067132	0.852584170284078	-1	ALDOA,STX12,SLC35F6,PDCD5,TOP1,EEF2,MAPT,SDCBP,HSD17B7	-1.25592291580076	-0.362539976405135	9	34
