Term	Description	p.Val	FDR	Phenotype	Genes	NES	ES	Gene_Hits	Gene_Total
FATTY ACID ACTIVATION	FATTY ACID ACTIVATION	0.000147950880307738	0.000473674914497664	-1	GFPT1,APP,XPOT,PDIA4,RRAGA,GALT,HSPA5,ENO2,CALCOCO2,ATP6V1A,ATP6V1B2,PAICS,PFKM,TUBB3,NDUFA4,TUBB4B,IPO4,GAPDH,PFKL,LARS,GART,GMPPB,PFKP,HSPA6,PGM1,CTPS1,SPG20,AHCY,EEF2,PDIA3,TUBA4A,PYCRL,HSPH1,HSPA4,SDSL,EIF2B2,IPO7,HSP90AA1,CAD,NDRG1,RRM2,EIF2B5,CCT8,PYGB,EIF4A1,DARS,ACTB,ACACA,PPID,YWHAZ,EIF4A2,ADK,HSP90AB1,SLC1A5,OLA1,MMS19,YWHAQ,NT5C2,HECW2,PSMD7,ABCG1,CTPS2,EIF2S2,PLS3,HSPA1B,GPN1,ATP6V1D,PPP6C,TNPO2,PLS1,CSE1L,PFDN4,FARSA,COPS5,TUBB6,TUBB,GET4,MAT2A,WASL,GPI,MOB1B,SLC27A1,PSMC3,TUBGCP3,CLUH,PPP3CB,RABAC1,EIF2S3,TUBB4A	-1.77222158496048	-0.399231202175464	89	283
HYPUSINE BIOSYNTHESIS	HYPUSINE BIOSYNTHESIS	0.000160565189466924	0.000473674914497664	-1	GFPT1,GALT,HSPA5,ENO2,ATP6V1B2,PFKM,GAPDH,PFKL,PFKP,HSPA6,BAG3,EEF2,TUBA4A,PYCRL,HSPH1,HSPA4,NIF3L1,GSK3A,HSP90AA1,CAD,RRM2,CCT8,STIP1,ACTB,ACACA,PPID,HSP90AB1,OLA1,CCT7,COPB1,CCT4,HSPA1B,MAPK1,TCP1,COPA,CSE1L,PSMD6,MAT2A,TCEA1,IDE,ARPC2,ASL,ACTR2,COPG1,COPB2,VCP,HSPA2,PSMC4,PGAM1,GFPT2,CCT2,DNAJB1,CDK17,EIF3G,ACTG1,GSK3B,TUBA1A,HSPA9,PSMC6,BYSL,DOHH,DDX6,COPG2,KPNA1,ARF1	-2.03592428306752	-0.500951232723797	65	130
ALANINE BIOSYNTHESIS II	ALANINE BIOSYNTHESIS II	0.249592169657423	0.3115486533798	-1	APP,PFDN2,HSPA6,BABAM1,HSPA1B,ATP6V1D,MYH9,TTC27,PFDN6,HSPA2,CAPN1	-1.1506299594542	-0.368047546689022	11	29
ALANINE BIOSYNTHESIS III	ALANINE BIOSYNTHESIS III	0.00422012153950034	0.00970079886352675	-1	SARS,GFPT1,GALE,ATP6V1A,NDUFA4,GAPDH,CTSL,IPO9,HSPA6,EPRS,HSP90B1,CAD,CCT8,COPB1,CCT4,CCT3,EIF2S2,HSPA1B	-1.58797579117765	-0.417253796970472	18	83
CITRULLINE-NITRIC OXIDE CYCLE	CITRULLINE-NITRIC OXIDE CYCLE	0.000142918393597256	0.000473674914497664	-1	SARS,AARS,GFPT1,APP,GARS,LAMP1,PDIA4,LGALS3BP,ASS1,GALT,HSPA5,ENO2,SLC3A2,GOT1,RNF31,ATP6V1B2,COPRS,HSPB1,NARS,PGD,PFKM,GAPDH,PFKL,LARS,HUWE1,NEDD4L,NAP1L1,ACSS2,PFKP,HSPA6,BAG3,UGP2,SHMT1,IARS,FASN,PSEN2,PPA1,AHCY,ISYNA1,PDIA3,TUBA4A,PYCRL,HSPH1,HSPA4,PTGES3,GCDH,CCT5,HSP90AA1,CAD,ARRB2,FBP1,RRM2,DNM2,CCT8,STIP1,ARAF,EIF4A1,ACTB,ACAT2,ALDH3B1,PPID,YWHAZ,PRDX2,EIF4A2,PSMB7,HSP90AB1,VAC14,FNTA,SORT1,CCT7,AKR1B1,YWHAQ,PPIA,COPB1,NFKB1,FAT1,CCT4,YWHAG,PSMD7,NSFL1C,CCT3,DYNC1LI2,KPNB1,PSMA2,STUB1,HSPA1B,PARP4,TCP1,TKT,DNAJC7,FBXO6,PPP6C,SLC7A5,COPA,USP4,CSE1L,CDC37,PSMD6,UMPS,ZSWIM8,TUBB6,ARRB1,MPI,PSMA7,LAMP2,MAT2A,WASL,GPI,GIT1,PSMC3,DNM1,RELA,EXOC6,AKT1,PSMA1,ASL,TCEB2,PSMA5	-1.95645041996353	-0.432716642221906	118	343
ARGININE BIOSYNTHESIS IV	ARGININE BIOSYNTHESIS IV	0.000136836343732895	0.000473674914497664	-1	SARS,MAP1LC3A,AARS,GFPT1,APP,GARS,LAMP1,PDIA4,TARS,ASS1,GALT,HSPA5,ENO2,GOT1,ATP6V1A,CNDP2,ATP6V1B2,IDH1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,UBE2V1,TUBB3,PRKAR1B,IMPDH2,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFDN2,PFKL,FKBP1A,LARS,HUWE1,NEDD4L,GART,NAP1L1,ACSS2,SEC31A,APRT,GMPPB,PFKP,HSPA6,PGM1,BAG3,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,PDIA3,NAP1L4,TUBA4A,PYCRL,HSPH1,NUTF2,HSPA4,SDSL,NAA15,TSR1,DSTN,MARS,ALDOA,CCT5,HSP90AA1,POLR3B,CAD,FBP1,RRM2,CCT8,DNM1L,PYGB,STIP1,ARPC4,ARAF,EIF4A1,ACTB,ACACA,ACAT2,PPID,YWHAZ,PRDX2,CDK5,EIF4A2,HMGCS1,ARPC3,HSP90AB1,OLA1,FNTA,SORT1,LSM1,CCT7,AKR1B1,MMS19,YWHAQ,PPIA,PPP2CB,COPB1,NFKB1,TP53RK,CCT4,EIF6,PSMD7,NSFL1C,CCT3,DYNC1LI2,BMPR1A,TALDO1,CTPS2,HSPA1B,MAPK1,GPN1,ATP6V1D,TCP1,MYL1,TKT,ILK,UBE2V2,FBXO6,PPP6C,COPA,USP4,CSE1L,IMPDH1,BTF3L4,PSMB2,PSMD6,FARSA,ARF4,TUBB6,MPI,TUBB,LAMP2,MAT2A,ARPC5,GPI,MOB1B,ETF1,GIT1,PSMC3,CLUH,NUDT3,PRUNE,ARPC2,TOM1L1,EIF2S3,PSMB3,TUBB4A,SEC23B,PRDX5,ASL,PSMA5,ACTR2	-2.0069831520805	-0.431516049316244	159	498
ASPARAGINE BIOSYNTHESIS I	ASPARAGINE BIOSYNTHESIS I	0.00257909215955983	0.00625341523619302	-1	ASNS,PGD,TPI1,HSPA6,CTPS1,HSPH1,HSPA4,ALDOA,CCT8,ABCE1,HSP90AB1,LSM1,AKR1B1,CCT4,CTPS2,HSPA1B,CSE1L,PFDN4,COPS5,DCUN1D1,PSMC3,PRKAG2	-1.64696238246641	-0.455144362768381	22	62
GLUTAMATE DEGRADATION II	GLUTAMATE DEGRADATION II	0.000158052789631737	0.000473674914497664	-1	SARS,AARS,GARS,TARS,HSPA5,ATIC,ENO2,ATP6V1B2,NARS,ATP6V1C1,PGD,PFKM,ATP6V1E1,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,ACSS2,PFKP,HSPA6,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,HSPH1,NUTF2,HSPA4,DSTN,NPEPPS,ALDOA,HSP90AA1,RRM2,EIF4A1,ACTB,ACAT2,PRDX2,EIF4A2,HMGCS1,HSP90AB1,OLA1,PPIA,YWHAG,CTPS2,HSPA1B,ATG5,DNAJC21,BTF3L4,BCAR3,FARSA,MAT2A,GPI,CLUH,FTSJ1,PRDX5,ASL	-2.32938861536777	-0.564857054177028	61	143
ASPARTATE BIOSYNTHESIS	ASPARTATE BIOSYNTHESIS	0.000158052789631737	0.000473674914497664	-1	SARS,AARS,GARS,TARS,HSPA5,ATIC,ENO2,ATP6V1B2,NARS,ATP6V1C1,PGD,PFKM,ATP6V1E1,GAPDH,PFKL,FKBP1A,LARS,NEDD4L,ACSS2,PFKP,HSPA6,UGP2,SHMT1,IARS,CTPS1,PPA1,UBA1,AHCY,EEF2,ISYNA1,HSPH1,NUTF2,HSPA4,DSTN,NPEPPS,ALDOA,HSP90AA1,RRM2,EIF4A1,ACTB,ACAT2,PRDX2,EIF4A2,HMGCS1,HSP90AB1,OLA1,PPIA,YWHAG,CTPS2,HSPA1B,ATG5,DNAJC21,BTF3L4,BCAR3,FARSA,MAT2A,GPI,CLUH,FTSJ1,PRDX5,ASL	-2.32938861536777	-0.564857054177028	61	143
CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	CYSTEINE BIOSYNTHESIS/HOMOCYSTEINE DEGRADATION	0.00014052838673412	0.000473674914497664	-1	SARS,AARS,GFPT1,GARS,CTH,PSAT1,PDIA4,TARS,ASS1,HSPA5,ATIC,ENO2,GOT1,ATP6V1A,CNDP2,ATP6V1B2,MTHFD1,NARS,PRKAR1A,ATP6V1C1,PGD,PFKM,TUBB3,PRKAR1B,IMPDH2,ATP6V1E1,TUBB4B,IPO4,GAPDH,PFKL,FKBP1A,NEDD4L,GART,NAP1L1,ACSS2,BCAT1,SEC31A,AKR1A1,GMPPB,PFKP,HSPA6,PGM1,UGP2,IARS,CTPS1,PPA1,SRM,UBA1,AHCY,IPO5,EEF2,ISYNA1,PDIA3,NAP1L4,VTA1,TUBA4A,HSPH1,NUTF2,HSPA4,TSR1,DSTN,EIF2B2,NPEPPS,IPO7,ENO1,HSP90AA1,CAD,RRM2,EIF2B5,CCT8,ABCE1,GPSM1,DNM1L,PYGB,STIP1,EIF4A1,HGS,DARS,ACTB,ACAT2,YWHAZ,PRDX2,EIF4A2,ADK,HMGCS1,HSP90AB1,OLA1,CCT7,CKS1B,VBP1,PPIA,PPP2CB,AKR1D1,DVL2,CCT4,EIF6,PPAT,CCT3,CTPS2,PLS3,HSPA1B,MAPK1,ATG5,GPN1,ATP6V1D,TKT,KPNA3,ARFGEF2,PPP6C,COPA,PLS1,CSE1L,IMPDH1,BTF3L4,PFDN4,FARSA,TUBB6,MPI,TUBB,ZNF622,MAT2A,GPI,ETF1,PSMC3,SAR1A,CLUH,IDE,PRMT5,EIF2S3,TUBB4A,SEC23B,PRDX5,PSMA1,ACTR2,EIF2B3	-2.19266366600754	-0.479630342161519	135	392
